onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.3	0	sound	ii	1	2	2	0	1.172
18.783	0	feedback	ii	1	2	n/a	n/a	n/a
21.849	0	sound	ii	2	14	3	0	1.151
26.066	0	feedback	ii	2	14	n/a	n/a	n/a
31.815	0	sound	ii	4	36	4	1	0.976
35.465	0	feedback	ii	4	36	n/a	n/a	n/a
41.814	0	sound	ii	4	33	4	1	1.097
45.464	0	feedback	ii	4	33	n/a	n/a	n/a
49.297	0	sound	ii	4	39	3	0	0.982
53.696	0	feedback	ii	4	39	n/a	n/a	n/a
56.812	0	sound	ii	4	38	4	1	0.874
60.895	0	feedback	ii	4	38	n/a	n/a	n/a
66.845	0	sound	ii	2	19	2	1	1.097
70.161	0	feedback	ii	2	19	n/a	n/a	n/a
74.294	0	sound	ii	4	40	4	1	1.192
77.11	0	feedback	ii	4	40	n/a	n/a	n/a
84.31	0	sound	ii	3	30	3	1	1.783
88.293	0	feedback	ii	3	30	n/a	n/a	n/a
91.792	0	sound	ii	1	8	4	0	1.685
94.375	0	feedback	ii	1	8	n/a	n/a	n/a
99.308	0	sound	ii	4	35	4	1	0.937
103.624	0	feedback	ii	4	35	n/a	n/a	n/a
106.807	0	sound	ii	4	32	3	0	1.31
110.707	0	feedback	ii	4	32	n/a	n/a	n/a
114.307	0	sound	ii	2	20	2	1	1.273
117.306	0	feedback	ii	2	20	n/a	n/a	n/a
121.806	0	sound	ii	3	29	3	1	1.358
126.255	0	feedback	ii	3	29	n/a	n/a	n/a
131.805	0	sound	ii	1	7	2	0	1.103
135.788	0	feedback	ii	1	7	n/a	n/a	n/a
139.304	0	sound	ii	3	24	0	0	0
143.37	0	feedback	ii	3	24	n/a	n/a	n/a
146.837	0	sound	ii	2	13	2	1	0.83
150.286	0	feedback	ii	2	13	n/a	n/a	n/a
154.286	0	sound	ii	2	12	3	0	1.045
158.536	0	feedback	ii	2	12	n/a	n/a	n/a
161.802	0	sound	ii	1	5	2	0	1.177
165.152	0	feedback	ii	1	5	n/a	n/a	n/a
171.801	0	sound	ii	3	25	2	0	1.217
175.051	0	feedback	ii	3	25	n/a	n/a	n/a
179.333	0	sound	ii	2	17	3	0	1.309
183.283	0	feedback	ii	2	17	n/a	n/a	n/a
186.833	0	sound	ii	3	28	2	0	1.169
190.399	0	feedback	ii	3	28	n/a	n/a	n/a
194.299	0	sound	ii	1	1	3	0	1.103
197.915	0	feedback	ii	1	1	n/a	n/a	n/a
201.831	0	sound	ii	1	6	1	1	1.05
206.081	0	feedback	ii	1	6	n/a	n/a	n/a
211.797	0	sound	ii	3	27	2	0	1.724
216.23	0	feedback	ii	3	27	n/a	n/a	n/a
219.329	0	sound	ii	2	15	3	0	1.072
222.146	0	feedback	ii	2	15	n/a	n/a	n/a
226.795	0	sound	ii	3	21	3	1	1.717
230.495	0	feedback	ii	3	21	n/a	n/a	n/a
234.345	0	sound	ii	4	37	4	1	0.935
238.278	0	feedback	ii	4	37	n/a	n/a	n/a
241.794	0	sound	ii	1	3	1	1	1.526
246.193	0	feedback	ii	1	3	n/a	n/a	n/a
251.81	0	sound	ii	2	11	2	1	1.15
255.809	0	feedback	ii	2	11	n/a	n/a	n/a
261.808	0	sound	ii	3	26	2	0	1.295
265.858	0	feedback	ii	3	26	n/a	n/a	n/a
269.291	0	sound	ii	3	23	2	0	1.292
273.057	0	feedback	ii	3	23	n/a	n/a	n/a
276.79	0	sound	ii	2	16	2	1	1.185
280.807	0	feedback	ii	2	16	n/a	n/a	n/a
284.29	0	sound	ii	1	9	2	0	1.452
287.906	0	feedback	ii	1	9	n/a	n/a	n/a
291.789	0	sound	ii	1	4	1	1	1.177
294.772	0	feedback	ii	1	4	n/a	n/a	n/a
299.288	0	sound	ii	4	31	4	1	1.23
303.654	0	feedback	ii	4	31	n/a	n/a	n/a
306.821	0	sound	ii	3	22	4	0	1.113
309.937	0	feedback	ii	3	22	n/a	n/a	n/a
316.786	0	sound	ii	1	10	2	0	1.419
319.303	0	feedback	ii	1	10	n/a	n/a	n/a
324.286	0	sound	ii	4	34	4	1	0.975
327.952	0	feedback	ii	4	34	n/a	n/a	n/a
331.818	0	sound	ii	2	18	1	0	1.363
335.501	0	feedback	ii	2	18	n/a	n/a	n/a
