onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.309	0	sound	rb	2	20	1	0	1.291
17.275	0	feedback	rb	2	20	n/a	n/a	n/a
21.808	0	sound	rb	4	39	2	0	0.896
25.824	0	feedback	rb	4	39	n/a	n/a	n/a
29.29	0	sound	rb	1	6	1	1	1.493
33.757	0	feedback	rb	1	6	n/a	n/a	n/a
39.323	0	sound	rb	2	17	1	0	1.492
42.472	0	feedback	rb	2	17	n/a	n/a	n/a
46.805	0	sound	rb	1	3	2	0	1.09
50.938	0	feedback	rb	1	3	n/a	n/a	n/a
54.288	0	sound	rb	2	12	4	0	1.799
57.238	0	feedback	rb	2	12	n/a	n/a	n/a
61.82	0	sound	rb	3	30	1	0	1.394
66.17	0	feedback	rb	3	30	n/a	n/a	n/a
69.286	0	sound	rb	1	5	1	1	1.192
72.836	0	feedback	rb	1	5	n/a	n/a	n/a
76.802	0	sound	rb	2	15	4	0	1.804
79.652	0	feedback	rb	2	15	n/a	n/a	n/a
84.302	0	sound	rb	4	38	4	1	1.184
87.368	0	feedback	rb	4	38	n/a	n/a	n/a
94.301	0	sound	rb	3	24	2	0	1.392
98.034	0	feedback	rb	3	24	n/a	n/a	n/a
101.8	0	sound	rb	1	4	3	0	1.045
104.6	0	feedback	rb	1	4	n/a	n/a	n/a
109.299	0	sound	rb	4	37	4	1	1.538
112.882	0	feedback	rb	4	37	n/a	n/a	n/a
119.298	0	sound	rb	1	7	3	0	1.354
123.114	0	feedback	rb	1	7	n/a	n/a	n/a
126.797	0	sound	rb	3	28	2	0	1.367
130.23	0	feedback	rb	3	28	n/a	n/a	n/a
134.297	0	sound	rb	3	26	3	1	1.107
138.513	0	feedback	rb	3	26	n/a	n/a	n/a
144.296	0	sound	rb	4	35	2	0	1.74
148.279	0	feedback	rb	4	35	n/a	n/a	n/a
151.795	0	sound	rb	4	36	4	1	1.176
156.095	0	feedback	rb	4	36	n/a	n/a	n/a
159.294	0	sound	rb	1	10	1	1	1.517
162.927	0	feedback	rb	1	10	n/a	n/a	n/a
166.794	0	sound	rb	2	11	1	0	1.297
169.577	0	feedback	rb	2	11	n/a	n/a	n/a
174.293	0	sound	rb	2	14	4	0	1.438
178.492	0	feedback	rb	2	14	n/a	n/a	n/a
184.292	0	sound	rb	1	9	1	1	1.11
188.375	0	feedback	rb	1	9	n/a	n/a	n/a
191.791	0	sound	rb	3	23	2	0	1.139
196.091	0	feedback	rb	3	23	n/a	n/a	n/a
199.29	0	sound	rb	2	13	2	1	1.176
202.473	0	feedback	rb	2	13	n/a	n/a	n/a
206.79	0	sound	rb	1	8	2	0	1.108
210.723	0	feedback	rb	1	8	n/a	n/a	n/a
214.306	0	sound	rb	3	29	1	0	1.703
218.505	0	feedback	rb	3	29	n/a	n/a	n/a
221.788	0	sound	rb	4	40	3	0	1.221
224.704	0	feedback	rb	4	40	n/a	n/a	n/a
229.287	0	sound	rb	3	21	3	1	1.642
232.304	0	feedback	rb	3	21	n/a	n/a	n/a
236.787	0	sound	rb	2	18	1	0	1.566
241.136	0	feedback	rb	2	18	n/a	n/a	n/a
244.286	0	sound	rb	4	33	2	0	1.65
248.352	0	feedback	rb	4	33	n/a	n/a	n/a
254.285	0	sound	rb	1	1	2	0	1.611
257.568	0	feedback	rb	1	1	n/a	n/a	n/a
261.801	0	sound	rb	3	27	1	0	1.399
265.567	0	feedback	rb	3	27	n/a	n/a	n/a
269.283	0	sound	rb	3	22	1	0	1.061
272.916	0	feedback	rb	3	22	n/a	n/a	n/a
276.816	0	sound	rb	3	25	1	0	1.591
280.116	0	feedback	rb	3	25	n/a	n/a	n/a
284.282	0	sound	rb	1	2	4	0	1.573
287.865	0	feedback	rb	1	2	n/a	n/a	n/a
294.298	0	sound	rb	2	16	2	1	1.989
298.364	0	feedback	rb	2	16	n/a	n/a	n/a
304.28	0	sound	rb	2	19	2	1	1.566
308.33	0	feedback	rb	2	19	n/a	n/a	n/a
314.312	0	sound	rb	4	32	2	0	1.566
317.279	0	feedback	rb	4	32	n/a	n/a	n/a
321.812	0	sound	rb	4	31	4	1	1.234
325.045	0	feedback	rb	4	31	n/a	n/a	n/a
331.777	0	sound	rb	4	34	4	1	1.165
336.094	0	feedback	rb	4	34	n/a	n/a	n/a
