onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.3	0	sound	ii	4	37	4	1	1.003
18.783	0	feedback	ii	4	37	n/a	n/a	n/a
21.816	0	sound	ii	1	8	1	1	0.879
26.066	0	feedback	ii	1	8	n/a	n/a	n/a
29.315	0	sound	ii	2	19	1	0	1.051
32.965	0	feedback	ii	2	19	n/a	n/a	n/a
36.798	0	sound	ii	4	34	4	1	1.184
40.464	0	feedback	ii	4	34	n/a	n/a	n/a
46.814	0	sound	ii	2	18	1	0	1.376
51.197	0	feedback	ii	2	18	n/a	n/a	n/a
54.313	0	sound	ii	2	20	1	0	1.165
58.396	0	feedback	ii	2	20	n/a	n/a	n/a
61.796	0	sound	ii	4	39	4	1	1.113
65.162	0	feedback	ii	4	39	n/a	n/a	n/a
69.295	0	sound	ii	4	38	4	1	0.91
72.111	0	feedback	ii	4	38	n/a	n/a	n/a
76.811	0	sound	ii	2	11	1	0	1.122
80.794	0	feedback	ii	2	11	n/a	n/a	n/a
86.81	0	sound	ii	1	7	1	1	1.002
89.376	0	feedback	ii	1	7	n/a	n/a	n/a
94.292	0	sound	ii	4	40	4	1	1.04
98.608	0	feedback	ii	4	40	n/a	n/a	n/a
101.792	0	sound	ii	2	13	1	0	0.996
105.691	0	feedback	ii	2	13	n/a	n/a	n/a
109.307	0	sound	ii	1	4	3	0	1.329
112.307	0	feedback	ii	1	4	n/a	n/a	n/a
119.306	0	sound	ii	2	14	3	0	1.425
123.756	0	feedback	ii	2	14	n/a	n/a	n/a
126.789	0	sound	ii	3	30	4	0	1.494
130.789	0	feedback	ii	3	30	n/a	n/a	n/a
134.305	0	sound	ii	3	21	3	1	1.418
138.371	0	feedback	ii	3	21	n/a	n/a	n/a
141.804	0	sound	ii	1	9	2	0	1.294
145.287	0	feedback	ii	1	9	n/a	n/a	n/a
149.303	0	sound	ii	3	27	3	1	1.235
153.553	0	feedback	ii	3	27	n/a	n/a	n/a
156.786	0	sound	ii	4	32	4	1	1.016
160.152	0	feedback	ii	4	32	n/a	n/a	n/a
164.319	0	sound	ii	3	24	3	1	1.243
167.535	0	feedback	ii	3	24	n/a	n/a	n/a
174.301	0	sound	ii	2	12	4	0	1.212
178.284	0	feedback	ii	2	12	n/a	n/a	n/a
184.283	0	sound	ii	1	10	1	1	1.126
187.883	0	feedback	ii	1	10	n/a	n/a	n/a
194.299	0	sound	ii	1	5	1	1	1.11
197.915	0	feedback	ii	1	5	n/a	n/a	n/a
204.298	0	sound	ii	2	16	4	0	1.086
208.564	0	feedback	ii	2	16	n/a	n/a	n/a
211.797	0	sound	ii	4	33	4	1	0.995
216.23	0	feedback	ii	4	33	n/a	n/a	n/a
219.296	0	sound	ii	4	36	4	1	1.04
222.163	0	feedback	ii	4	36	n/a	n/a	n/a
229.295	0	sound	ii	2	15	1	0	0.936
232.995	0	feedback	ii	2	15	n/a	n/a	n/a
239.294	0	sound	ii	1	6	1	1	1.313
243.261	0	feedback	ii	1	6	n/a	n/a	n/a
246.794	0	sound	ii	3	29	4	0	1.213
251.193	0	feedback	ii	3	29	n/a	n/a	n/a
254.293	0	sound	ii	4	35	4	1	0.825
258.309	0	feedback	ii	4	35	n/a	n/a	n/a
261.792	0	sound	ii	1	1	3	0	1.67
265.858	0	feedback	ii	1	1	n/a	n/a	n/a
269.308	0	sound	ii	3	28	1	0	1.13
273.058	0	feedback	ii	3	28	n/a	n/a	n/a
279.29	0	sound	ii	3	26	3	1	1.156
283.307	0	feedback	ii	3	26	n/a	n/a	n/a
286.79	0	sound	ii	3	23	0	0	0
290.406	0	feedback	ii	3	23	n/a	n/a	n/a
294.289	0	sound	ii	3	22	4	0	0.98
297.272	0	feedback	ii	3	22	n/a	n/a	n/a
301.788	0	sound	ii	1	3	1	1	1.185
306.171	0	feedback	ii	1	3	n/a	n/a	n/a
309.304	0	sound	ii	2	17	4	0	0.957
312.454	0	feedback	ii	2	17	n/a	n/a	n/a
316.787	0	sound	ii	3	25	1	0	1.225
319.303	0	feedback	ii	3	25	n/a	n/a	n/a
324.286	0	sound	ii	4	31	4	1	0.958
327.952	0	feedback	ii	4	31	n/a	n/a	n/a
331.785	0	sound	ii	1	2	1	1	1.195
335.501	0	feedback	ii	1	2	n/a	n/a	n/a
