onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.331	0	sound	ii	4	33	4	1	1.228
17.28	0	feedback	ii	4	33	n/a	n/a	n/a
24.313	0	sound	ii	4	34	4	1	0.838
28.346	0	feedback	ii	4	34	n/a	n/a	n/a
31.812	0	sound	ii	3	23	3	1	0.923
36.278	0	feedback	ii	3	23	n/a	n/a	n/a
39.311	0	sound	ii	3	27	3	1	0.991
42.478	0	feedback	ii	3	27	n/a	n/a	n/a
46.811	0	sound	ii	1	4	2	0	1.483
50.944	0	feedback	ii	1	4	n/a	n/a	n/a
54.327	0	sound	ii	2	16	3	0	1.231
57.26	0	feedback	ii	2	16	n/a	n/a	n/a
61.809	0	sound	ii	2	14	3	0	0.869
66.175	0	feedback	ii	2	14	n/a	n/a	n/a
69.308	0	sound	ii	3	22	4	0	1.417
72.841	0	feedback	ii	3	22	n/a	n/a	n/a
76.824	0	sound	ii	1	8	2	0	1.189
79.657	0	feedback	ii	1	8	n/a	n/a	n/a
84.307	0	sound	ii	1	2	1	1	1.058
87.357	0	feedback	ii	1	2	n/a	n/a	n/a
91.823	0	sound	ii	1	3	1	1	1.077
95.556	0	feedback	ii	1	3	n/a	n/a	n/a
99.305	0	sound	ii	3	28	3	1	1.115
102.105	0	feedback	ii	3	28	n/a	n/a	n/a
106.821	0	sound	ii	2	11	2	1	1.327
110.388	0	feedback	ii	2	11	n/a	n/a	n/a
114.304	0	sound	ii	4	36	4	1	1.036
118.12	0	feedback	ii	4	36	n/a	n/a	n/a
124.303	0	sound	ii	2	13	2	1	1.18
127.736	0	feedback	ii	2	13	n/a	n/a	n/a
131.819	0	sound	ii	4	35	4	1	1.32
136.035	0	feedback	ii	4	35	n/a	n/a	n/a
139.301	0	sound	ii	4	37	4	1	0.782
143.284	0	feedback	ii	4	37	n/a	n/a	n/a
146.801	0	sound	ii	4	39	3	0	1.226
151.117	0	feedback	ii	4	39	n/a	n/a	n/a
154.3	0	sound	ii	4	31	4	1	0.878
157.933	0	feedback	ii	4	31	n/a	n/a	n/a
164.299	0	sound	ii	3	21	3	1	0.983
167.082	0	feedback	ii	3	21	n/a	n/a	n/a
171.815	0	sound	ii	3	25	2	0	1.347
175.998	0	feedback	ii	3	25	n/a	n/a	n/a
179.314	0	sound	ii	2	18	2	1	1.127
183.397	0	feedback	ii	2	18	n/a	n/a	n/a
186.797	0	sound	ii	1	5	1	1	0.884
191.113	0	feedback	ii	1	5	n/a	n/a	n/a
194.296	0	sound	ii	2	17	3	0	1.017
197.479	0	feedback	ii	2	17	n/a	n/a	n/a
204.295	0	sound	ii	3	24	3	1	0.922
208.228	0	feedback	ii	3	24	n/a	n/a	n/a
214.311	0	sound	ii	4	38	4	1	0.937
218.51	0	feedback	ii	4	38	n/a	n/a	n/a
224.293	0	sound	ii	1	7	1	1	1.107
227.209	0	feedback	ii	1	7	n/a	n/a	n/a
234.292	0	sound	ii	3	30	4	0	1.267
237.325	0	feedback	ii	3	30	n/a	n/a	n/a
241.808	0	sound	ii	1	9	3	0	1.207
246.157	0	feedback	ii	1	9	n/a	n/a	n/a
249.29	0	sound	ii	1	10	1	1	1.077
253.373	0	feedback	ii	1	10	n/a	n/a	n/a
256.806	0	sound	ii	1	6	1	1	1.177
260.089	0	feedback	ii	1	6	n/a	n/a	n/a
264.305	0	sound	ii	3	29	4	0	1.093
268.072	0	feedback	ii	3	29	n/a	n/a	n/a
271.805	0	sound	ii	4	40	4	1	1.057
275.438	0	feedback	ii	4	40	n/a	n/a	n/a
279.304	0	sound	ii	2	12	3	0	1.294
282.637	0	feedback	ii	2	12	n/a	n/a	n/a
286.803	0	sound	ii	2	19	1	0	1.315
290.386	0	feedback	ii	2	19	n/a	n/a	n/a
294.302	0	sound	ii	2	20	4	0	1.127
298.385	0	feedback	ii	2	20	n/a	n/a	n/a
304.301	0	sound	ii	1	1	3	0	1.048
308.351	0	feedback	ii	1	1	n/a	n/a	n/a
311.801	0	sound	ii	4	32	3	0	1.324
314.8	0	feedback	ii	4	32	n/a	n/a	n/a
319.3	0	sound	ii	2	15	3	0	1.12
322.55	0	feedback	ii	2	15	n/a	n/a	n/a
329.299	0	sound	ii	3	26	3	1	1.369
333.598	0	feedback	ii	3	26	n/a	n/a	n/a
