onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.357	0	sound	rb	2	20	1	0	1.242
18.789	0	feedback	rb	2	20	n/a	n/a	n/a
21.839	0	sound	rb	1	2	1	1	1.136
26.072	0	feedback	rb	1	2	n/a	n/a	n/a
29.339	0	sound	rb	1	8	1	1	0.964
32.972	0	feedback	rb	1	8	n/a	n/a	n/a
36.838	0	sound	rb	4	31	4	1	0.857
40.487	0	feedback	rb	4	31	n/a	n/a	n/a
44.337	0	sound	rb	3	25	1	0	1.165
48.703	0	feedback	rb	3	25	n/a	n/a	n/a
51.82	0	sound	rb	4	40	4	1	0.738
55.903	0	feedback	rb	4	40	n/a	n/a	n/a
61.835	0	sound	rb	1	6	1	1	0.835
65.168	0	feedback	rb	1	6	n/a	n/a	n/a
69.318	0	sound	rb	3	24	3	1	1.456
72.134	0	feedback	rb	3	24	n/a	n/a	n/a
76.834	0	sound	rb	3	27	3	1	1.779
80.8	0	feedback	rb	3	27	n/a	n/a	n/a
86.816	0	sound	rb	1	4	2	0	1.021
89.383	0	feedback	rb	1	4	n/a	n/a	n/a
94.332	0	sound	rb	3	23	2	0	1.377
98.632	0	feedback	rb	3	23	n/a	n/a	n/a
101.815	0	sound	rb	4	39	4	1	0.91
105.715	0	feedback	rb	4	39	n/a	n/a	n/a
111.831	0	sound	rb	2	17	4	0	0.941
114.83	0	feedback	rb	2	17	n/a	n/a	n/a
119.313	0	sound	rb	3	29	2	0	1.883
123.763	0	feedback	rb	3	29	n/a	n/a	n/a
126.846	0	sound	rb	3	26	2	0	1.302
130.812	0	feedback	rb	3	26	n/a	n/a	n/a
134.345	0	sound	rb	2	18	3	0	0.867
138.378	0	feedback	rb	2	18	n/a	n/a	n/a
141.811	0	sound	rb	4	33	4	1	1.056
145.294	0	feedback	rb	4	33	n/a	n/a	n/a
149.294	0	sound	rb	3	28	3	1	1.165
153.543	0	feedback	rb	3	28	n/a	n/a	n/a
159.343	0	sound	rb	3	30	2	0	0.932
162.659	0	feedback	rb	3	30	n/a	n/a	n/a
169.342	0	sound	rb	2	11	0	0	0
172.542	0	feedback	rb	2	11	n/a	n/a	n/a
179.308	0	sound	rb	1	1	2	0	0.806
183.307	0	feedback	rb	1	1	n/a	n/a	n/a
186.807	0	sound	rb	1	10	1	1	0.939
190.407	0	feedback	rb	1	10	n/a	n/a	n/a
196.839	0	sound	rb	4	32	3	0	1.091
200.422	0	feedback	rb	4	32	n/a	n/a	n/a
204.305	0	sound	rb	3	22	4	0	0.945
208.571	0	feedback	rb	3	22	n/a	n/a	n/a
211.804	0	sound	rb	4	36	4	1	0.741
216.237	0	feedback	rb	4	36	n/a	n/a	n/a
221.804	0	sound	rb	1	7	1	1	1.101
224.653	0	feedback	rb	1	7	n/a	n/a	n/a
229.319	0	sound	rb	4	37	4	1	1.162
232.986	0	feedback	rb	4	37	n/a	n/a	n/a
236.802	0	sound	rb	2	15	3	0	1.079
240.785	0	feedback	rb	2	15	n/a	n/a	n/a
244.335	0	sound	rb	1	5	2	0	0.929
248.701	0	feedback	rb	1	5	n/a	n/a	n/a
251.784	0	sound	rb	3	21	1	0	0.952
255.817	0	feedback	rb	3	21	n/a	n/a	n/a
261.816	0	sound	rb	1	9	3	0	1.064
265.883	0	feedback	rb	1	9	n/a	n/a	n/a
269.299	0	sound	rb	2	19	2	1	1.221
273.065	0	feedback	rb	2	19	n/a	n/a	n/a
276.832	0	sound	rb	4	38	3	0	1.015
280.815	0	feedback	rb	4	38	n/a	n/a	n/a
284.348	0	sound	rb	4	34	4	1	1.075
287.914	0	feedback	rb	4	34	n/a	n/a	n/a
291.83	0	sound	rb	1	3	1	1	0.913
294.797	0	feedback	rb	1	3	n/a	n/a	n/a
299.296	0	sound	rb	2	12	4	0	0.847
303.679	0	feedback	rb	2	12	n/a	n/a	n/a
306.829	0	sound	rb	2	13	3	0	0.978
309.962	0	feedback	rb	2	13	n/a	n/a	n/a
314.311	0	sound	rb	2	14	2	1	1.303
316.828	0	feedback	rb	2	14	n/a	n/a	n/a
321.794	0	sound	rb	2	16	3	0	0.948
325.46	0	feedback	rb	2	16	n/a	n/a	n/a
329.343	0	sound	rb	4	35	3	0	0.991
333.01	0	feedback	rb	4	35	n/a	n/a	n/a
