onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.347	0	sound	rb	2	18	1	0	1.196
17.28	0	feedback	rb	2	18	n/a	n/a	n/a
24.313	0	sound	rb	1	3	1	1	0.87
28.329	0	feedback	rb	1	3	n/a	n/a	n/a
31.812	0	sound	rb	3	27	2	0	1.371
36.278	0	feedback	rb	3	27	n/a	n/a	n/a
39.311	0	sound	rb	4	31	4	1	0.752
42.478	0	feedback	rb	4	31	n/a	n/a	n/a
49.344	0	sound	rb	3	26	2	0	0.974
53.443	0	feedback	rb	3	26	n/a	n/a	n/a
59.326	0	sound	rb	4	35	4	1	0.792
62.259	0	feedback	rb	4	35	n/a	n/a	n/a
66.809	0	sound	rb	4	36	4	1	0.973
71.175	0	feedback	rb	4	36	n/a	n/a	n/a
74.325	0	sound	rb	1	10	1	1	0.897
77.858	0	feedback	rb	1	10	n/a	n/a	n/a
81.807	0	sound	rb	2	16	1	0	0.902
84.657	0	feedback	rb	2	16	n/a	n/a	n/a
89.34	0	sound	rb	1	2	2	0	1.225
92.373	0	feedback	rb	1	2	n/a	n/a	n/a
96.806	0	sound	rb	3	23	1	0	1.063
100.539	0	feedback	rb	3	23	n/a	n/a	n/a
104.339	0	sound	rb	1	4	2	0	1.178
107.105	0	feedback	rb	1	4	n/a	n/a	n/a
111.805	0	sound	rb	4	40	2	0	1.423
115.388	0	feedback	rb	4	40	n/a	n/a	n/a
121.804	0	sound	rb	2	12	4	0	0.88
125.637	0	feedback	rb	2	12	n/a	n/a	n/a
129.303	0	sound	rb	1	1	2	0	1.373
132.736	0	feedback	rb	1	1	n/a	n/a	n/a
139.302	0	sound	rb	3	29	3	1	1.454
143.518	0	feedback	rb	3	29	n/a	n/a	n/a
146.801	0	sound	rb	1	6	1	1	1.146
150.768	0	feedback	rb	1	6	n/a	n/a	n/a
154.301	0	sound	rb	1	8	1	1	1.198
158.617	0	feedback	rb	1	8	n/a	n/a	n/a
164.316	0	sound	rb	2	20	0	0	0
167.933	0	feedback	rb	2	20	n/a	n/a	n/a
174.299	0	sound	rb	4	33	4	1	0.808
177.082	0	feedback	rb	4	33	n/a	n/a	n/a
181.831	0	sound	rb	4	37	4	1	0.835
185.998	0	feedback	rb	4	37	n/a	n/a	n/a
189.347	0	sound	rb	1	9	1	1	1.199
193.397	0	feedback	rb	1	9	n/a	n/a	n/a
196.797	0	sound	rb	3	21	2	0	1.197
201.113	0	feedback	rb	3	21	n/a	n/a	n/a
206.829	0	sound	rb	2	14	3	0	1.077
209.995	0	feedback	rb	2	14	n/a	n/a	n/a
214.295	0	sound	rb	1	7	1	1	0.914
218.228	0	feedback	rb	1	7	n/a	n/a	n/a
221.827	0	sound	rb	1	5	2	0	1.246
226.01	0	feedback	rb	1	5	n/a	n/a	n/a
229.31	0	sound	rb	4	39	3	0	1.115
232.21	0	feedback	rb	4	39	n/a	n/a	n/a
236.843	0	sound	rb	3	22	4	0	0.91
239.826	0	feedback	rb	3	22	n/a	n/a	n/a
244.309	0	sound	rb	2	19	2	1	0.972
248.658	0	feedback	rb	2	19	n/a	n/a	n/a
251.808	0	sound	rb	2	17	2	1	1
255.874	0	feedback	rb	2	17	n/a	n/a	n/a
261.807	0	sound	rb	3	28	0	0	0
265.09	0	feedback	rb	3	28	n/a	n/a	n/a
269.306	0	sound	rb	4	32	4	1	1.006
273.073	0	feedback	rb	4	32	n/a	n/a	n/a
276.806	0	sound	rb	3	30	2	0	1.21
280.439	0	feedback	rb	3	30	n/a	n/a	n/a
284.288	0	sound	rb	4	34	4	1	0.823
287.638	0	feedback	rb	4	34	n/a	n/a	n/a
291.788	0	sound	rb	3	24	2	0	1.619
295.37	0	feedback	rb	3	24	n/a	n/a	n/a
299.303	0	sound	rb	3	25	2	0	1.144
303.37	0	feedback	rb	3	25	n/a	n/a	n/a
306.853	0	sound	rb	2	15	2	1	1.178
310.852	0	feedback	rb	2	15	n/a	n/a	n/a
316.802	0	sound	rb	4	38	4	1	0.972
319.802	0	feedback	rb	4	38	n/a	n/a	n/a
324.318	0	sound	rb	2	13	3	0	1.16
327.551	0	feedback	rb	2	13	n/a	n/a	n/a
331.817	0	sound	rb	2	11	2	1	1.277
336.1	0	feedback	rb	2	11	n/a	n/a	n/a
