onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
11.855	0	sound	ii	1	2	1	1	1.488
16.304	0	feedback	ii	1	2	n/a	n/a	n/a
19.321	0	sound	ii	3	24	4	0	1.23
23.587	0	feedback	ii	3	24	n/a	n/a	n/a
29.32	0	sound	ii	1	4	1	1	1.463
32.969	0	feedback	ii	1	4	n/a	n/a	n/a
36.819	0	sound	ii	1	10	2	0	1.604
40.485	0	feedback	ii	1	10	n/a	n/a	n/a
44.335	0	sound	ii	2	11	2	1	1.912
48.701	0	feedback	ii	2	11	n/a	n/a	n/a
51.818	0	sound	ii	2	20	2	1	1.684
55.901	0	feedback	ii	2	20	n/a	n/a	n/a
59.334	0	sound	ii	1	8	1	1	1.496
62.667	0	feedback	ii	1	8	n/a	n/a	n/a
66.8	0	sound	ii	2	19	2	1	1.638
69.616	0	feedback	ii	2	19	n/a	n/a	n/a
74.332	0	sound	ii	2	16	2	1	1.842
78.299	0	feedback	ii	2	16	n/a	n/a	n/a
81.798	0	sound	ii	1	5	1	1	1.256
84.381	0	feedback	ii	1	5	n/a	n/a	n/a
89.331	0	sound	ii	2	14	2	1	1.954
93.631	0	feedback	ii	2	14	n/a	n/a	n/a
99.297	0	sound	ii	4	32	3	0	1.628
103.196	0	feedback	ii	4	32	n/a	n/a	n/a
106.813	0	sound	ii	4	34	4	1	1.328
109.812	0	feedback	ii	4	34	n/a	n/a	n/a
114.329	0	sound	ii	3	21	3	1	1.756
118.762	0	feedback	ii	3	21	n/a	n/a	n/a
124.294	0	sound	ii	4	36	4	1	1.255
128.294	0	feedback	ii	4	36	n/a	n/a	n/a
131.844	0	sound	ii	3	29	4	0	1.352
135.877	0	feedback	ii	3	29	n/a	n/a	n/a
139.326	0	sound	ii	1	9	1	1	1.654
142.793	0	feedback	ii	1	9	n/a	n/a	n/a
146.809	0	sound	ii	1	6	1	1	1.515
151.059	0	feedback	ii	1	6	n/a	n/a	n/a
156.825	0	sound	ii	1	3	1	1	1.603
160.158	0	feedback	ii	1	3	n/a	n/a	n/a
164.307	0	sound	ii	4	40	0	0	0
167.54	0	feedback	ii	4	40	n/a	n/a	n/a
171.807	0	sound	ii	2	12	1	0	1.332
175.79	0	feedback	ii	2	12	n/a	n/a	n/a
181.822	0	sound	ii	2	15	2	1	1.317
185.405	0	feedback	ii	2	15	n/a	n/a	n/a
189.322	0	sound	ii	1	1	1	1	1.393
192.921	0	feedback	ii	1	1	n/a	n/a	n/a
199.304	0	sound	ii	3	22	3	1	1.627
203.587	0	feedback	ii	3	22	n/a	n/a	n/a
206.837	0	sound	ii	3	23	3	1	1.797
211.236	0	feedback	ii	3	23	n/a	n/a	n/a
216.819	0	sound	ii	3	25	1	0	1.631
219.669	0	feedback	ii	3	25	n/a	n/a	n/a
226.835	0	sound	ii	2	13	1	0	1.751
230.501	0	feedback	ii	2	13	n/a	n/a	n/a
234.334	0	sound	ii	1	7	2	0	1.892
238.284	0	feedback	ii	1	7	n/a	n/a	n/a
241.834	0	sound	ii	4	38	4	1	1.823
246.2	0	feedback	ii	4	38	n/a	n/a	n/a
249.316	0	sound	ii	4	31	4	1	1.405
253.316	0	feedback	ii	4	31	n/a	n/a	n/a
259.332	0	sound	ii	3	28	3	1	1.477
263.382	0	feedback	ii	3	28	n/a	n/a	n/a
266.831	0	sound	ii	4	37	4	1	1.314
270.564	0	feedback	ii	4	37	n/a	n/a	n/a
274.297	0	sound	ii	2	17	3	0	1.904
278.314	0	feedback	ii	2	17	n/a	n/a	n/a
281.813	0	sound	ii	3	27	3	1	1.731
285.413	0	feedback	ii	3	27	n/a	n/a	n/a
289.313	0	sound	ii	3	30	1	0	1.423
292.296	0	feedback	ii	3	30	n/a	n/a	n/a
296.845	0	sound	ii	3	26	1	0	1.635
301.178	0	feedback	ii	3	26	n/a	n/a	n/a
304.295	0	sound	ii	4	35	4	1	1.353
307.444	0	feedback	ii	4	35	n/a	n/a	n/a
311.827	0	sound	ii	2	18	2	1	1.821
314.31	0	feedback	ii	2	18	n/a	n/a	n/a
321.826	0	sound	ii	4	39	3	0	1.621
325.459	0	feedback	ii	4	39	n/a	n/a	n/a
329.292	0	sound	ii	4	33	4	1	1.995
333.009	0	feedback	ii	4	33	n/a	n/a	n/a
