onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.346	0	sound	ii	3	21	2	0	1.39
18.795	0	feedback	ii	3	21	n/a	n/a	n/a
24.345	0	sound	ii	1	3	2	0	1.342
28.577	0	feedback	ii	1	3	n/a	n/a	n/a
31.844	0	sound	ii	3	28	3	1	1.059
35.477	0	feedback	ii	3	28	n/a	n/a	n/a
39.31	0	sound	ii	4	38	4	1	0.825
42.976	0	feedback	ii	4	38	n/a	n/a	n/a
46.809	0	sound	ii	1	9	1	1	1.51
51.192	0	feedback	ii	1	9	n/a	n/a	n/a
56.858	0	sound	ii	2	15	1	0	0.956
60.908	0	feedback	ii	2	15	n/a	n/a	n/a
64.324	0	sound	ii	2	19	2	1	1.634
67.674	0	feedback	ii	2	19	n/a	n/a	n/a
71.823	0	sound	ii	2	20	2	1	1.207
74.623	0	feedback	ii	2	20	n/a	n/a	n/a
79.323	0	sound	ii	1	1	3	0	1.243
83.306	0	feedback	ii	1	1	n/a	n/a	n/a
86.839	0	sound	ii	4	40	3	0	0.943
89.388	0	feedback	ii	4	40	n/a	n/a	n/a
94.355	0	sound	ii	2	14	1	0	1.706
98.637	0	feedback	ii	2	14	n/a	n/a	n/a
104.304	0	sound	ii	3	25	2	0	1.837
108.203	0	feedback	ii	3	25	n/a	n/a	n/a
111.87	0	sound	ii	3	27	3	1	1.263
114.819	0	feedback	ii	3	27	n/a	n/a	n/a
119.336	0	sound	ii	4	36	4	1	0.813
123.752	0	feedback	ii	4	36	n/a	n/a	n/a
129.335	0	sound	ii	3	30	4	0	1.629
133.301	0	feedback	ii	3	30	n/a	n/a	n/a
136.834	0	sound	ii	3	24	3	1	1.266
140.883	0	feedback	ii	3	24	n/a	n/a	n/a
144.317	0	sound	ii	2	12	1	0	1.775
147.799	0	feedback	ii	2	12	n/a	n/a	n/a
151.816	0	sound	ii	1	10	1	1	1.372
156.049	0	feedback	ii	1	10	n/a	n/a	n/a
161.815	0	sound	ii	1	8	2	0	1.5
165.148	0	feedback	ii	1	8	n/a	n/a	n/a
169.314	0	sound	ii	4	32	0	0	0
172.547	0	feedback	ii	4	32	n/a	n/a	n/a
179.313	0	sound	ii	2	17	1	0	0.842
183.296	0	feedback	ii	2	17	n/a	n/a	n/a
186.829	0	sound	ii	4	37	4	1	1.102
190.395	0	feedback	ii	4	37	n/a	n/a	n/a
194.345	0	sound	ii	1	2	2	0	1.833
197.928	0	feedback	ii	1	2	n/a	n/a	n/a
204.327	0	sound	ii	1	6	1	1	1.795
208.577	0	feedback	ii	1	6	n/a	n/a	n/a
211.81	0	sound	ii	1	7	2	0	1.296
216.226	0	feedback	ii	1	7	n/a	n/a	n/a
219.293	0	sound	ii	3	22	3	1	1.789
222.159	0	feedback	ii	3	22	n/a	n/a	n/a
226.825	0	sound	ii	3	29	3	1	1.192
230.492	0	feedback	ii	3	29	n/a	n/a	n/a
234.325	0	sound	ii	3	26	3	1	1.372
238.274	0	feedback	ii	3	26	n/a	n/a	n/a
241.807	0	sound	ii	4	34	4	1	0.85
246.207	0	feedback	ii	4	34	n/a	n/a	n/a
249.307	0	sound	ii	2	16	2	1	1.438
253.323	0	feedback	ii	2	16	n/a	n/a	n/a
256.856	0	sound	ii	4	31	3	0	1.681
260.872	0	feedback	ii	4	31	n/a	n/a	n/a
264.322	0	sound	ii	2	13	2	1	0.99
268.071	0	feedback	ii	2	13	n/a	n/a	n/a
271.804	0	sound	ii	3	23	3	1	1.604
275.821	0	feedback	ii	3	23	n/a	n/a	n/a
279.337	0	sound	ii	1	5	2	0	1.615
282.903	0	feedback	ii	1	5	n/a	n/a	n/a
286.803	0	sound	ii	4	39	3	0	1.757
289.786	0	feedback	ii	4	39	n/a	n/a	n/a
296.835	0	sound	ii	4	35	4	1	0.86
301.168	0	feedback	ii	4	35	n/a	n/a	n/a
304.301	0	sound	ii	2	18	2	1	1.53
307.451	0	feedback	ii	2	18	n/a	n/a	n/a
311.817	0	sound	ii	2	11	2	1	0.854
314.317	0	feedback	ii	2	11	n/a	n/a	n/a
319.3	0	sound	ii	4	33	4	1	1.203
322.95	0	feedback	ii	4	33	n/a	n/a	n/a
329.316	0	sound	ii	1	4	1	1	1.65
333.015	0	feedback	ii	1	4	n/a	n/a	n/a
