onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.378	0	sound	ii	4	32	4	1	1.158
17.594	0	feedback	ii	4	32	n/a	n/a	n/a
21.843	0	sound	ii	3	23	4	0	1.036
25.943	0	feedback	ii	3	23	n/a	n/a	n/a
29.309	0	sound	ii	2	13	3	0	1.066
32.059	0	feedback	ii	2	13	n/a	n/a	n/a
39.308	0	sound	ii	1	2	2	0	1.211
43.558	0	feedback	ii	1	2	n/a	n/a	n/a
46.841	0	sound	ii	2	19	1	0	1.134
49.457	0	feedback	ii	2	19	n/a	n/a	n/a
54.307	0	sound	ii	1	7	1	1	1.059
56.923	0	feedback	ii	1	7	n/a	n/a	n/a
64.322	0	sound	ii	1	9	3	0	1.212
68.572	0	feedback	ii	1	9	n/a	n/a	n/a
71.838	0	sound	ii	3	24	3	1	1.096
74.688	0	feedback	ii	3	24	n/a	n/a	n/a
79.304	0	sound	ii	3	30	1	0	1.301
82.254	0	feedback	ii	3	30	n/a	n/a	n/a
89.303	0	sound	ii	3	25	3	1	0.91
93.436	0	feedback	ii	3	25	n/a	n/a	n/a
96.819	0	sound	ii	4	33	4	1	0.922
100.069	0	feedback	ii	4	33	n/a	n/a	n/a
106.818	0	sound	ii	1	8	3	0	1.986
111.051	0	feedback	ii	1	8	n/a	n/a	n/a
114.317	0	sound	ii	3	26	1	0	0.975
118.267	0	feedback	ii	3	26	n/a	n/a	n/a
121.867	0	sound	ii	4	38	4	1	0.873
124.383	0	feedback	ii	4	38	n/a	n/a	n/a
129.316	0	sound	ii	2	16	3	0	1.88
132.516	0	feedback	ii	2	16	n/a	n/a	n/a
136.798	0	sound	ii	4	31	3	0	1.493
141.215	0	feedback	ii	4	31	n/a	n/a	n/a
144.314	0	sound	ii	2	20	3	0	1.657
148.464	0	feedback	ii	2	20	n/a	n/a	n/a
151.814	0	sound	ii	1	10	2	0	1.365
154.363	0	feedback	ii	1	10	n/a	n/a	n/a
159.313	0	sound	ii	3	21	4	0	1.466
162.746	0	feedback	ii	3	21	n/a	n/a	n/a
166.812	0	sound	ii	2	17	3	0	1.406
170.828	0	feedback	ii	2	17	n/a	n/a	n/a
174.295	0	sound	ii	3	28	2	0	1.267
176.844	0	feedback	ii	3	28	n/a	n/a	n/a
181.827	0	sound	ii	4	40	4	1	1.127
185.71	0	feedback	ii	4	40	n/a	n/a	n/a
191.81	0	sound	ii	3	29	4	0	1.055
196.159	0	feedback	ii	3	29	n/a	n/a	n/a
199.309	0	sound	ii	4	34	4	1	1.476
203.692	0	feedback	ii	4	34	n/a	n/a	n/a
206.808	0	sound	ii	1	5	3	0	0.993
210.691	0	feedback	ii	1	5	n/a	n/a	n/a
214.324	0	sound	ii	4	35	4	1	1.661
218.09	0	feedback	ii	4	35	n/a	n/a	n/a
224.323	0	sound	ii	2	12	1	0	1.517
228.023	0	feedback	ii	2	12	n/a	n/a	n/a
231.822	0	sound	ii	4	39	2	0	1.53
235.555	0	feedback	ii	4	39	n/a	n/a	n/a
239.305	0	sound	ii	1	1	0	0	0
242.504	0	feedback	ii	1	1	n/a	n/a	n/a
246.837	0	sound	ii	4	37	4	1	1.075
250.904	0	feedback	ii	4	37	n/a	n/a	n/a
254.337	0	sound	ii	1	6	1	1	1.398
257.77	0	feedback	ii	1	6	n/a	n/a	n/a
264.336	0	sound	ii	2	11	3	0	1.415
267.702	0	feedback	ii	2	11	n/a	n/a	n/a
271.802	0	sound	ii	2	18	2	1	1.733
275.218	0	feedback	ii	2	18	n/a	n/a	n/a
281.817	0	sound	ii	3	22	4	0	1.885
285.983	0	feedback	ii	3	22	n/a	n/a	n/a
289.283	0	sound	ii	1	4	3	0	1.811
291.916	0	feedback	ii	1	4	n/a	n/a	n/a
296.816	0	sound	ii	4	36	4	1	1.166
300.815	0	feedback	ii	4	36	n/a	n/a	n/a
306.798	0	sound	ii	3	27	3	1	1.375
310.164	0	feedback	ii	3	27	n/a	n/a	n/a
314.331	0	sound	ii	2	14	3	0	1.386
317.83	0	feedback	ii	2	14	n/a	n/a	n/a
324.296	0	sound	ii	2	15	1	0	1.317
327.679	0	feedback	ii	2	15	n/a	n/a	n/a
331.812	0	sound	ii	1	3	1	1	1.009
335.228	0	feedback	ii	1	3	n/a	n/a	n/a
