onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.34	0	sound	rb	1	10	0	0	0
18.623	0	feedback	rb	1	10	n/a	n/a	n/a
21.806	0	sound	rb	4	39	1	0	0.322
25.522	0	feedback	rb	4	39	n/a	n/a	n/a
31.805	0	sound	rb	3	27	2	0	0.29
35.805	0	feedback	rb	3	27	n/a	n/a	n/a
41.838	0	sound	rb	2	20	4	0	0.369
44.537	0	feedback	rb	2	20	n/a	n/a	n/a
51.803	0	sound	rb	3	25	3	1	0.516
56.036	0	feedback	rb	3	25	n/a	n/a	n/a
59.303	0	sound	rb	4	36	0	0	0
62.536	0	feedback	rb	4	36	n/a	n/a	n/a
69.302	0	sound	rb	1	6	1	1	0.288
73.368	0	feedback	rb	1	6	n/a	n/a	n/a
79.301	0	sound	rb	3	22	2	0	0.649
82.9	0	feedback	rb	3	22	n/a	n/a	n/a
86.8	0	sound	rb	3	21	4	0	0.39
91.133	0	feedback	rb	3	21	n/a	n/a	n/a
94.316	0	sound	rb	1	1	1	1	0.402
96.983	0	feedback	rb	1	1	n/a	n/a	n/a
101.799	0	sound	rb	2	17	3	0	0.598
104.698	0	feedback	rb	2	17	n/a	n/a	n/a
109.315	0	sound	rb	4	31	2	0	0.426
112.198	0	feedback	rb	4	31	n/a	n/a	n/a
116.831	0	sound	rb	3	30	2	0	0.43
121.197	0	feedback	rb	3	30	n/a	n/a	n/a
124.297	0	sound	rb	2	14	2	1	0.82
128.496	0	feedback	rb	2	14	n/a	n/a	n/a
131.796	0	sound	rb	4	35	2	0	0.761
135.196	0	feedback	rb	4	35	n/a	n/a	n/a
141.795	0	sound	rb	4	37	3	0	0.545
144.628	0	feedback	rb	4	37	n/a	n/a	n/a
151.811	0	sound	rb	4	33	3	0	0.697
156.26	0	feedback	rb	4	33	n/a	n/a	n/a
159.31	0	sound	rb	2	11	2	1	1.038
163.127	0	feedback	rb	2	11	n/a	n/a	n/a
166.793	0	sound	rb	3	29	4	0	0.867
170.476	0	feedback	rb	3	29	n/a	n/a	n/a
174.309	0	sound	rb	4	32	4	1	0.83
178.275	0	feedback	rb	4	32	n/a	n/a	n/a
181.841	0	sound	rb	3	23	4	0	0.802
185.241	0	feedback	rb	3	23	n/a	n/a	n/a
189.291	0	sound	rb	3	28	2	0	0.84
192.324	0	feedback	rb	3	28	n/a	n/a	n/a
196.823	0	sound	rb	2	19	4	0	0.748
200.79	0	feedback	rb	2	19	n/a	n/a	n/a
204.306	0	sound	rb	2	16	4	0	0.865
207.456	0	feedback	rb	2	16	n/a	n/a	n/a
211.789	0	sound	rb	2	18	4	0	1.109
215.672	0	feedback	rb	2	18	n/a	n/a	n/a
219.321	0	sound	rb	1	5	2	0	1.177
223.038	0	feedback	rb	1	5	n/a	n/a	n/a
226.821	0	sound	rb	4	38	2	0	1.173
230.004	0	feedback	rb	4	38	n/a	n/a	n/a
234.303	0	sound	rb	3	26	4	0	0.899
238.053	0	feedback	rb	3	26	n/a	n/a	n/a
241.819	0	sound	rb	1	2	4	0	0.895
246.169	0	feedback	rb	1	2	n/a	n/a	n/a
249.285	0	sound	rb	4	34	4	1	0.996
253.768	0	feedback	rb	4	34	n/a	n/a	n/a
256.785	0	sound	rb	1	4	3	0	1.04
261.251	0	feedback	rb	1	4	n/a	n/a	n/a
264.301	0	sound	rb	2	15	2	1	1.46
268.217	0	feedback	rb	2	15	n/a	n/a	n/a
271.8	0	sound	rb	1	9	2	0	1.345
276.116	0	feedback	rb	1	9	n/a	n/a	n/a
279.283	0	sound	rb	1	7	2	0	0.902
281.849	0	feedback	rb	1	7	n/a	n/a	n/a
286.782	0	sound	rb	3	24	4	0	1.746
290.815	0	feedback	rb	3	24	n/a	n/a	n/a
296.814	0	sound	rb	1	8	1	1	1.498
301.164	0	feedback	rb	1	8	n/a	n/a	n/a
304.297	0	sound	rb	4	40	1	0	1.527
308.297	0	feedback	rb	4	40	n/a	n/a	n/a
311.78	0	sound	rb	2	13	1	0	0.996
315.729	0	feedback	rb	2	13	n/a	n/a	n/a
319.296	0	sound	rb	1	3	1	1	1.384
321.995	0	feedback	rb	1	3	n/a	n/a	n/a
329.295	0	sound	rb	2	12	2	1	0.88
332.744	0	feedback	rb	2	12	n/a	n/a	n/a
