onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.352	0	sound	rb	2	13	1	0	1.127
16.919	0	feedback	rb	2	13	n/a	n/a	n/a
21.818	0	sound	rb	3	27	0	0	0
26.051	0	feedback	rb	3	27	n/a	n/a	n/a
29.317	0	sound	rb	4	38	1	0	0.778
31.901	0	feedback	rb	4	38	n/a	n/a	n/a
36.85	0	sound	rb	1	8	2	0	0.765
41.083	0	feedback	rb	1	8	n/a	n/a	n/a
46.816	0	sound	rb	4	33	1	0	0.719
51.182	0	feedback	rb	4	33	n/a	n/a	n/a
54.315	0	sound	rb	2	14	4	0	0.771
58.381	0	feedback	rb	2	14	n/a	n/a	n/a
61.798	0	sound	rb	4	35	2	0	0.928
65.847	0	feedback	rb	4	35	n/a	n/a	n/a
69.331	0	sound	rb	1	3	2	0	0.955
73.063	0	feedback	rb	1	3	n/a	n/a	n/a
76.813	0	sound	rb	4	36	2	0	1.697
80.879	0	feedback	rb	4	36	n/a	n/a	n/a
84.296	0	sound	rb	4	37	4	1	0.87
88.045	0	feedback	rb	4	37	n/a	n/a	n/a
91.812	0	sound	rb	1	4	1	1	1.553
95.695	0	feedback	rb	1	4	n/a	n/a	n/a
99.294	0	sound	rb	1	6	2	0	1.223
102.577	0	feedback	rb	1	6	n/a	n/a	n/a
106.81	0	sound	rb	2	19	1	0	1.355
110.31	0	feedback	rb	2	19	n/a	n/a	n/a
116.809	0	sound	rb	4	40	2	0	1.204
120.193	0	feedback	rb	4	40	n/a	n/a	n/a
124.309	0	sound	rb	3	25	4	0	1.584
127.375	0	feedback	rb	3	25	n/a	n/a	n/a
131.825	0	sound	rb	2	11	3	0	1.323
134.808	0	feedback	rb	2	11	n/a	n/a	n/a
141.807	0	sound	rb	2	12	2	1	1.493
145.64	0	feedback	rb	2	12	n/a	n/a	n/a
151.79	0	sound	rb	1	9	4	0	0.918
155.706	0	feedback	rb	1	9	n/a	n/a	n/a
159.306	0	sound	rb	2	16	2	1	0.986
162.989	0	feedback	rb	2	16	n/a	n/a	n/a
169.588	0	sound	rb	1	2	3	0	0.711
173.521	0	feedback	rb	1	2	n/a	n/a	n/a
179.32	0	sound	rb	3	23	1	0	0.947
182.187	0	feedback	rb	3	23	n/a	n/a	n/a
186.82	0	sound	rb	1	5	2	0	0.839
191.119	0	feedback	rb	1	5	n/a	n/a	n/a
196.802	0	sound	rb	3	26	2	0	1.185
199.952	0	feedback	rb	3	26	n/a	n/a	n/a
204.318	0	sound	rb	2	17	3	0	1.124
208.634	0	feedback	rb	2	17	n/a	n/a	n/a
211.801	0	sound	rb	1	7	2	0	1.201
216.267	0	feedback	rb	1	7	n/a	n/a	n/a
219.3	0	sound	rb	4	39	3	0	1.422
222.317	0	feedback	rb	4	39	n/a	n/a	n/a
226.799	0	sound	rb	4	34	3	0	1.339
230.882	0	feedback	rb	4	34	n/a	n/a	n/a
234.299	0	sound	rb	2	15	2	1	1.543
238.182	0	feedback	rb	2	15	n/a	n/a	n/a
241.815	0	sound	rb	2	18	3	0	1.298
245.731	0	feedback	rb	2	18	n/a	n/a	n/a
249.297	0	sound	rb	2	20	4	0	1.056
253.73	0	feedback	rb	2	20	n/a	n/a	n/a
256.797	0	sound	rb	3	29	3	1	1.012
259.896	0	feedback	rb	3	29	n/a	n/a	n/a
266.829	0	sound	rb	4	32	3	0	0.964
270.579	0	feedback	rb	4	32	n/a	n/a	n/a
274.295	0	sound	rb	4	31	3	0	1.042
277.545	0	feedback	rb	4	31	n/a	n/a	n/a
281.794	0	sound	rb	1	10	4	0	0.838
285.294	0	feedback	rb	1	10	n/a	n/a	n/a
289.294	0	sound	rb	3	30	3	1	1.162
292.177	0	feedback	rb	3	30	n/a	n/a	n/a
296.826	0	sound	rb	3	22	3	1	0.918
300.576	0	feedback	rb	3	22	n/a	n/a	n/a
304.292	0	sound	rb	3	21	3	1	0.764
307.292	0	feedback	rb	3	21	n/a	n/a	n/a
314.291	0	sound	rb	3	24	3	1	0.781
317.924	0	feedback	rb	3	24	n/a	n/a	n/a
324.291	0	sound	rb	1	1	3	0	0.78
328.057	0	feedback	rb	1	1	n/a	n/a	n/a
331.823	0	sound	rb	3	28	1	0	1.016
335.989	0	feedback	rb	3	28	n/a	n/a	n/a
