onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.333	0	sound	rb	2	17	1	0	0.939
17.599	0	feedback	rb	2	17	n/a	n/a	n/a
21.815	0	sound	rb	4	38	3	0	1.713
25.932	0	feedback	rb	4	38	n/a	n/a	n/a
29.315	0	sound	rb	3	28	3	1	1.172
32.064	0	feedback	rb	3	28	n/a	n/a	n/a
36.814	0	sound	rb	4	36	4	1	1.001
41.064	0	feedback	rb	4	36	n/a	n/a	n/a
44.33	0	sound	rb	1	9	3	0	1.325
46.963	0	feedback	rb	1	9	n/a	n/a	n/a
51.813	0	sound	rb	2	13	3	0	1.114
54.412	0	feedback	rb	2	13	n/a	n/a	n/a
61.795	0	sound	rb	3	23	3	1	0.915
66.061	0	feedback	rb	3	23	n/a	n/a	n/a
69.294	0	sound	rb	3	25	3	1	1.232
72.194	0	feedback	rb	3	25	n/a	n/a	n/a
79.327	0	sound	rb	1	5	4	0	1.255
82.26	0	feedback	rb	1	5	n/a	n/a	n/a
89.309	0	sound	rb	3	22	4	0	1.153
93.425	0	feedback	rb	3	22	n/a	n/a	n/a
96.859	0	sound	rb	4	33	4	1	1.067
100.075	0	feedback	rb	4	33	n/a	n/a	n/a
106.841	0	sound	rb	3	29	4	0	1.012
111.041	0	feedback	rb	3	29	n/a	n/a	n/a
114.307	0	sound	rb	1	3	3	0	1.41
118.257	0	feedback	rb	1	3	n/a	n/a	n/a
124.339	0	sound	rb	2	14	3	0	0.826
126.889	0	feedback	rb	2	14	n/a	n/a	n/a
131.789	0	sound	rb	1	1	3	0	1.2
135.005	0	feedback	rb	1	1	n/a	n/a	n/a
139.288	0	sound	rb	4	35	3	0	1.316
143.704	0	feedback	rb	4	35	n/a	n/a	n/a
146.804	0	sound	rb	2	19	1	0	1.232
150.954	0	feedback	rb	2	19	n/a	n/a	n/a
154.32	0	sound	rb	1	7	1	1	1.068
156.853	0	feedback	rb	1	7	n/a	n/a	n/a
161.803	0	sound	rb	1	8	2	0	0.945
165.236	0	feedback	rb	1	8	n/a	n/a	n/a
169.285	0	sound	rb	3	27	2	0	0.919
173.318	0	feedback	rb	3	27	n/a	n/a	n/a
176.818	0	sound	rb	2	18	1	0	1.209
179.351	0	feedback	rb	2	18	n/a	n/a	n/a
184.317	0	sound	rb	4	37	4	1	1.278
188.217	0	feedback	rb	4	37	n/a	n/a	n/a
191.8	0	sound	rb	3	24	2	0	1.243
196.166	0	feedback	rb	3	24	n/a	n/a	n/a
199.299	0	sound	rb	4	34	1	0	1.36
203.682	0	feedback	rb	4	34	n/a	n/a	n/a
206.798	0	sound	rb	3	21	3	1	0.973
210.681	0	feedback	rb	3	21	n/a	n/a	n/a
216.798	0	sound	rb	2	12	2	1	1.644
220.597	0	feedback	rb	2	12	n/a	n/a	n/a
226.797	0	sound	rb	4	39	2	0	1.005
230.53	0	feedback	rb	4	39	n/a	n/a	n/a
236.779	0	sound	rb	1	6	1	1	0.863
240.545	0	feedback	rb	1	6	n/a	n/a	n/a
244.312	0	sound	rb	4	32	3	0	0.922
247.511	0	feedback	rb	4	32	n/a	n/a	n/a
251.828	0	sound	rb	2	15	1	0	0.909
255.894	0	feedback	rb	2	15	n/a	n/a	n/a
259.294	0	sound	rb	4	31	2	0	1.115
262.777	0	feedback	rb	4	31	n/a	n/a	n/a
269.309	0	sound	rb	2	16	2	1	1.34
272.709	0	feedback	rb	2	16	n/a	n/a	n/a
279.292	0	sound	rb	3	30	2	0	0.989
282.725	0	feedback	rb	3	30	n/a	n/a	n/a
286.808	0	sound	rb	3	26	2	0	0.809
290.991	0	feedback	rb	3	26	n/a	n/a	n/a
294.291	0	sound	rb	1	4	2	0	1.357
296.907	0	feedback	rb	1	4	n/a	n/a	n/a
301.823	0	sound	rb	2	11	2	1	0.921
305.806	0	feedback	rb	2	11	n/a	n/a	n/a
309.306	0	sound	rb	2	20	3	0	1.502
312.672	0	feedback	rb	2	20	n/a	n/a	n/a
316.805	0	sound	rb	1	2	1	1	1.483
320.338	0	feedback	rb	1	2	n/a	n/a	n/a
324.321	0	sound	rb	4	40	3	0	1.311
327.687	0	feedback	rb	4	40	n/a	n/a	n/a
331.787	0	sound	rb	1	10	1	1	1.06
335.22	0	feedback	rb	1	10	n/a	n/a	n/a
