onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.36	0	sound	ii	2	11	2	1	1.415
17.61	0	feedback	ii	2	11	n/a	n/a	n/a
21.793	0	sound	ii	1	10	1	1	1.414
25.926	0	feedback	ii	1	10	n/a	n/a	n/a
29.309	0	sound	ii	4	35	4	1	1.641
32.058	0	feedback	ii	4	35	n/a	n/a	n/a
36.808	0	sound	ii	2	19	3	0	0.878
41.074	0	feedback	ii	2	19	n/a	n/a	n/a
44.307	0	sound	ii	2	18	2	1	1.011
46.957	0	feedback	ii	2	18	n/a	n/a	n/a
54.306	0	sound	ii	4	37	4	1	1.46
56.922	0	feedback	ii	4	37	n/a	n/a	n/a
64.338	0	sound	ii	3	28	3	1	1.011
68.571	0	feedback	ii	3	28	n/a	n/a	n/a
74.304	0	sound	ii	1	3	2	0	1.125
77.187	0	feedback	ii	1	3	n/a	n/a	n/a
84.303	0	sound	ii	4	34	2	0	1.637
87.253	0	feedback	ii	4	34	n/a	n/a	n/a
91.802	0	sound	ii	1	2	2	0	1.602
95.935	0	feedback	ii	1	2	n/a	n/a	n/a
99.302	0	sound	ii	1	9	2	0	0.91
102.568	0	feedback	ii	1	9	n/a	n/a	n/a
106.801	0	sound	ii	2	12	1	0	1.115
111.034	0	feedback	ii	2	12	n/a	n/a	n/a
114.317	0	sound	ii	3	23	2	0	1.19
118.25	0	feedback	ii	3	23	n/a	n/a	n/a
121.799	0	sound	ii	3	24	4	0	0.796
124.382	0	feedback	ii	3	24	n/a	n/a	n/a
129.299	0	sound	ii	2	16	3	0	1.176
132.515	0	feedback	ii	2	16	n/a	n/a	n/a
139.297	0	sound	ii	3	29	4	0	0.81
143.714	0	feedback	ii	3	29	n/a	n/a	n/a
146.797	0	sound	ii	1	1	1	1	0.845
150.946	0	feedback	ii	1	1	n/a	n/a	n/a
154.296	0	sound	ii	4	32	2	0	0.778
156.862	0	feedback	ii	4	32	n/a	n/a	n/a
161.812	0	sound	ii	4	38	4	1	0.838
165.245	0	feedback	ii	4	38	n/a	n/a	n/a
169.311	0	sound	ii	3	26	3	1	0.89
173.344	0	feedback	ii	3	26	n/a	n/a	n/a
179.31	0	sound	ii	3	27	1	0	0.851
181.86	0	feedback	ii	3	27	n/a	n/a	n/a
186.793	0	sound	ii	4	40	4	1	1.184
190.709	0	feedback	ii	4	40	n/a	n/a	n/a
194.309	0	sound	ii	1	8	2	0	1.324
198.675	0	feedback	ii	1	8	n/a	n/a	n/a
201.808	0	sound	ii	1	5	2	0	1.432
206.191	0	feedback	ii	1	5	n/a	n/a	n/a
211.807	0	sound	ii	4	33	1	0	0.649
215.69	0	feedback	ii	4	33	n/a	n/a	n/a
219.306	0	sound	ii	3	25	4	0	0.846
223.106	0	feedback	ii	3	25	n/a	n/a	n/a
226.789	0	sound	ii	1	7	2	0	1.042
230.522	0	feedback	ii	1	7	n/a	n/a	n/a
234.288	0	sound	ii	3	30	2	0	0.983
238.054	0	feedback	ii	3	30	n/a	n/a	n/a
241.804	0	sound	ii	3	22	4	0	0.923
245.003	0	feedback	ii	3	22	n/a	n/a	n/a
251.786	0	sound	ii	4	39	0	0	0
255.886	0	feedback	ii	4	39	n/a	n/a	n/a
261.802	0	sound	ii	2	13	3	0	1.076
265.285	0	feedback	ii	2	13	n/a	n/a	n/a
269.301	0	sound	ii	1	4	1	1	1.569
272.717	0	feedback	ii	1	4	n/a	n/a	n/a
276.8	0	sound	ii	2	17	1	0	1.334
280.233	0	feedback	ii	2	17	n/a	n/a	n/a
284.3	0	sound	ii	4	31	4	1	1.417
288.482	0	feedback	ii	4	31	n/a	n/a	n/a
291.782	0	sound	ii	4	36	3	0	1.143
294.415	0	feedback	ii	4	36	n/a	n/a	n/a
299.298	0	sound	ii	2	14	3	0	1.307
303.314	0	feedback	ii	2	14	n/a	n/a	n/a
306.797	0	sound	ii	2	20	2	1	1.184
310.164	0	feedback	ii	2	20	n/a	n/a	n/a
314.296	0	sound	ii	3	21	1	0	1.5
317.846	0	feedback	ii	3	21	n/a	n/a	n/a
321.796	0	sound	ii	1	6	2	0	1.328
325.179	0	feedback	ii	1	6	n/a	n/a	n/a
331.811	0	sound	ii	2	15	1	0	0.625
335.211	0	feedback	ii	2	15	n/a	n/a	n/a
