onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.312	0	sound	rb	1	7	1	1	1.879
17.611	0	feedback	rb	1	7	n/a	n/a	n/a
21.811	0	sound	rb	1	4	0	0	0
25.927	0	feedback	rb	1	4	n/a	n/a	n/a
29.31	0	sound	rb	2	17	3	0	1.385
32.06	0	feedback	rb	2	17	n/a	n/a	n/a
39.309	0	sound	rb	3	24	2	0	1.45
43.559	0	feedback	rb	3	24	n/a	n/a	n/a
49.308	0	sound	rb	2	15	3	0	1.778
51.958	0	feedback	rb	2	15	n/a	n/a	n/a
56.807	0	sound	rb	1	6	3	0	1.055
59.424	0	feedback	rb	1	6	n/a	n/a	n/a
66.807	0	sound	rb	2	20	4	0	0.943
71.073	0	feedback	rb	2	20	n/a	n/a	n/a
74.306	0	sound	rb	4	39	4	1	1.652
77.206	0	feedback	rb	4	39	n/a	n/a	n/a
81.805	0	sound	rb	4	35	4	1	1.752
84.755	0	feedback	rb	4	35	n/a	n/a	n/a
89.304	0	sound	rb	1	10	3	0	1.101
93.437	0	feedback	rb	1	10	n/a	n/a	n/a
96.804	0	sound	rb	4	33	3	0	1.537
100.07	0	feedback	rb	4	33	n/a	n/a	n/a
104.303	0	sound	rb	3	26	1	0	1.486
108.536	0	feedback	rb	3	26	n/a	n/a	n/a
111.836	0	sound	rb	3	28	0	0	0
115.769	0	feedback	rb	3	28	n/a	n/a	n/a
119.318	0	sound	rb	2	19	4	0	1.038
121.885	0	feedback	rb	2	19	n/a	n/a	n/a
126.817	0	sound	rb	4	38	3	0	1.699
130.017	0	feedback	rb	4	38	n/a	n/a	n/a
136.8	0	sound	rb	4	37	4	1	0.828
141.216	0	feedback	rb	4	37	n/a	n/a	n/a
144.299	0	sound	rb	3	27	2	0	1.793
148.449	0	feedback	rb	3	27	n/a	n/a	n/a
154.315	0	sound	rb	3	29	1	0	1.864
156.865	0	feedback	rb	3	29	n/a	n/a	n/a
164.314	0	sound	rb	4	40	1	0	1.089
167.747	0	feedback	rb	4	40	n/a	n/a	n/a
174.313	0	sound	rb	1	9	1	1	1.33
178.329	0	feedback	rb	1	9	n/a	n/a	n/a
181.812	0	sound	rb	1	5	3	0	1.982
184.362	0	feedback	rb	1	5	n/a	n/a	n/a
189.295	0	sound	rb	2	12	4	0	1.283
193.211	0	feedback	rb	2	12	n/a	n/a	n/a
196.794	0	sound	rb	2	14	4	0	0.984
201.16	0	feedback	rb	2	14	n/a	n/a	n/a
204.31	0	sound	rb	1	3	1	1	1.14
208.693	0	feedback	rb	1	3	n/a	n/a	n/a
214.309	0	sound	rb	1	8	0	0	0
218.192	0	feedback	rb	1	8	n/a	n/a	n/a
221.808	0	sound	rb	4	36	4	1	1.001
225.591	0	feedback	rb	4	36	n/a	n/a	n/a
229.308	0	sound	rb	3	22	0	0	0
233.024	0	feedback	rb	3	22	n/a	n/a	n/a
236.79	0	sound	rb	3	30	2	0	1.395
240.557	0	feedback	rb	3	30	n/a	n/a	n/a
244.306	0	sound	rb	2	11	3	0	1.351
247.506	0	feedback	rb	2	11	n/a	n/a	n/a
251.806	0	sound	rb	4	31	4	1	1.09
255.905	0	feedback	rb	4	31	n/a	n/a	n/a
259.305	0	sound	rb	1	1	2	0	1.898
262.788	0	feedback	rb	1	1	n/a	n/a	n/a
269.321	0	sound	rb	3	23	2	0	1.479
272.704	0	feedback	rb	3	23	n/a	n/a	n/a
276.803	0	sound	rb	4	32	4	1	1.293
280.236	0	feedback	rb	4	32	n/a	n/a	n/a
284.303	0	sound	rb	2	18	1	0	1.545
288.485	0	feedback	rb	2	18	n/a	n/a	n/a
294.302	0	sound	rb	1	2	2	0	1.913
296.935	0	feedback	rb	1	2	n/a	n/a	n/a
301.801	0	sound	rb	4	34	4	1	0.974
305.817	0	feedback	rb	4	34	n/a	n/a	n/a
309.3	0	sound	rb	2	16	4	0	1.667
312.666	0	feedback	rb	2	16	n/a	n/a	n/a
316.799	0	sound	rb	2	13	2	1	1.424
320.332	0	feedback	rb	2	13	n/a	n/a	n/a
324.315	0	sound	rb	3	25	1	0	1.707
327.698	0	feedback	rb	3	25	n/a	n/a	n/a
331.831	0	sound	rb	3	21	1	0	0.919
335.214	0	feedback	rb	3	21	n/a	n/a	n/a
