onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.341	0	sound	ii	1	9	4	0	1.643
18.423	0	feedback	ii	1	9	n/a	n/a	n/a
21.823	0	sound	ii	4	40	4	1	0.857
25.339	0	feedback	ii	4	40	n/a	n/a	n/a
29.356	0	sound	ii	1	5	3	0	1.004
33.755	0	feedback	ii	1	5	n/a	n/a	n/a
36.822	0	sound	ii	1	1	1	1	1.857
39.655	0	feedback	ii	1	1	n/a	n/a	n/a
44.304	0	sound	ii	4	32	3	0	0.696
48.771	0	feedback	ii	4	32	n/a	n/a	n/a
54.303	0	sound	ii	2	18	1	0	0.976
57.087	0	feedback	ii	2	18	n/a	n/a	n/a
61.803	0	sound	ii	1	8	1	1	1.332
64.352	0	feedback	ii	1	8	n/a	n/a	n/a
69.302	0	sound	ii	3	24	3	1	1.049
73.452	0	feedback	ii	3	24	n/a	n/a	n/a
76.818	0	sound	ii	1	3	1	1	1.596
79.418	0	feedback	ii	1	3	n/a	n/a	n/a
84.334	0	sound	ii	4	35	4	1	1.152
88.334	0	feedback	ii	4	35	n/a	n/a	n/a
91.833	0	sound	ii	4	31	3	0	1.509
95.383	0	feedback	ii	4	31	n/a	n/a	n/a
99.349	0	sound	ii	4	39	4	1	1.433
103.099	0	feedback	ii	4	39	n/a	n/a	n/a
109.332	0	sound	ii	2	19	3	0	1.986
113.465	0	feedback	ii	2	19	n/a	n/a	n/a
116.814	0	sound	ii	3	30	3	1	1.639
120.131	0	feedback	ii	3	30	n/a	n/a	n/a
126.814	0	sound	ii	3	22	4	0	1.279
130.88	0	feedback	ii	3	22	n/a	n/a	n/a
134.313	0	sound	ii	3	27	3	1	1.804
137.846	0	feedback	ii	3	27	n/a	n/a	n/a
141.829	0	sound	ii	3	26	2	0	1.312
145.962	0	feedback	ii	3	26	n/a	n/a	n/a
149.295	0	sound	ii	4	34	3	0	1.197
153.661	0	feedback	ii	4	34	n/a	n/a	n/a
159.311	0	sound	ii	1	7	1	1	1.181
163.11	0	feedback	ii	1	7	n/a	n/a	n/a
166.81	0	sound	ii	3	29	3	1	1.802
170.526	0	feedback	ii	3	29	n/a	n/a	n/a
174.309	0	sound	ii	1	4	3	0	1.535
177.759	0	feedback	ii	1	4	n/a	n/a	n/a
181.792	0	sound	ii	2	13	1	0	1.652
185.741	0	feedback	ii	2	13	n/a	n/a	n/a
189.291	0	sound	ii	1	6	0	0	0
192.341	0	feedback	ii	1	6	n/a	n/a	n/a
196.79	0	sound	ii	2	11	1	0	1.021
200.507	0	feedback	ii	2	11	n/a	n/a	n/a
206.906	0	sound	ii	1	10	2	0	1.129
210.056	0	feedback	ii	1	10	n/a	n/a	n/a
214.322	0	sound	ii	2	17	1	0	0.769
217.389	0	feedback	ii	2	17	n/a	n/a	n/a
221.788	0	sound	ii	1	2	2	0	0.871
225.921	0	feedback	ii	1	2	n/a	n/a	n/a
231.804	0	sound	ii	3	28	3	1	1.398
235.12	0	feedback	ii	3	28	n/a	n/a	n/a
239.287	0	sound	ii	3	23	3	1	1.355
243.17	0	feedback	ii	3	23	n/a	n/a	n/a
246.836	0	sound	ii	4	38	4	1	0.942
250.036	0	feedback	ii	4	38	n/a	n/a	n/a
254.285	0	sound	ii	2	15	2	1	1.741
257.885	0	feedback	ii	2	15	n/a	n/a	n/a
264.284	0	sound	ii	3	21	3	1	1.325
268.751	0	feedback	ii	3	21	n/a	n/a	n/a
271.817	0	sound	ii	2	12	3	0	1.568
275.4	0	feedback	ii	2	12	n/a	n/a	n/a
279.316	0	sound	ii	4	33	4	1	1.317
283.416	0	feedback	ii	4	33	n/a	n/a	n/a
286.782	0	sound	ii	4	36	4	1	1.475
290.948	0	feedback	ii	4	36	n/a	n/a	n/a
296.798	0	sound	ii	2	20	2	1	1.363
300.731	0	feedback	ii	2	20	n/a	n/a	n/a
306.814	0	sound	ii	2	14	2	1	1.37
311.213	0	feedback	ii	2	14	n/a	n/a	n/a
316.796	0	sound	ii	2	16	3	0	1.412
320.312	0	feedback	ii	2	16	n/a	n/a	n/a
324.312	0	sound	ii	3	25	3	1	1.68
328.495	0	feedback	ii	3	25	n/a	n/a	n/a
331.795	0	sound	ii	4	37	4	1	0.981
335.778	0	feedback	ii	4	37	n/a	n/a	n/a
