onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.316	0	sound	rb	4	37	1	0	1.564
18.416	0	feedback	rb	4	37	n/a	n/a	n/a
21.816	0	sound	rb	3	24	1	0	1.311
25.332	0	feedback	rb	3	24	n/a	n/a	n/a
29.298	0	sound	rb	1	1	2	0	0.845
33.748	0	feedback	rb	1	1	n/a	n/a	n/a
36.814	0	sound	rb	1	2	4	0	1.385
39.647	0	feedback	rb	1	2	n/a	n/a	n/a
46.83	0	sound	rb	1	3	2	0	0.977
51.263	0	feedback	rb	1	3	n/a	n/a	n/a
54.296	0	sound	rb	4	34	2	0	0.79
57.079	0	feedback	rb	4	34	n/a	n/a	n/a
61.812	0	sound	rb	4	40	3	0	1.434
64.345	0	feedback	rb	4	40	n/a	n/a	n/a
69.311	0	sound	rb	2	12	3	0	1.631
73.461	0	feedback	rb	2	12	n/a	n/a	n/a
76.81	0	sound	rb	1	5	4	0	0.852
79.427	0	feedback	rb	1	5	n/a	n/a	n/a
84.31	0	sound	rb	3	25	1	0	1.648
88.343	0	feedback	rb	3	25	n/a	n/a	n/a
94.309	0	sound	rb	4	39	4	1	1.424
97.892	0	feedback	rb	4	39	n/a	n/a	n/a
104.325	0	sound	rb	1	4	2	0	0.944
108.091	0	feedback	rb	1	4	n/a	n/a	n/a
114.307	0	sound	rb	2	15	2	1	1.058
118.457	0	feedback	rb	2	15	n/a	n/a	n/a
121.79	0	sound	rb	4	32	1	0	1.719
125.123	0	feedback	rb	4	32	n/a	n/a	n/a
131.805	0	sound	rb	3	21	3	1	0.767
135.872	0	feedback	rb	3	21	n/a	n/a	n/a
139.288	0	sound	rb	3	22	1	0	1.036
142.821	0	feedback	rb	3	22	n/a	n/a	n/a
146.804	0	sound	rb	1	6	1	1	0.928
150.97	0	feedback	rb	1	6	n/a	n/a	n/a
154.303	0	sound	rb	4	31	2	0	0.965
158.67	0	feedback	rb	4	31	n/a	n/a	n/a
161.836	0	sound	rb	2	17	4	0	1.448
165.619	0	feedback	rb	2	17	n/a	n/a	n/a
169.302	0	sound	rb	3	30	3	1	1.909
173.018	0	feedback	rb	3	30	n/a	n/a	n/a
176.835	0	sound	rb	2	18	4	0	1.96
180.268	0	feedback	rb	2	18	n/a	n/a	n/a
184.317	0	sound	rb	4	38	1	0	0.894
188.234	0	feedback	rb	4	38	n/a	n/a	n/a
191.833	0	sound	rb	4	35	1	0	0.946
194.85	0	feedback	rb	4	35	n/a	n/a	n/a
199.299	0	sound	rb	2	13	4	0	1.32
203.016	0	feedback	rb	2	13	n/a	n/a	n/a
206.798	0	sound	rb	2	11	1	0	1.508
210.048	0	feedback	rb	2	11	n/a	n/a	n/a
214.298	0	sound	rb	2	14	2	1	1.632
217.381	0	feedback	rb	2	14	n/a	n/a	n/a
221.814	0	sound	rb	3	26	1	0	1.324
225.913	0	feedback	rb	3	26	n/a	n/a	n/a
231.796	0	sound	rb	3	29	3	1	1.998
235.129	0	feedback	rb	3	29	n/a	n/a	n/a
239.296	0	sound	rb	2	20	3	0	0.954
243.178	0	feedback	rb	2	20	n/a	n/a	n/a
249.295	0	sound	rb	3	23	2	0	1.658
252.544	0	feedback	rb	3	23	n/a	n/a	n/a
256.811	0	sound	rb	3	27	3	1	1.654
260.394	0	feedback	rb	3	27	n/a	n/a	n/a
266.793	0	sound	rb	1	7	3	0	1.424
271.243	0	feedback	rb	1	7	n/a	n/a	n/a
276.809	0	sound	rb	4	33	4	1	1.344
280.408	0	feedback	rb	4	33	n/a	n/a	n/a
284.291	0	sound	rb	2	19	2	1	1.397
288.424	0	feedback	rb	2	19	n/a	n/a	n/a
291.807	0	sound	rb	1	10	2	0	1.337
295.957	0	feedback	rb	1	10	n/a	n/a	n/a
301.806	0	sound	rb	1	9	1	1	1.338
305.739	0	feedback	rb	1	9	n/a	n/a	n/a
309.289	0	sound	rb	1	8	4	0	1.479
313.705	0	feedback	rb	1	8	n/a	n/a	n/a
316.788	0	sound	rb	3	28	1	0	1.3
320.305	0	feedback	rb	3	28	n/a	n/a	n/a
324.288	0	sound	rb	4	36	0	0	0
328.487	0	feedback	rb	4	36	n/a	n/a	n/a
331.804	0	sound	rb	2	16	3	0	1.107
335.753	0	feedback	rb	2	16	n/a	n/a	n/a
