onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
11.833	0	sound	ii	1	6	1	1	0.934
16.299	0	feedback	ii	1	6	n/a	n/a	n/a
19.332	0	sound	ii	2	11	2	1	0.851
23.565	0	feedback	ii	2	11	n/a	n/a	n/a
26.815	0	sound	ii	1	5	3	0	0.752
30.465	0	feedback	ii	1	5	n/a	n/a	n/a
34.331	0	sound	ii	2	17	1	0	0.732
37.997	0	feedback	ii	2	17	n/a	n/a	n/a
41.814	0	sound	ii	4	31	2	0	0.824
46.213	0	feedback	ii	4	31	n/a	n/a	n/a
49.313	0	sound	ii	4	39	0	0	0
53.412	0	feedback	ii	4	39	n/a	n/a	n/a
59.312	0	sound	ii	2	14	3	0	0.67
62.678	0	feedback	ii	2	14	n/a	n/a	n/a
66.845	0	sound	ii	3	23	2	0	0.577
69.628	0	feedback	ii	3	23	n/a	n/a	n/a
74.31	0	sound	ii	3	26	3	1	0.784
78.293	0	feedback	ii	3	26	n/a	n/a	n/a
84.343	0	sound	ii	1	7	2	0	0.782
86.876	0	feedback	ii	1	7	n/a	n/a	n/a
94.325	0	sound	ii	2	12	1	0	0.632
98.625	0	feedback	ii	2	12	n/a	n/a	n/a
104.308	0	sound	ii	3	29	0	0	0
108.207	0	feedback	ii	3	29	n/a	n/a	n/a
111.807	0	sound	ii	3	21	3	1	0.614
114.823	0	feedback	ii	3	21	n/a	n/a	n/a
121.806	0	sound	ii	3	22	4	0	0.75
126.256	0	feedback	ii	3	22	n/a	n/a	n/a
129.339	0	sound	ii	1	9	4	0	0.769
133.305	0	feedback	ii	1	9	n/a	n/a	n/a
136.805	0	sound	ii	1	1	2	0	0.567
140.888	0	feedback	ii	1	1	n/a	n/a	n/a
144.321	0	sound	ii	4	37	3	0	0.883
147.787	0	feedback	ii	4	37	n/a	n/a	n/a
154.353	0	sound	ii	2	19	4	0	0.907
158.569	0	feedback	ii	2	19	n/a	n/a	n/a
161.803	0	sound	ii	1	10	2	0	0.912
165.152	0	feedback	ii	1	10	n/a	n/a	n/a
169.302	0	sound	ii	1	3	3	0	0.781
172.552	0	feedback	ii	1	3	n/a	n/a	n/a
176.818	0	sound	ii	4	35	4	1	1.017
180.801	0	feedback	ii	4	35	n/a	n/a	n/a
184.317	0	sound	ii	1	4	2	0	1.678
187.9	0	feedback	ii	1	4	n/a	n/a	n/a
194.299	0	sound	ii	2	20	4	0	0.928
197.916	0	feedback	ii	2	20	n/a	n/a	n/a
201.815	0	sound	ii	4	38	4	1	0.803
206.082	0	feedback	ii	4	38	n/a	n/a	n/a
209.331	0	sound	ii	3	28	0	0	0
213.731	0	feedback	ii	3	28	n/a	n/a	n/a
216.814	0	sound	ii	2	18	3	0	0.892
219.664	0	feedback	ii	2	18	n/a	n/a	n/a
224.297	0	sound	ii	1	2	2	0	0.801
227.996	0	feedback	ii	1	2	n/a	n/a	n/a
234.313	0	sound	ii	1	8	3	0	0.76
238.295	0	feedback	ii	1	8	n/a	n/a	n/a
241.812	0	sound	ii	4	36	2	0	0.805
246.211	0	feedback	ii	4	36	n/a	n/a	n/a
249.294	0	sound	ii	4	40	4	1	0.643
253.311	0	feedback	ii	4	40	n/a	n/a	n/a
259.31	0	sound	ii	4	33	4	1	0.715
263.36	0	feedback	ii	4	33	n/a	n/a	n/a
266.793	0	sound	ii	3	25	4	0	1.088
270.559	0	feedback	ii	3	25	n/a	n/a	n/a
274.309	0	sound	ii	3	30	0	0	0
278.325	0	feedback	ii	3	30	n/a	n/a	n/a
281.808	0	sound	ii	3	27	4	0	0.896
285.424	0	feedback	ii	3	27	n/a	n/a	n/a
289.307	0	sound	ii	2	13	4	0	0.781
292.29	0	feedback	ii	2	13	n/a	n/a	n/a
299.307	0	sound	ii	4	34	4	1	0.845
303.673	0	feedback	ii	4	34	n/a	n/a	n/a
306.806	0	sound	ii	2	16	4	0	0.858
309.939	0	feedback	ii	2	16	n/a	n/a	n/a
314.288	0	sound	ii	3	24	4	0	0.687
316.822	0	feedback	ii	3	24	n/a	n/a	n/a
321.838	0	sound	ii	2	15	4	0	0.881
325.454	0	feedback	ii	2	15	n/a	n/a	n/a
329.287	0	sound	ii	4	32	3	0	0.632
333.003	0	feedback	ii	4	32	n/a	n/a	n/a
