onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.332	0	sound	ii	2	13	2	1	1.659
17.281	0	feedback	ii	2	13	n/a	n/a	n/a
21.798	0	sound	ii	2	20	2	1	1.017
25.831	0	feedback	ii	2	20	n/a	n/a	n/a
29.314	0	sound	ii	4	39	3	0	1.125
33.763	0	feedback	ii	4	39	n/a	n/a	n/a
36.796	0	sound	ii	2	18	2	1	1.051
39.963	0	feedback	ii	2	18	n/a	n/a	n/a
44.295	0	sound	ii	2	12	2	1	1.159
48.428	0	feedback	ii	2	12	n/a	n/a	n/a
54.311	0	sound	ii	1	5	3	0	1.023
57.244	0	feedback	ii	1	5	n/a	n/a	n/a
64.31	0	sound	ii	4	32	3	0	1.248
68.66	0	feedback	ii	4	32	n/a	n/a	n/a
71.793	0	sound	ii	3	23	3	1	0.965
75.343	0	feedback	ii	3	23	n/a	n/a	n/a
79.309	0	sound	ii	3	27	3	1	1.392
82.142	0	feedback	ii	3	27	n/a	n/a	n/a
86.791	0	sound	ii	2	14	2	1	1.494
89.841	0	feedback	ii	2	14	n/a	n/a	n/a
96.79	0	sound	ii	1	2	2	0	1.775
100.54	0	feedback	ii	1	2	n/a	n/a	n/a
104.306	0	sound	ii	3	22	3	1	1.187
107.106	0	feedback	ii	3	22	n/a	n/a	n/a
111.822	0	sound	ii	1	9	2	0	1.231
115.372	0	feedback	ii	1	9	n/a	n/a	n/a
119.305	0	sound	ii	1	6	1	1	1.427
123.121	0	feedback	ii	1	6	n/a	n/a	n/a
126.788	0	sound	ii	4	38	3	0	1.24
130.221	0	feedback	ii	4	38	n/a	n/a	n/a
136.803	0	sound	ii	2	19	2	1	1.081
141.02	0	feedback	ii	2	19	n/a	n/a	n/a
146.802	0	sound	ii	1	3	1	1	1.657
150.769	0	feedback	ii	1	3	n/a	n/a	n/a
154.302	0	sound	ii	2	16	2	1	0.941
158.618	0	feedback	ii	2	16	n/a	n/a	n/a
161.801	0	sound	ii	2	15	2	1	1.21
165.434	0	feedback	ii	2	15	n/a	n/a	n/a
169.284	0	sound	ii	3	26	3	1	1.311
172.083	0	feedback	ii	3	26	n/a	n/a	n/a
179.299	0	sound	ii	4	34	4	1	1.159
183.482	0	feedback	ii	4	34	n/a	n/a	n/a
186.815	0	sound	ii	4	31	3	0	0.875
190.881	0	feedback	ii	4	31	n/a	n/a	n/a
194.298	0	sound	ii	3	28	3	1	0.912
198.597	0	feedback	ii	3	28	n/a	n/a	n/a
201.78	0	sound	ii	4	35	3	0	0.95
204.98	0	feedback	ii	4	35	n/a	n/a	n/a
209.313	0	sound	ii	3	21	4	0	0.889
213.229	0	feedback	ii	3	21	n/a	n/a	n/a
219.296	0	sound	ii	3	29	0	0	0
223.512	0	feedback	ii	3	29	n/a	n/a	n/a
226.795	0	sound	ii	1	4	3	0	1.118
229.694	0	feedback	ii	1	4	n/a	n/a	n/a
234.277	0	sound	ii	1	10	2	0	0.86
237.31	0	feedback	ii	1	10	n/a	n/a	n/a
241.81	0	sound	ii	2	11	2	1	0.823
246.143	0	feedback	ii	2	11	n/a	n/a	n/a
249.293	0	sound	ii	4	33	1	0	1.195
253.376	0	feedback	ii	4	33	n/a	n/a	n/a
256.792	0	sound	ii	4	37	4	1	0.928
260.075	0	feedback	ii	4	37	n/a	n/a	n/a
264.291	0	sound	ii	4	40	3	0	0.973
268.058	0	feedback	ii	4	40	n/a	n/a	n/a
271.807	0	sound	ii	3	30	3	1	1.585
275.423	0	feedback	ii	3	30	n/a	n/a	n/a
281.79	0	sound	ii	1	1	1	1	1.881
285.123	0	feedback	ii	1	1	n/a	n/a	n/a
289.272	0	sound	ii	1	8	2	0	0.847
292.855	0	feedback	ii	1	8	n/a	n/a	n/a
299.288	0	sound	ii	3	25	1	0	1.487
303.354	0	feedback	ii	3	25	n/a	n/a	n/a
306.787	0	sound	ii	3	24	4	0	1.004
310.853	0	feedback	ii	3	24	n/a	n/a	n/a
314.286	0	sound	ii	2	17	0	0	0
317.286	0	feedback	ii	2	17	n/a	n/a	n/a
321.786	0	sound	ii	4	36	4	1	1.58
325.052	0	feedback	ii	4	36	n/a	n/a	n/a
331.785	0	sound	ii	1	7	1	1	1.173
336.084	0	feedback	ii	1	7	n/a	n/a	n/a
