onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.343	0	sound	rb	2	20	3	0	1.52
16.926	0	feedback	rb	2	20	n/a	n/a	n/a
21.809	0	sound	rb	2	15	4	0	1.366
26.042	0	feedback	rb	2	15	n/a	n/a	n/a
29.341	0	sound	rb	2	19	2	1	1.426
31.891	0	feedback	rb	2	19	n/a	n/a	n/a
36.824	0	sound	rb	2	14	2	1	1.67
41.073	0	feedback	rb	2	14	n/a	n/a	n/a
44.307	0	sound	rb	1	1	1	1	1.147
48.689	0	feedback	rb	1	1	n/a	n/a	n/a
51.839	0	sound	rb	1	3	1	1	0.791
55.872	0	feedback	rb	1	3	n/a	n/a	n/a
59.305	0	sound	rb	2	18	1	0	0.869
63.355	0	feedback	rb	2	18	n/a	n/a	n/a
69.321	0	sound	rb	4	39	2	0	1.748
73.07	0	feedback	rb	4	39	n/a	n/a	n/a
76.803	0	sound	rb	4	37	4	1	1.09
80.87	0	feedback	rb	4	37	n/a	n/a	n/a
84.303	0	sound	rb	1	7	1	1	1.134
88.036	0	feedback	rb	1	7	n/a	n/a	n/a
91.819	0	sound	rb	3	21	1	0	1.25
95.702	0	feedback	rb	3	21	n/a	n/a	n/a
99.301	0	sound	rb	2	11	2	1	1.687
102.568	0	feedback	rb	2	11	n/a	n/a	n/a
109.284	0	sound	rb	1	6	3	0	1.344
112.8	0	feedback	rb	1	6	n/a	n/a	n/a
116.8	0	sound	rb	4	35	4	1	1.324
120.183	0	feedback	rb	4	35	n/a	n/a	n/a
124.299	0	sound	rb	1	5	3	0	1.257
127.365	0	feedback	rb	1	5	n/a	n/a	n/a
131.898	0	sound	rb	3	29	4	0	1.866
134.798	0	feedback	rb	3	29	n/a	n/a	n/a
141.797	0	sound	rb	3	25	1	0	0.814
145.63	0	feedback	rb	3	25	n/a	n/a	n/a
149.297	0	sound	rb	4	34	4	1	1.042
153.213	0	feedback	rb	4	34	n/a	n/a	n/a
156.796	0	sound	rb	3	23	3	1	1.695
160.495	0	feedback	rb	3	23	n/a	n/a	n/a
164.312	0	sound	rb	4	32	2	0	1.859
168.528	0	feedback	rb	4	32	n/a	n/a	n/a
171.811	0	sound	rb	3	22	1	0	1.239
174.677	0	feedback	rb	3	22	n/a	n/a	n/a
179.294	0	sound	rb	4	36	4	1	0.964
183.61	0	feedback	rb	4	36	n/a	n/a	n/a
186.81	0	sound	rb	3	24	1	0	1.736
189.943	0	feedback	rb	3	24	n/a	n/a	n/a
194.292	0	sound	rb	1	10	3	0	0.822
198.625	0	feedback	rb	1	10	n/a	n/a	n/a
201.842	0	sound	rb	4	31	0	0	0
206.258	0	feedback	rb	4	31	n/a	n/a	n/a
211.791	0	sound	rb	4	33	4	1	0.954
214.807	0	feedback	rb	4	33	n/a	n/a	n/a
221.823	0	sound	rb	2	17	2	1	1.354
225.873	0	feedback	rb	2	17	n/a	n/a	n/a
229.289	0	sound	rb	1	4	1	1	1.304
233.172	0	feedback	rb	1	4	n/a	n/a	n/a
239.321	0	sound	rb	2	12	4	0	0.959
243.221	0	feedback	rb	2	12	n/a	n/a	n/a
246.787	0	sound	rb	3	26	1	0	0.981
251.22	0	feedback	rb	3	26	n/a	n/a	n/a
256.786	0	sound	rb	4	38	2	0	1.502
259.886	0	feedback	rb	4	38	n/a	n/a	n/a
266.785	0	sound	rb	1	2	3	0	1.527
270.568	0	feedback	rb	1	2	n/a	n/a	n/a
276.784	0	sound	rb	1	9	1	1	0.791
280.051	0	feedback	rb	1	9	n/a	n/a	n/a
284.317	0	sound	rb	2	13	2	1	1.442
287.8	0	feedback	rb	2	13	n/a	n/a	n/a
291.783	0	sound	rb	1	8	1	1	0.864
294.683	0	feedback	rb	1	8	n/a	n/a	n/a
301.799	0	sound	rb	4	40	4	1	1.784
305.582	0	feedback	rb	4	40	n/a	n/a	n/a
309.298	0	sound	rb	3	30	1	0	1.452
312.298	0	feedback	rb	3	30	n/a	n/a	n/a
316.797	0	sound	rb	3	27	3	1	1.153
320.43	0	feedback	rb	3	27	n/a	n/a	n/a
324.28	0	sound	rb	3	28	1	0	1.03
328.046	0	feedback	rb	3	28	n/a	n/a	n/a
331.796	0	sound	rb	2	16	2	1	1.674
335.979	0	feedback	rb	2	16	n/a	n/a	n/a
