onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.363	0	sound	ii	1	10	1	1	1.1
18.612	0	feedback	ii	1	10	n/a	n/a	n/a
21.829	0	sound	ii	3	28	2	0	0.906
25.528	0	feedback	ii	3	28	n/a	n/a	n/a
31.794	0	sound	ii	4	32	3	0	0.933
35.794	0	feedback	ii	4	32	n/a	n/a	n/a
39.31	0	sound	ii	4	31	4	1	0.872
42.043	0	feedback	ii	4	31	n/a	n/a	n/a
46.826	0	sound	ii	3	21	1	0	0.844
51.042	0	feedback	ii	3	21	n/a	n/a	n/a
54.325	0	sound	ii	3	23	4	0	0.753
57.542	0	feedback	ii	3	23	n/a	n/a	n/a
64.341	0	sound	ii	1	9	4	0	0.76
68.374	0	feedback	ii	1	9	n/a	n/a	n/a
71.79	0	sound	ii	4	38	3	0	0.736
75.39	0	feedback	ii	4	38	n/a	n/a	n/a
79.306	0	sound	ii	1	5	4	0	0.747
83.639	0	feedback	ii	1	5	n/a	n/a	n/a
86.805	0	sound	ii	1	1	0	0	0
89.472	0	feedback	ii	1	1	n/a	n/a	n/a
94.338	0	sound	ii	2	13	4	0	0.866
97.188	0	feedback	ii	2	13	n/a	n/a	n/a
104.287	0	sound	ii	2	18	3	0	1.029
107.17	0	feedback	ii	2	18	n/a	n/a	n/a
111.803	0	sound	ii	3	26	2	0	0.953
116.186	0	feedback	ii	3	26	n/a	n/a	n/a
119.319	0	sound	ii	4	37	4	1	0.82
123.485	0	feedback	ii	4	37	n/a	n/a	n/a
126.818	0	sound	ii	4	39	2	0	0.833
130.184	0	feedback	ii	4	39	n/a	n/a	n/a
134.317	0	sound	ii	4	33	0	0	0
137.117	0	feedback	ii	4	33	n/a	n/a	n/a
144.316	0	sound	ii	1	7	1	1	1.055
148.766	0	feedback	ii	1	7	n/a	n/a	n/a
151.799	0	sound	ii	4	34	3	0	0.875
155.632	0	feedback	ii	4	34	n/a	n/a	n/a
159.348	0	sound	ii	4	40	3	0	1.006
162.981	0	feedback	ii	4	40	n/a	n/a	n/a
166.831	0	sound	ii	1	3	2	0	0.939
170.78	0	feedback	ii	1	3	n/a	n/a	n/a
174.313	0	sound	ii	3	29	3	1	0.929
177.746	0	feedback	ii	3	29	n/a	n/a	n/a
181.796	0	sound	ii	4	36	4	1	0.773
184.829	0	feedback	ii	4	36	n/a	n/a	n/a
189.295	0	sound	ii	3	25	2	0	0.898
193.295	0	feedback	ii	3	25	n/a	n/a	n/a
196.811	0	sound	ii	1	8	1	1	0.91
199.944	0	feedback	ii	1	8	n/a	n/a	n/a
204.31	0	sound	ii	2	14	3	0	0.97
208.176	0	feedback	ii	2	14	n/a	n/a	n/a
214.326	0	sound	ii	2	12	3	0	0.994
218.042	0	feedback	ii	2	12	n/a	n/a	n/a
221.808	0	sound	ii	2	11	1	0	1.112
225.025	0	feedback	ii	2	11	n/a	n/a	n/a
229.291	0	sound	ii	3	30	2	0	0.973
233.041	0	feedback	ii	3	30	n/a	n/a	n/a
239.307	0	sound	ii	1	6	4	0	1.028
243.673	0	feedback	ii	1	6	n/a	n/a	n/a
246.789	0	sound	ii	3	22	3	1	0.914
251.272	0	feedback	ii	3	22	n/a	n/a	n/a
254.288	0	sound	ii	3	24	4	0	0.807
258.755	0	feedback	ii	3	24	n/a	n/a	n/a
261.788	0	sound	ii	2	20	4	0	0.874
265.721	0	feedback	ii	2	20	n/a	n/a	n/a
269.304	0	sound	ii	1	4	1	1	1.15
273.62	0	feedback	ii	1	4	n/a	n/a	n/a
279.286	0	sound	ii	2	15	1	0	0.944
281.836	0	feedback	ii	2	15	n/a	n/a	n/a
286.802	0	sound	ii	2	16	2	1	1.212
290.818	0	feedback	ii	2	16	n/a	n/a	n/a
294.284	0	sound	ii	1	2	3	0	0.993
298.651	0	feedback	ii	1	2	n/a	n/a	n/a
304.3	0	sound	ii	2	19	3	0	0.873
308.3	0	feedback	ii	2	19	n/a	n/a	n/a
314.282	0	sound	ii	3	27	4	0	1.019
318.232	0	feedback	ii	3	27	n/a	n/a	n/a
321.815	0	sound	ii	4	35	3	0	0.949
324.498	0	feedback	ii	4	35	n/a	n/a	n/a
331.781	0	sound	ii	2	17	4	0	0.743
335.247	0	feedback	ii	2	17	n/a	n/a	n/a
