onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.317	0	sound	rb	3	27	3	1	1.619
18.784	0	feedback	rb	3	27	n/a	n/a	n/a
21.833	0	sound	rb	3	29	3	1	1.254
26.066	0	feedback	rb	3	29	n/a	n/a	n/a
29.316	0	sound	rb	1	5	3	0	1.395
32.966	0	feedback	rb	1	5	n/a	n/a	n/a
36.799	0	sound	rb	4	35	4	1	1.6
40.482	0	feedback	rb	4	35	n/a	n/a	n/a
44.315	0	sound	rb	3	21	3	1	1.244
48.697	0	feedback	rb	3	21	n/a	n/a	n/a
51.797	0	sound	rb	3	28	3	1	1.13
55.897	0	feedback	rb	3	28	n/a	n/a	n/a
61.813	0	sound	rb	2	20	2	1	1.497
65.179	0	feedback	rb	2	20	n/a	n/a	n/a
69.296	0	sound	rb	2	18	1	0	1.766
72.112	0	feedback	rb	2	18	n/a	n/a	n/a
76.812	0	sound	rb	1	9	1	1	1.594
80.795	0	feedback	rb	1	9	n/a	n/a	n/a
84.311	0	sound	rb	4	39	2	0	1.479
86.877	0	feedback	rb	4	39	n/a	n/a	n/a
91.794	0	sound	rb	3	23	3	1	1.124
96.126	0	feedback	rb	3	23	n/a	n/a	n/a
101.793	0	sound	rb	4	32	2	0	1.716
105.692	0	feedback	rb	4	32	n/a	n/a	n/a
111.825	0	sound	rb	4	40	4	1	1.732
114.825	0	feedback	rb	4	40	n/a	n/a	n/a
119.308	0	sound	rb	1	7	1	1	1.281
123.757	0	feedback	rb	1	7	n/a	n/a	n/a
129.323	0	sound	rb	1	1	1	1	0.986
133.306	0	feedback	rb	1	1	n/a	n/a	n/a
136.873	0	sound	rb	1	8	1	1	1.155
140.872	0	feedback	rb	1	8	n/a	n/a	n/a
144.322	0	sound	rb	3	30	1	0	1.538
147.788	0	feedback	rb	3	30	n/a	n/a	n/a
151.805	0	sound	rb	4	31	4	1	1.231
156.054	0	feedback	rb	4	31	n/a	n/a	n/a
159.304	0	sound	rb	4	33	4	1	1.404
162.654	0	feedback	rb	4	33	n/a	n/a	n/a
166.803	0	sound	rb	1	4	3	0	1.273
170.036	0	feedback	rb	1	4	n/a	n/a	n/a
176.819	0	sound	rb	2	15	2	1	1.312
180.802	0	feedback	rb	2	15	n/a	n/a	n/a
184.285	0	sound	rb	1	6	3	0	1.462
187.885	0	feedback	rb	1	6	n/a	n/a	n/a
194.301	0	sound	rb	3	24	3	1	1.39
197.917	0	feedback	rb	3	24	n/a	n/a	n/a
201.833	0	sound	rb	2	19	4	0	1.434
206.083	0	feedback	rb	2	19	n/a	n/a	n/a
209.299	0	sound	rb	1	2	2	0	1.543
213.732	0	feedback	rb	1	2	n/a	n/a	n/a
216.799	0	sound	rb	4	37	4	1	1.347
219.665	0	feedback	rb	4	37	n/a	n/a	n/a
224.298	0	sound	rb	2	14	4	0	1.264
227.998	0	feedback	rb	2	14	n/a	n/a	n/a
234.297	0	sound	rb	4	34	4	1	1.217
238.263	0	feedback	rb	4	34	n/a	n/a	n/a
241.813	0	sound	rb	1	3	3	0	1.557
246.196	0	feedback	rb	1	3	n/a	n/a	n/a
249.312	0	sound	rb	4	38	4	1	1.777
253.312	0	feedback	rb	4	38	n/a	n/a	n/a
259.295	0	sound	rb	3	25	3	1	1.322
263.361	0	feedback	rb	3	25	n/a	n/a	n/a
266.811	0	sound	rb	2	17	2	1	1.63
270.56	0	feedback	rb	2	17	n/a	n/a	n/a
274.293	0	sound	rb	2	16	4	0	1.42
278.31	0	feedback	rb	2	16	n/a	n/a	n/a
281.793	0	sound	rb	2	11	2	1	1.656
285.409	0	feedback	rb	2	11	n/a	n/a	n/a
289.309	0	sound	rb	2	12	2	1	1.879
292.275	0	feedback	rb	2	12	n/a	n/a	n/a
299.291	0	sound	rb	2	13	2	1	1.621
303.674	0	feedback	rb	2	13	n/a	n/a	n/a
306.807	0	sound	rb	4	36	4	1	1.585
309.957	0	feedback	rb	4	36	n/a	n/a	n/a
314.29	0	sound	rb	3	22	3	1	1.558
316.806	0	feedback	rb	3	22	n/a	n/a	n/a
321.806	0	sound	rb	3	26	1	0	1.418
325.455	0	feedback	rb	3	26	n/a	n/a	n/a
331.788	0	sound	rb	1	10	1	1	1.651
335.504	0	feedback	rb	1	10	n/a	n/a	n/a
