onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.349	0	sound	ii	4	32	1	0	0.619
18.615	0	feedback	ii	4	32	n/a	n/a	n/a
21.815	0	sound	ii	1	10	4	0	0.8
25.531	0	feedback	ii	1	10	n/a	n/a	n/a
29.297	0	sound	ii	3	28	3	1	1.174
33.297	0	feedback	ii	3	28	n/a	n/a	n/a
39.313	0	sound	ii	4	38	2	0	1.149
42.046	0	feedback	ii	4	38	n/a	n/a	n/a
46.812	0	sound	ii	3	30	2	0	1.258
51.045	0	feedback	ii	3	30	n/a	n/a	n/a
54.311	0	sound	ii	4	35	1	0	1.607
57.544	0	feedback	ii	4	35	n/a	n/a	n/a
61.811	0	sound	ii	1	5	4	0	1.419
65.877	0	feedback	ii	1	5	n/a	n/a	n/a
69.31	0	sound	ii	1	6	2	0	1.143
72.909	0	feedback	ii	1	6	n/a	n/a	n/a
79.292	0	sound	ii	3	24	0	0	0
83.642	0	feedback	ii	3	24	n/a	n/a	n/a
86.808	0	sound	ii	3	23	4	0	0.901
89.474	0	feedback	ii	3	23	n/a	n/a	n/a
96.807	0	sound	ii	4	40	4	1	0.941
99.69	0	feedback	ii	4	40	n/a	n/a	n/a
104.306	0	sound	ii	1	2	1	1	1.026
107.189	0	feedback	ii	1	2	n/a	n/a	n/a
114.339	0	sound	ii	2	14	3	0	1.665
118.688	0	feedback	ii	2	14	n/a	n/a	n/a
121.804	0	sound	ii	4	36	4	1	1.055
126.004	0	feedback	ii	4	36	n/a	n/a	n/a
129.304	0	sound	ii	4	31	4	1	1.083
132.687	0	feedback	ii	4	31	n/a	n/a	n/a
136.803	0	sound	ii	3	22	4	0	1.272
139.636	0	feedback	ii	3	22	n/a	n/a	n/a
146.802	0	sound	ii	4	33	4	1	1.272
151.268	0	feedback	ii	4	33	n/a	n/a	n/a
156.801	0	sound	ii	2	12	3	0	1.289
160.634	0	feedback	ii	2	12	n/a	n/a	n/a
164.317	0	sound	ii	3	27	4	0	0.917
168	0	feedback	ii	3	27	n/a	n/a	n/a
171.816	0	sound	ii	2	20	1	0	1.449
175.782	0	feedback	ii	2	20	n/a	n/a	n/a
179.298	0	sound	ii	2	11	2	1	1.471
182.748	0	feedback	ii	2	11	n/a	n/a	n/a
186.814	0	sound	ii	4	34	4	1	0.987
189.831	0	feedback	ii	4	34	n/a	n/a	n/a
194.314	0	sound	ii	1	3	1	1	1.199
198.296	0	feedback	ii	1	3	n/a	n/a	n/a
204.296	0	sound	ii	2	17	3	0	1.2
207.446	0	feedback	ii	2	17	n/a	n/a	n/a
211.795	0	sound	ii	1	8	3	0	1.053
215.678	0	feedback	ii	1	8	n/a	n/a	n/a
219.294	0	sound	ii	1	7	1	1	1.218
223.044	0	feedback	ii	1	7	n/a	n/a	n/a
229.293	0	sound	ii	4	39	3	0	1.21
232.51	0	feedback	ii	4	39	n/a	n/a	n/a
236.809	0	sound	ii	2	13	2	1	1.134
240.542	0	feedback	ii	2	13	n/a	n/a	n/a
244.292	0	sound	ii	3	29	4	0	0.947
248.675	0	feedback	ii	3	29	n/a	n/a	n/a
251.791	0	sound	ii	4	37	4	1	0.911
256.274	0	feedback	ii	4	37	n/a	n/a	n/a
259.29	0	sound	ii	2	19	3	0	0.924
263.74	0	feedback	ii	2	19	n/a	n/a	n/a
266.806	0	sound	ii	2	15	2	1	1.328
270.722	0	feedback	ii	2	15	n/a	n/a	n/a
274.305	0	sound	ii	3	21	4	0	1.053
278.622	0	feedback	ii	3	21	n/a	n/a	n/a
281.788	0	sound	ii	1	4	4	0	0.897
284.338	0	feedback	ii	1	4	n/a	n/a	n/a
291.803	0	sound	ii	3	25	4	0	0.97
295.82	0	feedback	ii	3	25	n/a	n/a	n/a
299.303	0	sound	ii	2	16	4	0	1.102
303.669	0	feedback	ii	2	16	n/a	n/a	n/a
306.785	0	sound	ii	3	26	4	0	1.043
310.802	0	feedback	ii	3	26	n/a	n/a	n/a
314.284	0	sound	ii	1	9	3	0	1.136
318.234	0	feedback	ii	1	9	n/a	n/a	n/a
324.283	0	sound	ii	1	1	3	0	1.473
327	0	feedback	ii	1	1	n/a	n/a	n/a
331.799	0	sound	ii	2	18	2	1	1.116
335.249	0	feedback	ii	2	18	n/a	n/a	n/a
