onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.328	0	sound	rb	1	8	1	1	1.768
17.294	0	feedback	rb	1	8	n/a	n/a	n/a
21.81	0	sound	rb	1	4	1	1	1.829
25.843	0	feedback	rb	1	4	n/a	n/a	n/a
29.31	0	sound	rb	2	18	2	1	1.817
33.776	0	feedback	rb	2	18	n/a	n/a	n/a
36.809	0	sound	rb	4	36	4	1	1.118
39.992	0	feedback	rb	4	36	n/a	n/a	n/a
44.308	0	sound	rb	4	38	4	1	1.011
48.458	0	feedback	rb	4	38	n/a	n/a	n/a
51.808	0	sound	rb	2	19	0	0	0
54.757	0	feedback	rb	2	19	n/a	n/a	n/a
59.307	0	sound	rb	2	11	1	0	1.636
63.673	0	feedback	rb	2	11	n/a	n/a	n/a
66.806	0	sound	rb	4	32	2	0	1.448
70.356	0	feedback	rb	4	32	n/a	n/a	n/a
76.805	0	sound	rb	4	34	2	0	1.441
79.639	0	feedback	rb	4	34	n/a	n/a	n/a
86.821	0	sound	rb	3	26	1	0	1.345
89.854	0	feedback	rb	3	26	n/a	n/a	n/a
94.304	0	sound	rb	4	31	1	0	1.494
98.037	0	feedback	rb	4	31	n/a	n/a	n/a
101.803	0	sound	rb	2	17	4	0	1.459
104.603	0	feedback	rb	2	17	n/a	n/a	n/a
111.802	0	sound	rb	2	15	1	0	1.123
115.385	0	feedback	rb	2	15	n/a	n/a	n/a
119.302	0	sound	rb	1	10	2	0	1.191
123.135	0	feedback	rb	1	10	n/a	n/a	n/a
126.801	0	sound	rb	4	33	3	0	1.18
130.234	0	feedback	rb	4	33	n/a	n/a	n/a
134.317	0	sound	rb	4	40	4	1	1.256
138.533	0	feedback	rb	4	40	n/a	n/a	n/a
141.8	0	sound	rb	2	14	2	1	1.917
145.783	0	feedback	rb	2	14	n/a	n/a	n/a
149.316	0	sound	rb	4	35	2	0	1.241
153.615	0	feedback	rb	4	35	n/a	n/a	n/a
156.798	0	sound	rb	3	30	1	0	1.334
160.431	0	feedback	rb	3	30	n/a	n/a	n/a
164.314	0	sound	rb	3	29	3	1	1.106
167.081	0	feedback	rb	3	29	n/a	n/a	n/a
171.797	0	sound	rb	1	1	2	0	1.975
175.997	0	feedback	rb	1	1	n/a	n/a	n/a
179.296	0	sound	rb	1	5	3	0	1.492
183.396	0	feedback	rb	1	5	n/a	n/a	n/a
186.796	0	sound	rb	2	13	1	0	1.32
191.112	0	feedback	rb	2	13	n/a	n/a	n/a
194.312	0	sound	rb	2	20	1	0	1.099
197.495	0	feedback	rb	2	20	n/a	n/a	n/a
201.811	0	sound	rb	4	39	3	0	1.088
205.744	0	feedback	rb	4	39	n/a	n/a	n/a
211.793	0	sound	rb	4	37	2	0	1.818
216.01	0	feedback	rb	4	37	n/a	n/a	n/a
219.293	0	sound	rb	2	16	3	0	1.462
222.193	0	feedback	rb	2	16	n/a	n/a	n/a
226.809	0	sound	rb	3	28	2	0	1.234
229.825	0	feedback	rb	3	28	n/a	n/a	n/a
236.808	0	sound	rb	3	21	1	0	1.179
241.141	0	feedback	rb	3	21	n/a	n/a	n/a
244.291	0	sound	rb	3	24	3	1	1.559
248.374	0	feedback	rb	3	24	n/a	n/a	n/a
251.807	0	sound	rb	3	23	3	1	1.139
255.09	0	feedback	rb	3	23	n/a	n/a	n/a
259.306	0	sound	rb	1	6	3	0	1.704
263.056	0	feedback	rb	1	6	n/a	n/a	n/a
269.288	0	sound	rb	3	27	1	0	0.794
272.921	0	feedback	rb	3	27	n/a	n/a	n/a
276.788	0	sound	rb	2	12	2	1	1.55
280.137	0	feedback	rb	2	12	n/a	n/a	n/a
284.304	0	sound	rb	1	3	3	0	1.329
287.87	0	feedback	rb	1	3	n/a	n/a	n/a
294.303	0	sound	rb	1	2	2	0	1.354
298.386	0	feedback	rb	1	2	n/a	n/a	n/a
304.302	0	sound	rb	1	9	1	1	1.211
308.352	0	feedback	rb	1	9	n/a	n/a	n/a
314.301	0	sound	rb	3	25	0	0	0
317.301	0	feedback	rb	3	25	n/a	n/a	n/a
324.3	0	sound	rb	3	22	4	0	1.684
327.55	0	feedback	rb	3	22	n/a	n/a	n/a
331.799	0	sound	rb	1	7	3	0	0.793
336.099	0	feedback	rb	1	7	n/a	n/a	n/a
