onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.324	0	sound	rb	4	36	0	0	0
18.606	0	feedback	rb	4	36	n/a	n/a	n/a
21.806	0	sound	rb	3	23	2	0	1.057
25.522	0	feedback	rb	3	23	n/a	n/a	n/a
29.322	0	sound	rb	3	24	4	0	1.101
33.305	0	feedback	rb	3	24	n/a	n/a	n/a
36.838	0	sound	rb	2	13	3	0	1.152
39.538	0	feedback	rb	2	13	n/a	n/a	n/a
46.803	0	sound	rb	4	35	3	0	1.147
51.036	0	feedback	rb	4	35	n/a	n/a	n/a
54.303	0	sound	rb	2	15	2	1	1.319
57.552	0	feedback	rb	2	15	n/a	n/a	n/a
61.802	0	sound	rb	3	22	2	0	1.131
65.868	0	feedback	rb	3	22	n/a	n/a	n/a
69.301	0	sound	rb	3	29	3	1	1.232
72.901	0	feedback	rb	3	29	n/a	n/a	n/a
76.8	0	sound	rb	2	19	3	0	1.469
81.15	0	feedback	rb	2	19	n/a	n/a	n/a
84.3	0	sound	rb	1	7	2	0	1.792
86.983	0	feedback	rb	1	7	n/a	n/a	n/a
91.832	0	sound	rb	2	16	1	0	1.236
94.698	0	feedback	rb	2	16	n/a	n/a	n/a
99.315	0	sound	rb	3	27	1	0	1.577
102.198	0	feedback	rb	3	27	n/a	n/a	n/a
109.314	0	sound	rb	1	2	2	0	1.393
113.697	0	feedback	rb	1	2	n/a	n/a	n/a
119.296	0	sound	rb	1	10	1	1	1.019
123.495	0	feedback	rb	1	10	n/a	n/a	n/a
126.795	0	sound	rb	2	11	3	0	1.28
130.195	0	feedback	rb	2	11	n/a	n/a	n/a
134.294	0	sound	rb	1	5	3	0	1.117
137.111	0	feedback	rb	1	5	n/a	n/a	n/a
144.293	0	sound	rb	2	12	3	0	1.277
148.76	0	feedback	rb	2	12	n/a	n/a	n/a
154.309	0	sound	rb	3	21	2	0	1.293
158.125	0	feedback	rb	3	21	n/a	n/a	n/a
161.792	0	sound	rb	4	39	3	0	1.145
165.474	0	feedback	rb	4	39	n/a	n/a	n/a
171.824	0	sound	rb	2	17	3	0	1.649
175.79	0	feedback	rb	2	17	n/a	n/a	n/a
181.823	0	sound	rb	1	1	3	0	1.17
185.256	0	feedback	rb	1	1	n/a	n/a	n/a
189.289	0	sound	rb	4	32	2	0	1.239
192.338	0	feedback	rb	4	32	n/a	n/a	n/a
196.821	0	sound	rb	2	20	2	1	1.323
200.787	0	feedback	rb	2	20	n/a	n/a	n/a
204.304	0	sound	rb	3	30	3	1	1.296
207.453	0	feedback	rb	3	30	n/a	n/a	n/a
211.786	0	sound	rb	3	28	2	0	1.19
215.669	0	feedback	rb	3	28	n/a	n/a	n/a
219.302	0	sound	rb	2	18	3	0	1.001
223.052	0	feedback	rb	2	18	n/a	n/a	n/a
226.818	0	sound	rb	4	33	4	1	1.661
230.001	0	feedback	rb	4	33	n/a	n/a	n/a
234.284	0	sound	rb	4	34	4	1	0.915
238.034	0	feedback	rb	4	34	n/a	n/a	n/a
241.8	0	sound	rb	4	40	4	1	0.878
246.166	0	feedback	rb	4	40	n/a	n/a	n/a
249.299	0	sound	rb	1	8	2	0	1.107
253.782	0	feedback	rb	1	8	n/a	n/a	n/a
256.815	0	sound	rb	1	4	2	0	0.975
261.248	0	feedback	rb	1	4	n/a	n/a	n/a
264.298	0	sound	rb	4	37	2	0	1.228
268.214	0	feedback	rb	4	37	n/a	n/a	n/a
271.813	0	sound	rb	3	25	1	0	1.16
276.113	0	feedback	rb	3	25	n/a	n/a	n/a
281.796	0	sound	rb	4	38	4	1	1.041
284.345	0	feedback	rb	4	38	n/a	n/a	n/a
289.295	0	sound	rb	3	26	1	0	1.486
293.328	0	feedback	rb	3	26	n/a	n/a	n/a
299.327	0	sound	rb	4	31	4	1	1.389
303.66	0	feedback	rb	4	31	n/a	n/a	n/a
306.793	0	sound	rb	1	6	2	0	1.179
310.793	0	feedback	rb	1	6	n/a	n/a	n/a
314.292	0	sound	rb	1	9	3	0	1.344
318.225	0	feedback	rb	1	9	n/a	n/a	n/a
321.825	0	sound	rb	1	3	2	0	1.338
324.508	0	feedback	rb	1	3	n/a	n/a	n/a
331.791	0	sound	rb	2	14	4	0	0.956
335.24	0	feedback	rb	2	14	n/a	n/a	n/a
