onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.305	0	sound	ii	1	7	1	1	1.318
16.904	0	feedback	ii	1	7	n/a	n/a	n/a
21.804	0	sound	ii	4	40	4	1	0.947
26.037	0	feedback	ii	4	40	n/a	n/a	n/a
29.303	0	sound	ii	1	5	2	0	0.96
31.886	0	feedback	ii	1	5	n/a	n/a	n/a
36.819	0	sound	ii	3	27	3	1	1.003
41.068	0	feedback	ii	3	27	n/a	n/a	n/a
44.302	0	sound	ii	2	16	4	0	0.952
48.668	0	feedback	ii	2	16	n/a	n/a	n/a
51.801	0	sound	ii	2	13	2	1	1.269
55.884	0	feedback	ii	2	13	n/a	n/a	n/a
59.3	0	sound	ii	3	26	3	1	1.161
63.35	0	feedback	ii	3	26	n/a	n/a	n/a
69.299	0	sound	ii	3	23	3	1	1.114
73.049	0	feedback	ii	3	23	n/a	n/a	n/a
76.798	0	sound	ii	4	36	4	1	1.047
80.864	0	feedback	ii	4	36	n/a	n/a	n/a
84.314	0	sound	ii	4	34	4	1	0.923
88.03	0	feedback	ii	4	34	n/a	n/a	n/a
91.797	0	sound	ii	2	19	2	1	1.311
95.68	0	feedback	ii	2	19	n/a	n/a	n/a
99.296	0	sound	ii	1	3	1	1	0.924
102.562	0	feedback	ii	1	3	n/a	n/a	n/a
109.295	0	sound	ii	2	17	0	0	0
112.795	0	feedback	ii	2	17	n/a	n/a	n/a
116.794	0	sound	ii	4	39	3	0	0.977
120.161	0	feedback	ii	4	39	n/a	n/a	n/a
126.793	0	sound	ii	1	9	3	0	1.01
129.86	0	feedback	ii	1	9	n/a	n/a	n/a
134.292	0	sound	ii	2	12	4	0	1.191
137.292	0	feedback	ii	2	12	n/a	n/a	n/a
141.825	0	sound	ii	1	1	3	0	0.994
145.641	0	feedback	ii	1	1	n/a	n/a	n/a
149.308	0	sound	ii	4	31	4	1	1.07
153.207	0	feedback	ii	4	31	n/a	n/a	n/a
159.29	0	sound	ii	1	6	1	1	1.088
162.973	0	feedback	ii	1	6	n/a	n/a	n/a
166.789	0	sound	ii	1	10	1	1	1.477
171.022	0	feedback	ii	1	10	n/a	n/a	n/a
174.305	0	sound	ii	4	32	2	0	0.88
177.188	0	feedback	ii	4	32	n/a	n/a	n/a
184.304	0	sound	ii	3	25	2	0	1.273
188.604	0	feedback	ii	3	25	n/a	n/a	n/a
191.787	0	sound	ii	3	22	4	0	1.014
194.936	0	feedback	ii	3	22	n/a	n/a	n/a
199.286	0	sound	ii	2	15	2	1	1.187
203.619	0	feedback	ii	2	15	n/a	n/a	n/a
206.785	0	sound	ii	1	2	2	0	1.607
211.251	0	feedback	ii	1	2	n/a	n/a	n/a
214.284	0	sound	ii	4	33	4	1	1.076
217.301	0	feedback	ii	4	33	n/a	n/a	n/a
221.784	0	sound	ii	3	24	4	0	1.192
225.867	0	feedback	ii	3	24	n/a	n/a	n/a
231.799	0	sound	ii	2	14	3	0	1.392
235.666	0	feedback	ii	2	14	n/a	n/a	n/a
241.782	0	sound	ii	1	8	2	0	1.161
245.715	0	feedback	ii	1	8	n/a	n/a	n/a
249.281	0	sound	ii	4	38	4	1	1.078
253.714	0	feedback	ii	4	38	n/a	n/a	n/a
256.797	0	sound	ii	2	11	2	1	1.098
259.88	0	feedback	ii	2	11	n/a	n/a	n/a
264.279	0	sound	ii	4	35	4	1	0.943
268.062	0	feedback	ii	4	35	n/a	n/a	n/a
274.278	0	sound	ii	3	28	2	0	1.232
277.528	0	feedback	ii	3	28	n/a	n/a	n/a
281.794	0	sound	ii	2	18	1	0	0.972
285.294	0	feedback	ii	2	18	n/a	n/a	n/a
289.277	0	sound	ii	3	21	3	1	1.176
292.16	0	feedback	ii	3	21	n/a	n/a	n/a
296.793	0	sound	ii	4	37	4	1	0.9
300.576	0	feedback	ii	4	37	n/a	n/a	n/a
306.792	0	sound	ii	1	4	2	0	1.117
309.791	0	feedback	ii	1	4	n/a	n/a	n/a
314.291	0	sound	ii	3	30	2	0	1.178
317.924	0	feedback	ii	3	30	n/a	n/a	n/a
324.29	0	sound	ii	2	20	1	0	1.418
328.04	0	feedback	ii	2	20	n/a	n/a	n/a
331.773	0	sound	ii	3	29	4	0	1.103
335.972	0	feedback	ii	3	29	n/a	n/a	n/a
