onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.329	0	sound	rb	2	18	1	0	0.974
16.911	0	feedback	rb	2	18	n/a	n/a	n/a
21.794	0	sound	rb	2	16	3	0	1.365
26.027	0	feedback	rb	2	16	n/a	n/a	n/a
29.31	0	sound	rb	2	17	2	1	1.049
31.893	0	feedback	rb	2	17	n/a	n/a	n/a
36.843	0	sound	rb	3	30	1	0	1.332
41.076	0	feedback	rb	3	30	n/a	n/a	n/a
44.326	0	sound	rb	1	8	3	0	1.232
48.692	0	feedback	rb	1	8	n/a	n/a	n/a
51.808	0	sound	rb	2	12	2	1	1.022
55.875	0	feedback	rb	2	12	n/a	n/a	n/a
59.308	0	sound	rb	4	40	3	0	1.378
63.341	0	feedback	rb	4	40	n/a	n/a	n/a
69.307	0	sound	rb	1	9	1	1	1.771
73.056	0	feedback	rb	1	9	n/a	n/a	n/a
76.806	0	sound	rb	2	15	2	1	1.408
80.872	0	feedback	rb	2	15	n/a	n/a	n/a
86.822	0	sound	rb	4	35	3	0	1.567
90.538	0	feedback	rb	4	35	n/a	n/a	n/a
96.838	0	sound	rb	3	29	3	1	1.663
100.687	0	feedback	rb	3	29	n/a	n/a	n/a
104.32	0	sound	rb	1	4	2	0	1.317
107.587	0	feedback	rb	1	4	n/a	n/a	n/a
111.803	0	sound	rb	4	33	1	0	1.578
115.303	0	feedback	rb	4	33	n/a	n/a	n/a
121.819	0	sound	rb	4	34	2	0	1.314
125.185	0	feedback	rb	4	34	n/a	n/a	n/a
129.301	0	sound	rb	3	26	1	0	1.767
132.368	0	feedback	rb	3	26	n/a	n/a	n/a
136.801	0	sound	rb	2	11	2	1	1.507
139.8	0	feedback	rb	2	11	n/a	n/a	n/a
146.833	0	sound	rb	1	5	2	0	1.347
150.65	0	feedback	rb	1	5	n/a	n/a	n/a
154.316	0	sound	rb	1	6	1	1	1.576
158.216	0	feedback	rb	1	6	n/a	n/a	n/a
164.298	0	sound	rb	4	38	4	1	1.058
167.998	0	feedback	rb	4	38	n/a	n/a	n/a
171.798	0	sound	rb	1	7	3	0	1.461
176.031	0	feedback	rb	1	7	n/a	n/a	n/a
179.297	0	sound	rb	4	31	4	1	1.074
182.18	0	feedback	rb	4	31	n/a	n/a	n/a
186.796	0	sound	rb	3	28	2	0	1.231
191.096	0	feedback	rb	3	28	n/a	n/a	n/a
196.795	0	sound	rb	3	27	3	1	1.032
199.945	0	feedback	rb	3	27	n/a	n/a	n/a
204.295	0	sound	rb	4	36	2	0	1.212
208.628	0	feedback	rb	4	36	n/a	n/a	n/a
211.811	0	sound	rb	1	3	3	0	1.896
216.26	0	feedback	rb	1	3	n/a	n/a	n/a
219.31	0	sound	rb	2	13	1	0	1.252
222.31	0	feedback	rb	2	13	n/a	n/a	n/a
226.793	0	sound	rb	4	39	1	0	1.369
230.876	0	feedback	rb	4	39	n/a	n/a	n/a
234.292	0	sound	rb	3	24	2	0	1.926
238.175	0	feedback	rb	3	24	n/a	n/a	n/a
241.791	0	sound	rb	3	22	1	0	1.483
245.724	0	feedback	rb	3	22	n/a	n/a	n/a
249.291	0	sound	rb	3	25	0	0	0
253.724	0	feedback	rb	3	25	n/a	n/a	n/a
256.807	0	sound	rb	2	14	4	0	1.411
259.89	0	feedback	rb	2	14	n/a	n/a	n/a
264.289	0	sound	rb	1	2	2	0	0.944
268.072	0	feedback	rb	1	2	n/a	n/a	n/a
274.305	0	sound	rb	3	23	1	0	1.2
277.555	0	feedback	rb	3	23	n/a	n/a	n/a
281.821	0	sound	rb	1	10	3	0	1.084
285.304	0	feedback	rb	1	10	n/a	n/a	n/a
289.304	0	sound	rb	3	21	1	0	1.185
292.187	0	feedback	rb	3	21	n/a	n/a	n/a
296.803	0	sound	rb	1	1	3	0	1.558
300.586	0	feedback	rb	1	1	n/a	n/a	n/a
306.786	0	sound	rb	4	32	1	0	1.822
309.802	0	feedback	rb	4	32	n/a	n/a	n/a
314.335	0	sound	rb	2	20	1	0	1.577
317.935	0	feedback	rb	2	20	n/a	n/a	n/a
324.301	0	sound	rb	2	19	2	1	1.195
328.05	0	feedback	rb	2	19	n/a	n/a	n/a
331.8	0	sound	rb	4	37	0	0	0
335.983	0	feedback	rb	4	37	n/a	n/a	n/a
