onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
11.84	0	sound	ii	3	28	3	1	1.52
14.423	0	feedback	ii	3	28	n/a	n/a	n/a
21.889	0	sound	ii	4	32	3	0	0.806
26.056	0	feedback	ii	4	32	n/a	n/a	n/a
29.322	0	sound	ii	4	35	2	0	1.293
31.889	0	feedback	ii	4	35	n/a	n/a	n/a
36.838	0	sound	ii	3	24	3	1	1.233
41.088	0	feedback	ii	3	24	n/a	n/a	n/a
44.337	0	sound	ii	1	9	1	1	1.086
48.704	0	feedback	ii	1	9	n/a	n/a	n/a
54.32	0	sound	ii	4	33	2	0	1.014
58.386	0	feedback	ii	4	33	n/a	n/a	n/a
61.836	0	sound	ii	2	15	1	0	1.066
65.852	0	feedback	ii	2	15	n/a	n/a	n/a
71.835	0	sound	ii	1	3	1	1	0.875
75.568	0	feedback	ii	1	3	n/a	n/a	n/a
79.334	0	sound	ii	3	30	3	1	1.456
83.384	0	feedback	ii	3	30	n/a	n/a	n/a
86.817	0	sound	ii	4	34	4	1	0.949
90.55	0	feedback	ii	4	34	n/a	n/a	n/a
94.316	0	sound	ii	2	12	3	0	1.337
98.199	0	feedback	ii	2	12	n/a	n/a	n/a
101.849	0	sound	ii	2	18	1	0	1.228
105.082	0	feedback	ii	2	18	n/a	n/a	n/a
111.814	0	sound	ii	1	2	1	1	1.015
115.314	0	feedback	ii	1	2	n/a	n/a	n/a
119.314	0	sound	ii	1	1	2	0	1.699
122.697	0	feedback	ii	1	1	n/a	n/a	n/a
129.313	0	sound	ii	2	20	1	0	1.227
132.379	0	feedback	ii	2	20	n/a	n/a	n/a
136.829	0	sound	ii	4	36	4	1	1.175
139.812	0	feedback	ii	4	36	n/a	n/a	n/a
146.828	0	sound	ii	3	22	3	1	0.976
150.644	0	feedback	ii	3	22	n/a	n/a	n/a
154.344	0	sound	ii	2	19	1	0	1.324
158.227	0	feedback	ii	2	19	n/a	n/a	n/a
161.843	0	sound	ii	4	39	3	0	1.137
165.51	0	feedback	ii	4	39	n/a	n/a	n/a
169.326	0	sound	ii	4	40	3	0	1.333
173.542	0	feedback	ii	4	40	n/a	n/a	n/a
176.825	0	sound	ii	1	5	1	1	1.226
179.692	0	feedback	ii	1	5	n/a	n/a	n/a
184.291	0	sound	ii	3	21	4	0	1.36
188.607	0	feedback	ii	3	21	n/a	n/a	n/a
191.807	0	sound	ii	2	11	2	1	1.18
194.957	0	feedback	ii	2	11	n/a	n/a	n/a
199.306	0	sound	ii	1	8	1	1	1.241
203.639	0	feedback	ii	1	8	n/a	n/a	n/a
206.822	0	sound	ii	3	29	3	1	1.14
211.272	0	feedback	ii	3	29	n/a	n/a	n/a
214.322	0	sound	ii	1	6	1	1	1.256
217.321	0	feedback	ii	1	6	n/a	n/a	n/a
224.321	0	sound	ii	1	10	3	0	1.905
228.387	0	feedback	ii	1	10	n/a	n/a	n/a
234.303	0	sound	ii	3	27	3	1	0.883
238.186	0	feedback	ii	3	27	n/a	n/a	n/a
244.319	0	sound	ii	4	31	3	0	0.994
248.235	0	feedback	ii	4	31	n/a	n/a	n/a
251.802	0	sound	ii	2	14	1	0	1.231
256.235	0	feedback	ii	2	14	n/a	n/a	n/a
259.301	0	sound	ii	2	13	1	0	0.812
262.401	0	feedback	ii	2	13	n/a	n/a	n/a
266.817	0	sound	ii	2	17	1	0	1.088
270.567	0	feedback	ii	2	17	n/a	n/a	n/a
276.816	0	sound	ii	1	7	1	1	0.913
280.049	0	feedback	ii	1	7	n/a	n/a	n/a
284.332	0	sound	ii	2	16	2	1	1.108
287.798	0	feedback	ii	2	16	n/a	n/a	n/a
291.815	0	sound	ii	3	26	3	1	1.033
294.698	0	feedback	ii	3	26	n/a	n/a	n/a
299.314	0	sound	ii	4	37	4	1	0.99
303.08	0	feedback	ii	4	37	n/a	n/a	n/a
306.797	0	sound	ii	3	25	2	0	1.355
309.796	0	feedback	ii	3	25	n/a	n/a	n/a
314.296	0	sound	ii	1	4	2	0	1.296
317.946	0	feedback	ii	1	4	n/a	n/a	n/a
321.845	0	sound	ii	4	38	3	0	1.082
325.561	0	feedback	ii	4	38	n/a	n/a	n/a
329.344	0	sound	ii	3	23	1	0	1.103
333.477	0	feedback	ii	3	23	n/a	n/a	n/a
