onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.337	0	sound	ii	3	24	4	0	1.278
17.603	0	feedback	ii	3	24	n/a	n/a	n/a
21.819	0	sound	ii	3	28	2	0	1.108
25.935	0	feedback	ii	3	28	n/a	n/a	n/a
29.335	0	sound	ii	4	31	4	1	0.888
32.051	0	feedback	ii	4	31	n/a	n/a	n/a
36.834	0	sound	ii	2	14	2	1	1.189
41.067	0	feedback	ii	2	14	n/a	n/a	n/a
44.317	0	sound	ii	2	16	3	0	1.593
46.95	0	feedback	ii	2	16	n/a	n/a	n/a
51.816	0	sound	ii	2	15	2	1	1.15
54.416	0	feedback	ii	2	15	n/a	n/a	n/a
59.315	0	sound	ii	3	29	4	0	1.235
63.565	0	feedback	ii	3	29	n/a	n/a	n/a
66.814	0	sound	ii	2	17	2	1	1.104
69.697	0	feedback	ii	2	17	n/a	n/a	n/a
76.847	0	sound	ii	3	27	3	1	1.214
79.763	0	feedback	ii	3	27	n/a	n/a	n/a
84.313	0	sound	ii	3	21	3	1	1.204
88.445	0	feedback	ii	3	21	n/a	n/a	n/a
94.328	0	sound	ii	1	5	2	0	1.748
97.561	0	feedback	ii	1	5	n/a	n/a	n/a
104.31	0	sound	ii	1	2	1	1	1.35
108.543	0	feedback	ii	1	2	n/a	n/a	n/a
114.326	0	sound	ii	1	9	2	0	1.278
118.259	0	feedback	ii	1	9	n/a	n/a	n/a
121.792	0	sound	ii	4	33	4	1	1.091
124.375	0	feedback	ii	4	33	n/a	n/a	n/a
131.824	0	sound	ii	4	32	4	1	1.363
135.007	0	feedback	ii	4	32	n/a	n/a	n/a
139.324	0	sound	ii	1	6	1	1	1.335
143.706	0	feedback	ii	1	6	n/a	n/a	n/a
146.823	0	sound	ii	1	8	0	0	0
150.939	0	feedback	ii	1	8	n/a	n/a	n/a
154.305	0	sound	ii	1	3	4	0	1.993
156.855	0	feedback	ii	1	3	n/a	n/a	n/a
164.304	0	sound	ii	2	12	2	1	1.298
167.737	0	feedback	ii	2	12	n/a	n/a	n/a
171.804	0	sound	ii	2	13	1	0	1.15
175.82	0	feedback	ii	2	13	n/a	n/a	n/a
179.319	0	sound	ii	3	25	1	0	1.514
181.852	0	feedback	ii	3	25	n/a	n/a	n/a
186.802	0	sound	ii	4	40	4	1	1.383
190.702	0	feedback	ii	4	40	n/a	n/a	n/a
194.318	0	sound	ii	1	10	1	1	1.299
198.667	0	feedback	ii	1	10	n/a	n/a	n/a
201.8	0	sound	ii	4	37	0	0	0
206.183	0	feedback	ii	4	37	n/a	n/a	n/a
209.333	0	sound	ii	4	36	4	1	0.963
213.183	0	feedback	ii	4	36	n/a	n/a	n/a
216.816	0	sound	ii	4	38	4	1	0.976
220.598	0	feedback	ii	4	38	n/a	n/a	n/a
224.348	0	sound	ii	3	23	1	0	0.988
228.031	0	feedback	ii	3	23	n/a	n/a	n/a
231.847	0	sound	ii	3	22	4	0	1.232
235.547	0	feedback	ii	3	22	n/a	n/a	n/a
241.813	0	sound	ii	2	19	2	1	1.274
245.013	0	feedback	ii	2	19	n/a	n/a	n/a
249.296	0	sound	ii	4	35	3	0	1.215
253.395	0	feedback	ii	4	35	n/a	n/a	n/a
256.795	0	sound	ii	3	26	1	0	1.667
260.278	0	feedback	ii	3	26	n/a	n/a	n/a
264.294	0	sound	ii	3	30	2	0	1.208
267.71	0	feedback	ii	3	30	n/a	n/a	n/a
274.293	0	sound	ii	4	39	4	1	1.033
277.726	0	feedback	ii	4	39	n/a	n/a	n/a
281.792	0	sound	ii	2	11	2	1	1.093
285.992	0	feedback	ii	2	11	n/a	n/a	n/a
291.808	0	sound	ii	1	4	4	0	1.205
294.424	0	feedback	ii	1	4	n/a	n/a	n/a
299.29	0	sound	ii	4	34	4	1	1.507
303.307	0	feedback	ii	4	34	n/a	n/a	n/a
306.806	0	sound	ii	1	1	3	0	1.198
310.156	0	feedback	ii	1	1	n/a	n/a	n/a
314.305	0	sound	ii	1	7	2	0	0.851
317.838	0	feedback	ii	1	7	n/a	n/a	n/a
324.304	0	sound	ii	2	18	2	1	1.532
327.687	0	feedback	ii	2	18	n/a	n/a	n/a
331.787	0	sound	ii	2	20	3	0	1.368
335.22	0	feedback	ii	2	20	n/a	n/a	n/a
