onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.357	0	sound	ii	2	15	1	0	1.914
18.407	0	feedback	ii	2	15	n/a	n/a	n/a
24.356	0	sound	ii	1	8	1	1	1.514
27.823	0	feedback	ii	1	8	n/a	n/a	n/a
31.806	0	sound	ii	4	33	4	1	1.352
36.238	0	feedback	ii	4	33	n/a	n/a	n/a
39.305	0	sound	ii	1	5	2	0	1.757
42.138	0	feedback	ii	1	5	n/a	n/a	n/a
46.837	0	sound	ii	1	6	2	0	1.385
51.27	0	feedback	ii	1	6	n/a	n/a	n/a
54.303	0	sound	ii	1	3	1	1	1.03
57.07	0	feedback	ii	1	3	n/a	n/a	n/a
64.302	0	sound	ii	1	2	1	1	1.151
66.835	0	feedback	ii	1	2	n/a	n/a	n/a
74.334	0	sound	ii	3	24	1	0	1.367
78.451	0	feedback	ii	3	24	n/a	n/a	n/a
81.8	0	sound	ii	3	23	0	0	0
84.433	0	feedback	ii	3	23	n/a	n/a	n/a
89.3	0	sound	ii	3	27	3	1	1.6
93.332	0	feedback	ii	3	27	n/a	n/a	n/a
99.315	0	sound	ii	3	25	3	1	1.265
102.881	0	feedback	ii	3	25	n/a	n/a	n/a
109.298	0	sound	ii	1	10	1	1	1.321
113.097	0	feedback	ii	1	10	n/a	n/a	n/a
119.313	0	sound	ii	3	29	4	0	1.138
123.463	0	feedback	ii	3	29	n/a	n/a	n/a
126.812	0	sound	ii	1	9	0	0	0
130.112	0	feedback	ii	1	9	n/a	n/a	n/a
134.328	0	sound	ii	4	34	4	1	0.994
138.361	0	feedback	ii	4	34	n/a	n/a	n/a
141.794	0	sound	ii	1	1	1	1	1.16
145.327	0	feedback	ii	1	1	n/a	n/a	n/a
149.293	0	sound	ii	2	19	1	0	1.085
153.46	0	feedback	ii	2	19	n/a	n/a	n/a
159.309	0	sound	ii	1	4	2	0	1.116
163.675	0	feedback	ii	1	4	n/a	n/a	n/a
166.842	0	sound	ii	2	14	0	0	0
170.608	0	feedback	ii	2	14	n/a	n/a	n/a
174.307	0	sound	ii	3	26	2	0	1.446
178.007	0	feedback	ii	3	26	n/a	n/a	n/a
181.79	0	sound	ii	2	18	2	1	1.938
185.256	0	feedback	ii	2	18	n/a	n/a	n/a
189.289	0	sound	ii	1	7	2	0	1.503
193.239	0	feedback	ii	1	7	n/a	n/a	n/a
199.288	0	sound	ii	4	36	4	1	0.904
202.338	0	feedback	ii	4	36	n/a	n/a	n/a
206.837	0	sound	ii	4	31	0	0	0
210.504	0	feedback	ii	4	31	n/a	n/a	n/a
214.303	0	sound	ii	3	21	1	0	1.2
217.536	0	feedback	ii	3	21	n/a	n/a	n/a
221.786	0	sound	ii	4	32	4	1	1.405
224.869	0	feedback	ii	4	32	n/a	n/a	n/a
231.801	0	sound	ii	3	22	4	0	0.918
235.901	0	feedback	ii	3	22	n/a	n/a	n/a
239.351	0	sound	ii	2	11	2	1	1.319
242.617	0	feedback	ii	2	11	n/a	n/a	n/a
246.817	0	sound	ii	4	40	4	1	1.109
250.666	0	feedback	ii	4	40	n/a	n/a	n/a
254.299	0	sound	ii	3	28	2	0	1.531
257.515	0	feedback	ii	3	28	n/a	n/a	n/a
264.331	0	sound	ii	2	17	0	0	0
267.881	0	feedback	ii	2	17	n/a	n/a	n/a
271.797	0	sound	ii	4	37	4	1	0.84
276.247	0	feedback	ii	4	37	n/a	n/a	n/a
279.313	0	sound	ii	2	20	3	0	1.54
282.896	0	feedback	ii	2	20	n/a	n/a	n/a
286.829	0	sound	ii	2	16	2	1	1.391
290.912	0	feedback	ii	2	16	n/a	n/a	n/a
294.295	0	sound	ii	2	13	2	1	1.109
298.445	0	feedback	ii	2	13	n/a	n/a	n/a
301.778	0	sound	ii	3	30	0	0	0
305.727	0	feedback	ii	3	30	n/a	n/a	n/a
309.327	0	sound	ii	4	35	4	1	1.053
313.693	0	feedback	ii	4	35	n/a	n/a	n/a
316.793	0	sound	ii	4	38	4	1	0.858
320.309	0	feedback	ii	4	38	n/a	n/a	n/a
324.309	0	sound	ii	4	39	4	1	1.134
328.491	0	feedback	ii	4	39	n/a	n/a	n/a
331.824	0	sound	ii	2	12	4	0	0.883
335.757	0	feedback	ii	2	12	n/a	n/a	n/a
