onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.328	0	sound	ii	1	4	2	0	1.327
17.61	0	feedback	ii	1	4	n/a	n/a	n/a
21.827	0	sound	ii	1	10	1	1	1.044
25.943	0	feedback	ii	1	10	n/a	n/a	n/a
29.309	0	sound	ii	4	33	4	1	1.042
32.059	0	feedback	ii	4	33	n/a	n/a	n/a
39.342	0	sound	ii	2	15	2	1	1.057
43.575	0	feedback	ii	2	15	n/a	n/a	n/a
46.808	0	sound	ii	4	37	4	1	1.046
49.441	0	feedback	ii	4	37	n/a	n/a	n/a
54.307	0	sound	ii	4	38	4	1	0.907
56.924	0	feedback	ii	4	38	n/a	n/a	n/a
61.823	0	sound	ii	4	36	4	1	1.103
66.073	0	feedback	ii	4	36	n/a	n/a	n/a
69.306	0	sound	ii	3	22	4	0	1.164
72.206	0	feedback	ii	3	22	n/a	n/a	n/a
76.822	0	sound	ii	3	23	2	0	1.208
79.755	0	feedback	ii	3	23	n/a	n/a	n/a
86.804	0	sound	ii	1	5	3	0	1.162
90.937	0	feedback	ii	1	5	n/a	n/a	n/a
94.304	0	sound	ii	3	29	4	0	1.061
97.57	0	feedback	ii	3	29	n/a	n/a	n/a
101.82	0	sound	ii	2	18	2	1	1.249
106.053	0	feedback	ii	2	18	n/a	n/a	n/a
109.302	0	sound	ii	3	27	2	0	1.079
113.252	0	feedback	ii	3	27	n/a	n/a	n/a
116.802	0	sound	ii	3	26	3	1	1.099
119.385	0	feedback	ii	3	26	n/a	n/a	n/a
124.301	0	sound	ii	3	30	3	1	0.944
127.517	0	feedback	ii	3	30	n/a	n/a	n/a
134.3	0	sound	ii	3	28	3	1	1.128
138.716	0	feedback	ii	3	28	n/a	n/a	n/a
141.816	0	sound	ii	2	16	3	0	1.044
145.949	0	feedback	ii	2	16	n/a	n/a	n/a
151.798	0	sound	ii	2	20	3	0	1.03
154.365	0	feedback	ii	2	20	n/a	n/a	n/a
159.315	0	sound	ii	1	3	2	0	1.105
162.731	0	feedback	ii	1	3	n/a	n/a	n/a
169.297	0	sound	ii	2	11	1	0	1.035
173.33	0	feedback	ii	2	11	n/a	n/a	n/a
176.796	0	sound	ii	1	7	2	0	0.943
179.346	0	feedback	ii	1	7	n/a	n/a	n/a
184.312	0	sound	ii	1	1	3	0	1.395
188.212	0	feedback	ii	1	1	n/a	n/a	n/a
191.795	0	sound	ii	2	13	4	0	1.072
196.161	0	feedback	ii	2	13	n/a	n/a	n/a
199.294	0	sound	ii	4	40	4	1	1.293
203.694	0	feedback	ii	4	40	n/a	n/a	n/a
209.31	0	sound	ii	2	12	2	1	1.237
213.193	0	feedback	ii	2	12	n/a	n/a	n/a
216.809	0	sound	ii	4	39	2	0	1.074
220.592	0	feedback	ii	4	39	n/a	n/a	n/a
224.292	0	sound	ii	4	31	4	1	0.838
228.025	0	feedback	ii	4	31	n/a	n/a	n/a
231.808	0	sound	ii	4	35	0	0	0
235.558	0	feedback	ii	4	35	n/a	n/a	n/a
239.291	0	sound	ii	1	8	3	0	1.015
242.507	0	feedback	ii	1	8	n/a	n/a	n/a
246.79	0	sound	ii	1	9	1	1	0.964
250.89	0	feedback	ii	1	9	n/a	n/a	n/a
254.323	0	sound	ii	3	21	1	0	1.103
257.772	0	feedback	ii	3	21	n/a	n/a	n/a
264.288	0	sound	ii	3	25	3	1	0.817
267.705	0	feedback	ii	3	25	n/a	n/a	n/a
271.804	0	sound	ii	4	34	4	1	1.021
275.238	0	feedback	ii	4	34	n/a	n/a	n/a
281.82	0	sound	ii	3	24	2	0	1.109
285.987	0	feedback	ii	3	24	n/a	n/a	n/a
289.303	0	sound	ii	1	2	3	0	0.954
291.919	0	feedback	ii	1	2	n/a	n/a	n/a
296.819	0	sound	ii	2	19	1	0	0.998
300.819	0	feedback	ii	2	19	n/a	n/a	n/a
304.285	0	sound	ii	4	32	2	0	0.987
307.668	0	feedback	ii	4	32	n/a	n/a	n/a
311.818	0	sound	ii	2	14	3	0	1.126
315.334	0	feedback	ii	2	14	n/a	n/a	n/a
319.284	0	sound	ii	2	17	2	1	1.108
322.683	0	feedback	ii	2	17	n/a	n/a	n/a
329.316	0	sound	ii	1	6	2	0	1.012
332.716	0	feedback	ii	1	6	n/a	n/a	n/a
