onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.343	0	sound	ii	4	39	1	0	1.328
18.793	0	feedback	ii	4	39	n/a	n/a	n/a
21.843	0	sound	ii	4	38	2	0	1.084
26.076	0	feedback	ii	4	38	n/a	n/a	n/a
31.825	0	sound	ii	2	17	4	0	0.822
35.475	0	feedback	ii	2	17	n/a	n/a	n/a
39.324	0	sound	ii	1	9	4	0	0.914
42.991	0	feedback	ii	1	9	n/a	n/a	n/a
46.84	0	sound	ii	1	7	4	0	0.854
51.19	0	feedback	ii	1	7	n/a	n/a	n/a
54.306	0	sound	ii	4	37	4	1	0.964
58.406	0	feedback	ii	4	37	n/a	n/a	n/a
64.339	0	sound	ii	2	16	3	0	0.835
67.672	0	feedback	ii	2	16	n/a	n/a	n/a
71.821	0	sound	ii	3	21	4	0	1.089
74.621	0	feedback	ii	3	21	n/a	n/a	n/a
81.82	0	sound	ii	4	36	4	1	1.353
85.803	0	feedback	ii	4	36	n/a	n/a	n/a
91.819	0	sound	ii	1	3	1	1	0.85
94.386	0	feedback	ii	1	3	n/a	n/a	n/a
99.319	0	sound	ii	3	24	4	0	0.806
103.618	0	feedback	ii	3	24	n/a	n/a	n/a
106.818	0	sound	ii	2	14	4	0	0.834
110.701	0	feedback	ii	2	14	n/a	n/a	n/a
114.3	0	sound	ii	3	29	1	0	1.024
117.317	0	feedback	ii	3	29	n/a	n/a	n/a
121.8	0	sound	ii	1	5	4	0	0.86
126.249	0	feedback	ii	1	5	n/a	n/a	n/a
129.316	0	sound	ii	2	20	4	0	0.84
133.299	0	feedback	ii	2	20	n/a	n/a	n/a
136.832	0	sound	ii	1	4	4	0	1.22
140.881	0	feedback	ii	1	4	n/a	n/a	n/a
144.331	0	sound	ii	3	23	1	0	0.896
147.781	0	feedback	ii	3	23	n/a	n/a	n/a
151.797	0	sound	ii	3	22	4	0	0.878
156.063	0	feedback	ii	3	22	n/a	n/a	n/a
159.296	0	sound	ii	3	25	4	0	1.075
162.646	0	feedback	ii	3	25	n/a	n/a	n/a
166.796	0	sound	ii	4	33	3	0	1.359
170.045	0	feedback	ii	4	33	n/a	n/a	n/a
174.345	0	sound	ii	3	27	4	0	0.969
178.294	0	feedback	ii	3	27	n/a	n/a	n/a
181.794	0	sound	ii	1	10	1	1	1.016
185.394	0	feedback	ii	1	10	n/a	n/a	n/a
189.327	0	sound	ii	2	11	2	1	1.067
192.926	0	feedback	ii	2	11	n/a	n/a	n/a
196.809	0	sound	ii	2	19	4	0	1.097
201.076	0	feedback	ii	2	19	n/a	n/a	n/a
204.309	0	sound	ii	1	2	4	0	0.869
208.741	0	feedback	ii	1	2	n/a	n/a	n/a
214.324	0	sound	ii	4	40	4	1	0.933
217.157	0	feedback	ii	4	40	n/a	n/a	n/a
221.824	0	sound	ii	3	28	3	1	0.801
225.49	0	feedback	ii	3	28	n/a	n/a	n/a
229.306	0	sound	ii	4	35	4	1	1.087
233.272	0	feedback	ii	4	35	n/a	n/a	n/a
236.839	0	sound	ii	4	31	3	0	0.882
241.205	0	feedback	ii	4	31	n/a	n/a	n/a
246.805	0	sound	ii	2	18	3	0	0.987
250.821	0	feedback	ii	2	18	n/a	n/a	n/a
254.304	0	sound	ii	4	32	4	1	1
258.37	0	feedback	ii	4	32	n/a	n/a	n/a
264.303	0	sound	ii	2	15	3	0	1.177
268.053	0	feedback	ii	2	15	n/a	n/a	n/a
271.819	0	sound	ii	1	6	2	0	1.069
275.802	0	feedback	ii	1	6	n/a	n/a	n/a
281.801	0	sound	ii	2	12	3	0	1.142
285.418	0	feedback	ii	2	12	n/a	n/a	n/a
289.3	0	sound	ii	3	26	4	0	0.907
292.284	0	feedback	ii	3	26	n/a	n/a	n/a
296.816	0	sound	ii	4	34	3	0	1.031
301.166	0	feedback	ii	4	34	n/a	n/a	n/a
304.299	0	sound	ii	3	30	3	1	0.836
307.449	0	feedback	ii	3	30	n/a	n/a	n/a
314.331	0	sound	ii	1	8	4	0	1.011
316.815	0	feedback	ii	1	8	n/a	n/a	n/a
324.314	0	sound	ii	1	1	4	0	0.836
327.947	0	feedback	ii	1	1	n/a	n/a	n/a
331.796	0	sound	ii	2	13	2	1	1.058
335.496	0	feedback	ii	2	13	n/a	n/a	n/a
