onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.33	0	sound	ii	4	31	1	0	0.773
18.613	0	feedback	ii	4	31	n/a	n/a	n/a
21.796	0	sound	ii	1	7	4	0	0.731
25.512	0	feedback	ii	1	7	n/a	n/a	n/a
31.795	0	sound	ii	2	14	3	0	0.876
35.794	0	feedback	ii	2	14	n/a	n/a	n/a
39.327	0	sound	ii	2	12	4	0	0.992
42.044	0	feedback	ii	2	12	n/a	n/a	n/a
49.31	0	sound	ii	1	2	3	0	0.808
53.526	0	feedback	ii	1	2	n/a	n/a	n/a
59.309	0	sound	ii	4	38	4	1	0.873
62.542	0	feedback	ii	4	38	n/a	n/a	n/a
69.308	0	sound	ii	1	9	2	0	0.817
73.374	0	feedback	ii	1	9	n/a	n/a	n/a
76.79	0	sound	ii	3	21	4	0	0.879
80.39	0	feedback	ii	3	21	n/a	n/a	n/a
84.289	0	sound	ii	2	11	4	0	0.892
88.622	0	feedback	ii	2	11	n/a	n/a	n/a
94.288	0	sound	ii	3	23	3	1	0.98
96.971	0	feedback	ii	3	23	n/a	n/a	n/a
101.788	0	sound	ii	2	13	1	0	0.872
104.687	0	feedback	ii	2	13	n/a	n/a	n/a
111.82	0	sound	ii	3	28	3	1	1.432
114.67	0	feedback	ii	3	28	n/a	n/a	n/a
119.303	0	sound	ii	4	34	2	0	0.948
123.685	0	feedback	ii	4	34	n/a	n/a	n/a
126.802	0	sound	ii	1	5	3	0	1.121
131.001	0	feedback	ii	1	5	n/a	n/a	n/a
134.318	0	sound	ii	2	17	3	0	1.285
137.684	0	feedback	ii	2	17	n/a	n/a	n/a
141.8	0	sound	ii	3	30	2	0	1.003
144.617	0	feedback	ii	3	30	n/a	n/a	n/a
149.299	0	sound	ii	1	8	3	0	1.223
153.749	0	feedback	ii	1	8	n/a	n/a	n/a
156.782	0	sound	ii	3	24	3	1	1.26
160.615	0	feedback	ii	3	24	n/a	n/a	n/a
164.298	0	sound	ii	2	19	4	0	1.448
167.964	0	feedback	ii	2	19	n/a	n/a	n/a
174.297	0	sound	ii	3	29	1	0	1.2
178.28	0	feedback	ii	3	29	n/a	n/a	n/a
184.296	0	sound	ii	3	26	4	0	1.457
187.729	0	feedback	ii	3	26	n/a	n/a	n/a
191.795	0	sound	ii	4	39	3	0	1.238
194.828	0	feedback	ii	4	39	n/a	n/a	n/a
199.278	0	sound	ii	2	18	2	1	1.378
203.277	0	feedback	ii	2	18	n/a	n/a	n/a
209.293	0	sound	ii	1	1	3	0	1.227
212.443	0	feedback	ii	1	1	n/a	n/a	n/a
216.792	0	sound	ii	4	32	3	0	1.184
220.659	0	feedback	ii	4	32	n/a	n/a	n/a
224.292	0	sound	ii	4	36	3	0	1.107
228.041	0	feedback	ii	4	36	n/a	n/a	n/a
231.791	0	sound	ii	1	10	3	0	1.12
235.007	0	feedback	ii	1	10	n/a	n/a	n/a
239.29	0	sound	ii	1	3	2	0	1.157
243.04	0	feedback	ii	1	3	n/a	n/a	n/a
246.806	0	sound	ii	2	15	2	1	1.345
251.156	0	feedback	ii	2	15	n/a	n/a	n/a
254.289	0	sound	ii	4	35	3	0	1.237
258.755	0	feedback	ii	4	35	n/a	n/a	n/a
261.788	0	sound	ii	4	40	4	1	1.202
266.254	0	feedback	ii	4	40	n/a	n/a	n/a
269.304	0	sound	ii	2	20	3	0	1.238
273.22	0	feedback	ii	2	20	n/a	n/a	n/a
276.786	0	sound	ii	3	22	4	0	1.059
281.102	0	feedback	ii	3	22	n/a	n/a	n/a
284.302	0	sound	ii	4	37	4	1	1.215
286.835	0	feedback	ii	4	37	n/a	n/a	n/a
291.785	0	sound	ii	4	33	3	0	1.164
295.818	0	feedback	ii	4	33	n/a	n/a	n/a
299.284	0	sound	ii	3	25	1	0	1.545
303.65	0	feedback	ii	3	25	n/a	n/a	n/a
306.783	0	sound	ii	1	6	4	0	1.021
310.783	0	feedback	ii	1	6	n/a	n/a	n/a
314.282	0	sound	ii	3	27	4	0	1.25
318.215	0	feedback	ii	3	27	n/a	n/a	n/a
321.782	0	sound	ii	2	16	2	1	1.014
324.498	0	feedback	ii	2	16	n/a	n/a	n/a
331.764	0	sound	ii	1	4	1	1	1.023
335.23	0	feedback	ii	1	4	n/a	n/a	n/a
