onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
11.856	0	sound	ii	2	19	1	0	0.559
16.122	0	feedback	ii	2	19	n/a	n/a	n/a
19.322	0	sound	ii	3	25	1	0	0.309
23.038	0	feedback	ii	3	25	n/a	n/a	n/a
29.337	0	sound	ii	1	4	3	0	1.262
33.304	0	feedback	ii	1	4	n/a	n/a	n/a
39.32	0	sound	ii	2	12	2	1	0.999
42.053	0	feedback	ii	2	12	n/a	n/a	n/a
49.352	0	sound	ii	2	13	3	0	0.758
53.552	0	feedback	ii	2	13	n/a	n/a	n/a
59.318	0	sound	ii	4	31	3	0	0.76
62.551	0	feedback	ii	4	31	n/a	n/a	n/a
66.817	0	sound	ii	1	7	3	0	1.157
70.883	0	feedback	ii	1	7	n/a	n/a	n/a
74.316	0	sound	ii	2	18	2	1	1.378
77.916	0	feedback	ii	2	18	n/a	n/a	n/a
81.816	0	sound	ii	2	16	1	0	1.381
86.149	0	feedback	ii	2	16	n/a	n/a	n/a
89.315	0	sound	ii	1	5	3	0	0.994
91.982	0	feedback	ii	1	5	n/a	n/a	n/a
99.348	0	sound	ii	3	24	4	0	1.137
102.214	0	feedback	ii	3	24	n/a	n/a	n/a
106.814	0	sound	ii	1	6	2	0	0.943
109.697	0	feedback	ii	1	6	n/a	n/a	n/a
116.813	0	sound	ii	4	38	2	0	1.216
121.212	0	feedback	ii	4	38	n/a	n/a	n/a
124.312	0	sound	ii	2	20	2	1	1.036
128.512	0	feedback	ii	2	20	n/a	n/a	n/a
131.811	0	sound	ii	2	15	1	0	1.385
135.211	0	feedback	ii	2	15	n/a	n/a	n/a
139.311	0	sound	ii	4	36	0	0	0
142.127	0	feedback	ii	4	36	n/a	n/a	n/a
146.843	0	sound	ii	1	1	1	1	1.089
151.276	0	feedback	ii	1	1	n/a	n/a	n/a
154.309	0	sound	ii	4	35	3	0	1.583
158.142	0	feedback	ii	4	35	n/a	n/a	n/a
161.808	0	sound	ii	1	2	2	0	1.771
165.491	0	feedback	ii	1	2	n/a	n/a	n/a
169.324	0	sound	ii	3	26	1	0	1.199
173.291	0	feedback	ii	3	26	n/a	n/a	n/a
179.307	0	sound	ii	3	27	2	0	0.944
182.757	0	feedback	ii	3	27	n/a	n/a	n/a
186.823	0	sound	ii	3	23	2	0	1.188
189.839	0	feedback	ii	3	23	n/a	n/a	n/a
196.822	0	sound	ii	1	9	3	0	1.444
200.805	0	feedback	ii	1	9	n/a	n/a	n/a
204.305	0	sound	ii	4	32	2	0	1.289
207.454	0	feedback	ii	4	32	n/a	n/a	n/a
211.804	0	sound	ii	1	10	2	0	1.318
215.687	0	feedback	ii	1	10	n/a	n/a	n/a
219.303	0	sound	ii	2	17	4	0	1.787
223.053	0	feedback	ii	2	17	n/a	n/a	n/a
226.819	0	sound	ii	2	14	1	0	1.983
230.019	0	feedback	ii	2	14	n/a	n/a	n/a
234.302	0	sound	ii	4	40	3	0	1.467
238.052	0	feedback	ii	4	40	n/a	n/a	n/a
244.301	0	sound	ii	3	28	0	0	0
248.667	0	feedback	ii	3	28	n/a	n/a	n/a
251.8	0	sound	ii	4	37	4	1	1.337
256.283	0	feedback	ii	4	37	n/a	n/a	n/a
259.3	0	sound	ii	1	8	1	1	1.733
263.766	0	feedback	ii	1	8	n/a	n/a	n/a
266.799	0	sound	ii	3	22	1	0	1.978
270.732	0	feedback	ii	3	22	n/a	n/a	n/a
274.298	0	sound	ii	4	39	2	0	1.182
278.631	0	feedback	ii	4	39	n/a	n/a	n/a
281.798	0	sound	ii	2	11	2	1	1.002
284.364	0	feedback	ii	2	11	n/a	n/a	n/a
289.297	0	sound	ii	4	34	4	1	1.695
293.346	0	feedback	ii	4	34	n/a	n/a	n/a
296.796	0	sound	ii	3	29	0	0	0
301.179	0	feedback	ii	3	29	n/a	n/a	n/a
304.295	0	sound	ii	3	30	3	1	1.233
308.312	0	feedback	ii	3	30	n/a	n/a	n/a
311.811	0	sound	ii	4	33	4	1	1.444
315.744	0	feedback	ii	4	33	n/a	n/a	n/a
319.311	0	sound	ii	3	21	2	0	1.056
322.011	0	feedback	ii	3	21	n/a	n/a	n/a
329.31	0	sound	ii	1	3	1	1	1.345
332.76	0	feedback	ii	1	3	n/a	n/a	n/a
