onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.359	0	sound	rb	3	26	1	0	0.432
18.625	0	feedback	rb	3	26	n/a	n/a	n/a
21.842	0	sound	rb	2	13	4	0	1.309
25.524	0	feedback	rb	2	13	n/a	n/a	n/a
29.357	0	sound	rb	1	2	1	1	0.906
33.307	0	feedback	rb	1	2	n/a	n/a	n/a
36.807	0	sound	rb	1	9	0	0	0
39.556	0	feedback	rb	1	9	n/a	n/a	n/a
46.822	0	sound	rb	3	21	4	0	0.992
51.039	0	feedback	rb	3	21	n/a	n/a	n/a
54.322	0	sound	rb	4	38	2	0	1.012
57.555	0	feedback	rb	4	38	n/a	n/a	n/a
61.804	0	sound	rb	3	28	3	1	1.058
65.87	0	feedback	rb	3	28	n/a	n/a	n/a
71.836	0	sound	rb	4	31	1	0	0.961
75.403	0	feedback	rb	4	31	n/a	n/a	n/a
81.802	0	sound	rb	2	11	2	1	1.035
86.152	0	feedback	rb	2	11	n/a	n/a	n/a
89.335	0	sound	rb	4	40	3	0	1.101
91.984	0	feedback	rb	4	40	n/a	n/a	n/a
96.817	0	sound	rb	3	23	4	0	1.187
99.7	0	feedback	rb	3	23	n/a	n/a	n/a
104.35	0	sound	rb	4	34	4	1	1.11
107.199	0	feedback	rb	4	34	n/a	n/a	n/a
111.816	0	sound	rb	1	10	1	1	0.971
116.198	0	feedback	rb	1	10	n/a	n/a	n/a
121.798	0	sound	rb	1	1	3	0	1.093
125.997	0	feedback	rb	1	1	n/a	n/a	n/a
129.33	0	sound	rb	4	39	3	0	1.041
132.697	0	feedback	rb	4	39	n/a	n/a	n/a
139.329	0	sound	rb	2	14	3	0	1.145
142.129	0	feedback	rb	2	14	n/a	n/a	n/a
149.312	0	sound	rb	2	20	3	0	1.186
153.761	0	feedback	rb	2	20	n/a	n/a	n/a
156.828	0	sound	rb	1	7	4	0	1.422
160.627	0	feedback	rb	1	7	n/a	n/a	n/a
164.31	0	sound	rb	1	8	0	0	0
167.993	0	feedback	rb	1	8	n/a	n/a	n/a
171.809	0	sound	rb	4	32	3	0	1.136
175.792	0	feedback	rb	4	32	n/a	n/a	n/a
179.309	0	sound	rb	4	37	2	0	1.82
182.758	0	feedback	rb	4	37	n/a	n/a	n/a
186.808	0	sound	rb	4	36	3	0	1.825
189.841	0	feedback	rb	4	36	n/a	n/a	n/a
194.324	0	sound	rb	2	19	1	0	1.436
198.307	0	feedback	rb	2	19	n/a	n/a	n/a
201.823	0	sound	rb	1	4	3	0	1.561
204.956	0	feedback	rb	1	4	n/a	n/a	n/a
209.306	0	sound	rb	1	6	4	0	1.766
213.188	0	feedback	rb	1	6	n/a	n/a	n/a
216.805	0	sound	rb	2	12	0	0	0
220.554	0	feedback	rb	2	12	n/a	n/a	n/a
224.304	0	sound	rb	3	22	1	0	1.047
227.52	0	feedback	rb	3	22	n/a	n/a	n/a
231.803	0	sound	rb	4	35	3	0	1.196
235.553	0	feedback	rb	4	35	n/a	n/a	n/a
239.302	0	sound	rb	3	29	4	0	1.177
243.685	0	feedback	rb	3	29	n/a	n/a	n/a
249.318	0	sound	rb	2	17	3	0	1.6
253.784	0	feedback	rb	2	17	n/a	n/a	n/a
256.817	0	sound	rb	3	25	2	0	1.109
261.267	0	feedback	rb	3	25	n/a	n/a	n/a
264.3	0	sound	rb	1	5	3	0	1.61
268.233	0	feedback	rb	1	5	n/a	n/a	n/a
274.299	0	sound	rb	3	27	3	1	1.306
278.615	0	feedback	rb	3	27	n/a	n/a	n/a
284.298	0	sound	rb	2	15	4	0	1.539
286.848	0	feedback	rb	2	15	n/a	n/a	n/a
291.797	0	sound	rb	3	24	4	0	1.032
295.83	0	feedback	rb	3	24	n/a	n/a	n/a
299.313	0	sound	rb	2	16	1	0	1.299
303.662	0	feedback	rb	2	16	n/a	n/a	n/a
306.812	0	sound	rb	4	33	2	0	1.304
310.795	0	feedback	rb	4	33	n/a	n/a	n/a
314.295	0	sound	rb	3	30	3	1	1.101
318.228	0	feedback	rb	3	30	n/a	n/a	n/a
324.31	0	sound	rb	1	3	4	0	1.389
327.01	0	feedback	rb	1	3	n/a	n/a	n/a
331.793	0	sound	rb	2	18	4	0	1.21
335.259	0	feedback	rb	2	18	n/a	n/a	n/a
