onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.348	0	sound	rb	3	30	2	0	1.036
18.797	0	feedback	rb	3	30	n/a	n/a	n/a
21.83	0	sound	rb	2	14	2	1	1.265
26.063	0	feedback	rb	2	14	n/a	n/a	n/a
31.813	0	sound	rb	2	19	4	0	1.098
35.462	0	feedback	rb	2	19	n/a	n/a	n/a
39.312	0	sound	rb	3	25	2	0	1.103
42.978	0	feedback	rb	3	25	n/a	n/a	n/a
49.311	0	sound	rb	1	6	1	1	1.151
53.694	0	feedback	rb	1	6	n/a	n/a	n/a
56.844	0	sound	rb	1	9	1	1	1.466
60.893	0	feedback	rb	1	9	n/a	n/a	n/a
66.826	0	sound	rb	4	39	4	1	1.5
70.159	0	feedback	rb	4	39	n/a	n/a	n/a
74.325	0	sound	rb	3	26	3	1	1.144
77.125	0	feedback	rb	3	26	n/a	n/a	n/a
81.808	0	sound	rb	1	3	2	0	1.477
85.791	0	feedback	rb	1	3	n/a	n/a	n/a
91.807	0	sound	rb	4	36	4	1	1.142
94.373	0	feedback	rb	4	36	n/a	n/a	n/a
99.306	0	sound	rb	1	4	2	0	1.578
103.622	0	feedback	rb	1	4	n/a	n/a	n/a
106.805	0	sound	rb	1	5	1	1	1.111
110.705	0	feedback	rb	1	5	n/a	n/a	n/a
114.304	0	sound	rb	2	20	2	1	1.636
117.321	0	feedback	rb	2	20	n/a	n/a	n/a
121.804	0	sound	rb	3	23	3	1	1.328
126.253	0	feedback	rb	3	23	n/a	n/a	n/a
129.32	0	sound	rb	1	8	3	0	1.507
133.286	0	feedback	rb	1	8	n/a	n/a	n/a
136.819	0	sound	rb	4	38	4	1	1.368
140.868	0	feedback	rb	4	38	n/a	n/a	n/a
144.318	0	sound	rb	4	33	4	1	1.245
147.784	0	feedback	rb	4	33	n/a	n/a	n/a
151.817	0	sound	rb	2	12	3	0	1.674
156.05	0	feedback	rb	2	12	n/a	n/a	n/a
159.317	0	sound	rb	2	16	3	0	1.437
162.666	0	feedback	rb	2	16	n/a	n/a	n/a
169.316	0	sound	rb	1	10	1	1	1.006
172.532	0	feedback	rb	1	10	n/a	n/a	n/a
176.815	0	sound	rb	4	35	4	1	1.531
180.798	0	feedback	rb	4	35	n/a	n/a	n/a
184.347	0	sound	rb	4	34	4	1	1.079
187.897	0	feedback	rb	4	34	n/a	n/a	n/a
191.813	0	sound	rb	4	40	3	0	1.716
195.413	0	feedback	rb	4	40	n/a	n/a	n/a
201.796	0	sound	rb	4	31	4	1	1.205
206.078	0	feedback	rb	4	31	n/a	n/a	n/a
211.811	0	sound	rb	3	21	2	0	1.246
216.227	0	feedback	rb	3	21	n/a	n/a	n/a
219.294	0	sound	rb	2	11	2	1	1.338
222.144	0	feedback	rb	2	11	n/a	n/a	n/a
226.793	0	sound	rb	4	37	4	1	1.343
230.493	0	feedback	rb	4	37	n/a	n/a	n/a
234.309	0	sound	rb	3	22	2	0	1.243
238.275	0	feedback	rb	3	22	n/a	n/a	n/a
241.808	0	sound	rb	1	7	1	1	0.999
246.191	0	feedback	rb	1	7	n/a	n/a	n/a
249.341	0	sound	rb	3	28	1	0	1.282
253.324	0	feedback	rb	3	28	n/a	n/a	n/a
256.807	0	sound	rb	3	24	2	0	1.352
260.856	0	feedback	rb	3	24	n/a	n/a	n/a
266.822	0	sound	rb	2	18	1	0	1.393
270.555	0	feedback	rb	2	18	n/a	n/a	n/a
274.288	0	sound	rb	4	32	2	0	1.35
278.305	0	feedback	rb	4	32	n/a	n/a	n/a
284.321	0	sound	rb	2	13	3	0	1.573
287.904	0	feedback	rb	2	13	n/a	n/a	n/a
291.82	0	sound	rb	1	1	2	0	1.474
294.786	0	feedback	rb	1	1	n/a	n/a	n/a
301.786	0	sound	rb	3	29	4	0	1.379
306.168	0	feedback	rb	3	29	n/a	n/a	n/a
309.301	0	sound	rb	1	2	2	0	1.36
312.434	0	feedback	rb	1	2	n/a	n/a	n/a
316.817	0	sound	rb	2	17	3	0	1.74
319.3	0	feedback	rb	2	17	n/a	n/a	n/a
324.3	0	sound	rb	3	27	2	0	1.729
327.95	0	feedback	rb	3	27	n/a	n/a	n/a
331.799	0	sound	rb	2	15	1	0	1.085
335.499	0	feedback	rb	2	15	n/a	n/a	n/a
