onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
11.839	0	sound	rb	1	4	4	0	1.345
16.122	0	feedback	rb	1	4	n/a	n/a	n/a
19.322	0	sound	rb	2	17	1	0	0.933
23.038	0	feedback	rb	2	17	n/a	n/a	n/a
29.338	0	sound	rb	4	32	1	0	1.365
33.304	0	feedback	rb	4	32	n/a	n/a	n/a
39.32	0	sound	rb	3	28	0	0	0
42.053	0	feedback	rb	3	28	n/a	n/a	n/a
49.335	0	sound	rb	4	31	4	1	0.999
53.552	0	feedback	rb	4	31	n/a	n/a	n/a
56.835	0	sound	rb	1	8	3	0	1.899
60.034	0	feedback	rb	1	8	n/a	n/a	n/a
64.317	0	sound	rb	3	22	2	0	1.961
68.384	0	feedback	rb	3	22	n/a	n/a	n/a
71.817	0	sound	rb	3	27	0	0	0
75.416	0	feedback	rb	3	27	n/a	n/a	n/a
81.832	0	sound	rb	3	24	4	0	0.957
86.148	0	feedback	rb	3	24	n/a	n/a	n/a
89.315	0	sound	rb	4	33	4	1	1.122
91.981	0	feedback	rb	4	33	n/a	n/a	n/a
99.347	0	sound	rb	4	40	0	0	0
102.213	0	feedback	rb	4	40	n/a	n/a	n/a
106.83	0	sound	rb	1	9	3	0	1.758
109.696	0	feedback	rb	1	9	n/a	n/a	n/a
114.312	0	sound	rb	3	23	2	0	1.292
118.695	0	feedback	rb	3	23	n/a	n/a	n/a
121.811	0	sound	rb	4	37	4	1	0.873
126.011	0	feedback	rb	4	37	n/a	n/a	n/a
129.327	0	sound	rb	1	10	1	1	1.14
132.71	0	feedback	rb	1	10	n/a	n/a	n/a
136.81	0	sound	rb	1	5	2	0	1.985
139.626	0	feedback	rb	1	5	n/a	n/a	n/a
144.326	0	sound	rb	4	36	0	0	0
148.775	0	feedback	rb	4	36	n/a	n/a	n/a
151.808	0	sound	rb	2	19	1	0	1.794
155.641	0	feedback	rb	2	19	n/a	n/a	n/a
159.307	0	sound	rb	1	2	3	0	1.295
162.99	0	feedback	rb	1	2	n/a	n/a	n/a
169.34	0	sound	rb	2	13	4	0	1.838
173.289	0	feedback	rb	2	13	n/a	n/a	n/a
176.806	0	sound	rb	2	18	4	0	1.548
180.255	0	feedback	rb	2	18	n/a	n/a	n/a
186.838	0	sound	rb	1	6	0	0	0
189.854	0	feedback	rb	1	6	n/a	n/a	n/a
194.304	0	sound	rb	3	30	3	1	1.737
198.303	0	feedback	rb	3	30	n/a	n/a	n/a
201.803	0	sound	rb	2	11	4	0	0.902
204.953	0	feedback	rb	2	11	n/a	n/a	n/a
209.336	0	sound	rb	3	21	2	0	0.84
213.185	0	feedback	rb	3	21	n/a	n/a	n/a
216.801	0	sound	rb	3	25	2	0	1.063
220.551	0	feedback	rb	3	25	n/a	n/a	n/a
226.8	0	sound	rb	1	1	0	0	0
230.017	0	feedback	rb	1	1	n/a	n/a	n/a
234.3	0	sound	rb	1	7	1	1	1.675
238.049	0	feedback	rb	1	7	n/a	n/a	n/a
241.832	0	sound	rb	2	16	2	1	1.175
246.182	0	feedback	rb	2	16	n/a	n/a	n/a
249.315	0	sound	rb	2	12	2	1	1.444
253.781	0	feedback	rb	2	12	n/a	n/a	n/a
256.797	0	sound	rb	2	20	3	0	1.041
261.264	0	feedback	rb	2	20	n/a	n/a	n/a
264.313	0	sound	rb	2	14	0	0	0
268.229	0	feedback	rb	2	14	n/a	n/a	n/a
271.796	0	sound	rb	1	3	4	0	1.346
276.112	0	feedback	rb	1	3	n/a	n/a	n/a
279.328	0	sound	rb	4	38	4	1	1.318
281.845	0	feedback	rb	4	38	n/a	n/a	n/a
289.294	0	sound	rb	4	35	3	0	1.527
293.344	0	feedback	rb	4	35	n/a	n/a	n/a
299.293	0	sound	rb	4	39	4	1	1.552
303.676	0	feedback	rb	4	39	n/a	n/a	n/a
306.809	0	sound	rb	4	34	4	1	1.252
310.792	0	feedback	rb	4	34	n/a	n/a	n/a
314.341	0	sound	rb	3	26	3	1	1.303
318.241	0	feedback	rb	3	26	n/a	n/a	n/a
321.841	0	sound	rb	2	15	2	1	1.843
324.507	0	feedback	rb	2	15	n/a	n/a	n/a
329.29	0	sound	rb	3	29	0	0	0
332.756	0	feedback	rb	3	29	n/a	n/a	n/a
