onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.326	0	sound	ii	3	27	4	0	1.017
17.608	0	feedback	ii	3	27	n/a	n/a	n/a
24.308	0	sound	ii	4	39	3	0	0.939
28.424	0	feedback	ii	4	39	n/a	n/a	n/a
31.84	0	sound	ii	1	7	2	0	1.166
34.573	0	feedback	ii	1	7	n/a	n/a	n/a
39.306	0	sound	ii	1	8	2	0	1.524
43.556	0	feedback	ii	1	8	n/a	n/a	n/a
46.806	0	sound	ii	1	6	2	0	1
49.455	0	feedback	ii	1	6	n/a	n/a	n/a
54.322	0	sound	ii	3	28	4	0	1.172
56.921	0	feedback	ii	3	28	n/a	n/a	n/a
61.804	0	sound	ii	3	30	1	0	1.354
66.07	0	feedback	ii	3	30	n/a	n/a	n/a
69.304	0	sound	ii	1	4	3	0	1.405
72.203	0	feedback	ii	1	4	n/a	n/a	n/a
76.819	0	sound	ii	3	29	4	0	1.098
79.769	0	feedback	ii	3	29	n/a	n/a	n/a
86.819	0	sound	ii	1	2	1	1	1.122
90.935	0	feedback	ii	1	2	n/a	n/a	n/a
96.818	0	sound	ii	4	32	2	0	0.947
100.067	0	feedback	ii	4	32	n/a	n/a	n/a
104.317	0	sound	ii	3	21	3	1	0.839
108.55	0	feedback	ii	3	21	n/a	n/a	n/a
114.366	0	sound	ii	1	9	2	0	1.174
118.266	0	feedback	ii	1	9	n/a	n/a	n/a
121.832	0	sound	ii	4	40	3	0	0.836
124.382	0	feedback	ii	4	40	n/a	n/a	n/a
129.314	0	sound	ii	3	24	3	1	0.866
132.514	0	feedback	ii	3	24	n/a	n/a	n/a
139.314	0	sound	ii	1	3	1	1	1.369
143.713	0	feedback	ii	1	3	n/a	n/a	n/a
149.313	0	sound	ii	2	19	2	1	0.89
153.462	0	feedback	ii	2	19	n/a	n/a	n/a
159.328	0	sound	ii	2	17	1	0	1.059
161.861	0	feedback	ii	2	17	n/a	n/a	n/a
166.811	0	sound	ii	4	36	3	0	1.215
170.244	0	feedback	ii	4	36	n/a	n/a	n/a
174.31	0	sound	ii	2	16	1	0	0.916
178.343	0	feedback	ii	2	16	n/a	n/a	n/a
181.826	0	sound	ii	4	33	3	0	0.928
184.359	0	feedback	ii	4	33	n/a	n/a	n/a
189.325	0	sound	ii	3	25	4	0	0.965
193.208	0	feedback	ii	3	25	n/a	n/a	n/a
196.825	0	sound	ii	3	22	3	1	0.977
201.158	0	feedback	ii	3	22	n/a	n/a	n/a
206.824	0	sound	ii	2	18	1	0	1.065
211.19	0	feedback	ii	2	18	n/a	n/a	n/a
214.306	0	sound	ii	1	1	1	1	0.927
218.189	0	feedback	ii	1	1	n/a	n/a	n/a
221.789	0	sound	ii	4	31	3	0	1.476
225.589	0	feedback	ii	4	31	n/a	n/a	n/a
229.305	0	sound	ii	3	26	3	1	0.944
233.038	0	feedback	ii	3	26	n/a	n/a	n/a
239.337	0	sound	ii	2	13	2	1	1.015
243.07	0	feedback	ii	2	13	n/a	n/a	n/a
246.787	0	sound	ii	4	35	3	0	0.893
250.003	0	feedback	ii	4	35	n/a	n/a	n/a
254.336	0	sound	ii	2	14	1	0	1.088
258.402	0	feedback	ii	2	14	n/a	n/a	n/a
261.802	0	sound	ii	4	38	3	0	1.046
265.285	0	feedback	ii	4	38	n/a	n/a	n/a
269.318	0	sound	ii	2	20	2	1	1.153
272.717	0	feedback	ii	2	20	n/a	n/a	n/a
276.8	0	sound	ii	2	11	2	1	1.055
280.217	0	feedback	ii	2	11	n/a	n/a	n/a
284.3	0	sound	ii	1	10	2	0	0.995
288.483	0	feedback	ii	1	10	n/a	n/a	n/a
291.799	0	sound	ii	2	15	1	0	0.816
294.415	0	feedback	ii	2	15	n/a	n/a	n/a
299.298	0	sound	ii	3	23	3	1	0.981
303.315	0	feedback	ii	3	23	n/a	n/a	n/a
306.798	0	sound	ii	4	37	3	0	0.896
310.164	0	feedback	ii	4	37	n/a	n/a	n/a
314.297	0	sound	ii	1	5	4	0	1.189
317.847	0	feedback	ii	1	5	n/a	n/a	n/a
324.496	0	sound	ii	2	12	1	0	1.118
327.679	0	feedback	ii	2	12	n/a	n/a	n/a
331.795	0	sound	ii	4	34	2	0	1.227
335.228	0	feedback	ii	4	34	n/a	n/a	n/a
