onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.375	0	sound	rb	4	38	0	0	0
18.608	0	feedback	rb	4	38	n/a	n/a	n/a
21.841	0	sound	rb	2	11	0	0	0
25.524	0	feedback	rb	2	11	n/a	n/a	n/a
29.29	0	sound	rb	1	6	2	0	0.501
33.29	0	feedback	rb	1	6	n/a	n/a	n/a
39.306	0	sound	rb	2	18	3	0	1.061
42.039	0	feedback	rb	2	18	n/a	n/a	n/a
46.822	0	sound	rb	2	17	3	0	1.041
51.038	0	feedback	rb	2	17	n/a	n/a	n/a
54.321	0	sound	rb	1	8	3	0	0.949
57.537	0	feedback	rb	1	8	n/a	n/a	n/a
61.804	0	sound	rb	3	24	2	0	1.05
65.87	0	feedback	rb	3	24	n/a	n/a	n/a
69.286	0	sound	rb	4	36	3	0	0.864
72.886	0	feedback	rb	4	36	n/a	n/a	n/a
76.819	0	sound	rb	1	9	1	1	1.131
81.152	0	feedback	rb	1	9	n/a	n/a	n/a
84.302	0	sound	rb	2	14	2	1	0.943
86.968	0	feedback	rb	2	14	n/a	n/a	n/a
91.801	0	sound	rb	3	21	3	1	1.052
94.684	0	feedback	rb	3	21	n/a	n/a	n/a
99.3	0	sound	rb	4	39	4	1	0.857
102.183	0	feedback	rb	4	39	n/a	n/a	n/a
106.799	0	sound	rb	3	30	1	0	1.038
111.182	0	feedback	rb	3	30	n/a	n/a	n/a
114.315	0	sound	rb	1	2	2	0	1.281
118.498	0	feedback	rb	1	2	n/a	n/a	n/a
121.831	0	sound	rb	4	33	3	0	1.373
125.198	0	feedback	rb	4	33	n/a	n/a	n/a
129.297	0	sound	rb	3	28	2	0	1.603
132.114	0	feedback	rb	3	28	n/a	n/a	n/a
139.313	0	sound	rb	2	16	1	0	1.395
143.762	0	feedback	rb	2	16	n/a	n/a	n/a
146.795	0	sound	rb	2	13	1	0	1.504
150.628	0	feedback	rb	2	13	n/a	n/a	n/a
156.811	0	sound	rb	2	20	1	0	1.496
160.494	0	feedback	rb	2	20	n/a	n/a	n/a
164.31	0	sound	rb	4	32	2	0	1.957
168.293	0	feedback	rb	4	32	n/a	n/a	n/a
171.793	0	sound	rb	3	22	3	1	1.634
175.243	0	feedback	rb	3	22	n/a	n/a	n/a
179.309	0	sound	rb	4	35	1	0	1.757
182.325	0	feedback	rb	4	35	n/a	n/a	n/a
189.308	0	sound	rb	1	7	1	1	1.622
193.291	0	feedback	rb	1	7	n/a	n/a	n/a
199.29	0	sound	rb	4	37	2	0	1.48
202.44	0	feedback	rb	4	37	n/a	n/a	n/a
209.306	0	sound	rb	1	5	0	0	0
213.172	0	feedback	rb	1	5	n/a	n/a	n/a
216.805	0	sound	rb	1	3	0	0	0
220.555	0	feedback	rb	1	3	n/a	n/a	n/a
226.804	0	sound	rb	3	29	4	0	1.173
230.004	0	feedback	rb	3	29	n/a	n/a	n/a
234.304	0	sound	rb	3	23	3	1	1.689
238.053	0	feedback	rb	3	23	n/a	n/a	n/a
244.303	0	sound	rb	1	4	3	0	1.697
248.669	0	feedback	rb	1	4	n/a	n/a	n/a
251.819	0	sound	rb	4	34	4	1	1.933
256.268	0	feedback	rb	4	34	n/a	n/a	n/a
261.784	0	sound	rb	2	12	0	0	0
266.25	0	feedback	rb	2	12	n/a	n/a	n/a
269.3	0	sound	rb	4	31	2	0	1.515
273.216	0	feedback	rb	4	31	n/a	n/a	n/a
276.783	0	sound	rb	3	27	4	0	1.84
281.116	0	feedback	rb	3	27	n/a	n/a	n/a
284.299	0	sound	rb	1	10	0	0	0
286.848	0	feedback	rb	1	10	n/a	n/a	n/a
291.798	0	sound	rb	3	26	1	0	1.745
295.831	0	feedback	rb	3	26	n/a	n/a	n/a
299.297	0	sound	rb	4	40	2	0	1.629
303.663	0	feedback	rb	4	40	n/a	n/a	n/a
306.797	0	sound	rb	3	25	2	0	1.753
310.796	0	feedback	rb	3	25	n/a	n/a	n/a
314.296	0	sound	rb	2	19	0	0	0
318.229	0	feedback	rb	2	19	n/a	n/a	n/a
324.295	0	sound	rb	1	1	2	0	1.511
326.995	0	feedback	rb	1	1	n/a	n/a	n/a
331.794	0	sound	rb	2	15	1	0	1.771
335.244	0	feedback	rb	2	15	n/a	n/a	n/a
