onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.347	0	sound	rb	2	15	3	0	1.604
18.613	0	feedback	rb	2	15	n/a	n/a	n/a
21.813	0	sound	rb	3	25	3	1	1.154
25.529	0	feedback	rb	3	25	n/a	n/a	n/a
31.795	0	sound	rb	4	37	4	1	1.508
35.794	0	feedback	rb	4	37	n/a	n/a	n/a
39.327	0	sound	rb	3	22	2	0	1.568
42.044	0	feedback	rb	3	22	n/a	n/a	n/a
46.827	0	sound	rb	2	11	2	1	1.323
51.043	0	feedback	rb	2	11	n/a	n/a	n/a
54.309	0	sound	rb	3	30	3	1	0.889
57.542	0	feedback	rb	3	30	n/a	n/a	n/a
61.809	0	sound	rb	3	23	1	0	1.229
65.875	0	feedback	rb	3	23	n/a	n/a	n/a
71.791	0	sound	rb	3	28	2	0	1.055
75.391	0	feedback	rb	3	28	n/a	n/a	n/a
79.307	0	sound	rb	2	17	2	1	1.018
83.64	0	feedback	rb	2	17	n/a	n/a	n/a
86.823	0	sound	rb	1	6	3	0	1.206
89.489	0	feedback	rb	1	6	n/a	n/a	n/a
94.306	0	sound	rb	1	4	2	0	1.131
97.205	0	feedback	rb	1	4	n/a	n/a	n/a
104.305	0	sound	rb	1	10	2	0	1.895
107.188	0	feedback	rb	1	10	n/a	n/a	n/a
111.804	0	sound	rb	1	2	1	1	0.928
116.187	0	feedback	rb	1	2	n/a	n/a	n/a
119.303	0	sound	rb	3	29	2	0	0.893
123.503	0	feedback	rb	3	29	n/a	n/a	n/a
126.819	0	sound	rb	4	38	3	0	1.497
130.202	0	feedback	rb	4	38	n/a	n/a	n/a
134.302	0	sound	rb	1	9	3	0	1.574
137.135	0	feedback	rb	1	9	n/a	n/a	n/a
141.818	0	sound	rb	4	36	4	1	0.969
146.267	0	feedback	rb	4	36	n/a	n/a	n/a
149.3	0	sound	rb	2	12	3	0	1.351
153.133	0	feedback	rb	2	12	n/a	n/a	n/a
156.8	0	sound	rb	2	14	2	1	1.067
160.483	0	feedback	rb	2	14	n/a	n/a	n/a
166.815	0	sound	rb	4	39	2	0	1.1
170.798	0	feedback	rb	4	39	n/a	n/a	n/a
174.315	0	sound	rb	2	18	2	1	1.712
177.748	0	feedback	rb	2	18	n/a	n/a	n/a
184.314	0	sound	rb	4	34	4	1	0.864
187.347	0	feedback	rb	4	34	n/a	n/a	n/a
191.796	0	sound	rb	4	32	3	0	1.182
195.796	0	feedback	rb	4	32	n/a	n/a	n/a
199.312	0	sound	rb	1	5	4	0	1.594
202.445	0	feedback	rb	1	5	n/a	n/a	n/a
206.795	0	sound	rb	1	8	1	1	0.895
210.678	0	feedback	rb	1	8	n/a	n/a	n/a
216.794	0	sound	rb	3	24	2	0	0.847
220.544	0	feedback	rb	3	24	n/a	n/a	n/a
224.31	0	sound	rb	1	7	2	0	1.347
227.51	0	feedback	rb	1	7	n/a	n/a	n/a
231.843	0	sound	rb	1	1	2	0	0.974
235.559	0	feedback	rb	1	1	n/a	n/a	n/a
239.292	0	sound	rb	4	33	1	0	1.277
243.675	0	feedback	rb	4	33	n/a	n/a	n/a
246.791	0	sound	rb	4	40	0	0	0
251.274	0	feedback	rb	4	40	n/a	n/a	n/a
254.29	0	sound	rb	2	16	2	1	1.086
258.757	0	feedback	rb	2	16	n/a	n/a	n/a
261.806	0	sound	rb	4	35	4	1	1.282
265.723	0	feedback	rb	4	35	n/a	n/a	n/a
271.805	0	sound	rb	2	13	4	0	1.547
276.122	0	feedback	rb	2	13	n/a	n/a	n/a
281.804	0	sound	rb	2	19	2	1	1.859
284.354	0	feedback	rb	2	19	n/a	n/a	n/a
289.304	0	sound	rb	3	26	3	1	1.639
293.337	0	feedback	rb	3	26	n/a	n/a	n/a
299.303	0	sound	rb	4	31	4	1	1.112
303.669	0	feedback	rb	4	31	n/a	n/a	n/a
306.785	0	sound	rb	2	20	4	0	0.966
310.802	0	feedback	rb	2	20	n/a	n/a	n/a
314.301	0	sound	rb	3	21	3	1	1.689
318.234	0	feedback	rb	3	21	n/a	n/a	n/a
324.317	0	sound	rb	1	3	1	1	1.265
327	0	feedback	rb	1	3	n/a	n/a	n/a
331.783	0	sound	rb	3	27	3	1	1.735
335.249	0	feedback	rb	3	27	n/a	n/a	n/a
