onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.346	0	sound	rb	2	20	4	0	1.334
18.413	0	feedback	rb	2	20	n/a	n/a	n/a
21.812	0	sound	rb	1	6	3	0	1.643
25.345	0	feedback	rb	1	6	n/a	n/a	n/a
31.811	0	sound	rb	4	34	3	0	1.004
36.244	0	feedback	rb	4	34	n/a	n/a	n/a
39.327	0	sound	rb	4	32	4	1	1.296
42.144	0	feedback	rb	4	32	n/a	n/a	n/a
46.827	0	sound	rb	2	18	3	0	1.268
51.276	0	feedback	rb	2	18	n/a	n/a	n/a
54.309	0	sound	rb	2	13	3	0	0.801
57.076	0	feedback	rb	2	13	n/a	n/a	n/a
61.858	0	sound	rb	3	24	1	0	1.492
64.358	0	feedback	rb	3	24	n/a	n/a	n/a
69.324	0	sound	rb	1	1	3	0	1.186
73.474	0	feedback	rb	1	1	n/a	n/a	n/a
76.824	0	sound	rb	1	3	1	1	1.542
79.44	0	feedback	rb	1	3	n/a	n/a	n/a
84.306	0	sound	rb	4	38	2	0	1.379
88.339	0	feedback	rb	4	38	n/a	n/a	n/a
91.806	0	sound	rb	3	25	3	1	1.703
95.389	0	feedback	rb	3	25	n/a	n/a	n/a
99.305	0	sound	rb	3	28	4	0	0.948
103.105	0	feedback	rb	3	28	n/a	n/a	n/a
106.804	0	sound	rb	1	5	4	0	1.377
110.97	0	feedback	rb	1	5	n/a	n/a	n/a
114.32	0	sound	rb	4	35	2	0	1.309
117.636	0	feedback	rb	4	35	n/a	n/a	n/a
124.336	0	sound	rb	1	9	4	0	0.78
128.369	0	feedback	rb	1	9	n/a	n/a	n/a
134.302	0	sound	rb	4	33	4	1	0.878
137.835	0	feedback	rb	4	33	n/a	n/a	n/a
144.301	0	sound	rb	1	7	2	0	1.615
148.467	0	feedback	rb	1	7	n/a	n/a	n/a
151.8	0	sound	rb	3	29	3	1	0.891
156.183	0	feedback	rb	3	29	n/a	n/a	n/a
159.333	0	sound	rb	3	23	2	0	1.31
163.115	0	feedback	rb	3	23	n/a	n/a	n/a
166.799	0	sound	rb	1	10	3	0	1.916
170.531	0	feedback	rb	1	10	n/a	n/a	n/a
174.364	0	sound	rb	1	8	2	0	0.839
177.764	0	feedback	rb	1	8	n/a	n/a	n/a
184.313	0	sound	rb	3	26	1	0	1.746
188.246	0	feedback	rb	3	26	n/a	n/a	n/a
194.329	0	sound	rb	2	19	3	0	0.729
197.346	0	feedback	rb	2	19	n/a	n/a	n/a
204.312	0	sound	rb	2	17	3	0	0.826
208.028	0	feedback	rb	2	17	n/a	n/a	n/a
211.794	0	sound	rb	3	27	0	0	0
215.061	0	feedback	rb	3	27	n/a	n/a	n/a
219.31	0	sound	rb	3	21	3	1	0.836
222.393	0	feedback	rb	3	21	n/a	n/a	n/a
226.809	0	sound	rb	1	4	4	0	1.136
230.926	0	feedback	rb	1	4	n/a	n/a	n/a
234.309	0	sound	rb	4	39	2	0	1.828
237.625	0	feedback	rb	4	39	n/a	n/a	n/a
241.791	0	sound	rb	4	37	4	1	0.898
245.674	0	feedback	rb	4	37	n/a	n/a	n/a
249.324	0	sound	rb	2	12	3	0	1.181
252.54	0	feedback	rb	2	12	n/a	n/a	n/a
256.807	0	sound	rb	2	15	1	0	1.081
260.406	0	feedback	rb	2	15	n/a	n/a	n/a
266.806	0	sound	rb	3	30	3	1	1.946
271.272	0	feedback	rb	3	30	n/a	n/a	n/a
274.305	0	sound	rb	4	36	4	1	0.847
277.921	0	feedback	rb	4	36	n/a	n/a	n/a
281.804	0	sound	rb	2	16	4	0	1.26
285.92	0	feedback	rb	2	16	n/a	n/a	n/a
289.32	0	sound	rb	3	22	2	0	1.791
293.47	0	feedback	rb	3	22	n/a	n/a	n/a
299.303	0	sound	rb	4	31	3	0	1.16
303.235	0	feedback	rb	4	31	n/a	n/a	n/a
306.802	0	sound	rb	2	14	4	0	1.125
311.201	0	feedback	rb	2	14	n/a	n/a	n/a
314.318	0	sound	rb	2	11	4	0	0.825
317.817	0	feedback	rb	2	11	n/a	n/a	n/a
321.8	0	sound	rb	1	2	0	0	0
326	0	feedback	rb	1	2	n/a	n/a	n/a
331.799	0	sound	rb	4	40	3	0	1.759
335.782	0	feedback	rb	4	40	n/a	n/a	n/a
