onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.322	0	sound	rb	2	18	4	0	0.901
16.905	0	feedback	rb	2	18	n/a	n/a	n/a
21.822	0	sound	rb	4	31	4	1	0.841
26.038	0	feedback	rb	4	31	n/a	n/a	n/a
29.304	0	sound	rb	1	10	2	0	1.103
31.887	0	feedback	rb	1	10	n/a	n/a	n/a
36.82	0	sound	rb	2	20	2	1	1.93
41.086	0	feedback	rb	2	20	n/a	n/a	n/a
44.303	0	sound	rb	2	12	2	1	1.495
48.686	0	feedback	rb	2	12	n/a	n/a	n/a
54.335	0	sound	rb	4	32	0	0	0
58.385	0	feedback	rb	4	32	n/a	n/a	n/a
61.818	0	sound	rb	2	19	3	0	1.212
65.851	0	feedback	rb	2	19	n/a	n/a	n/a
69.317	0	sound	rb	1	5	2	0	1.328
73.067	0	feedback	rb	1	5	n/a	n/a	n/a
79.333	0	sound	rb	1	1	2	0	1.344
83.382	0	feedback	rb	1	1	n/a	n/a	n/a
86.799	0	sound	rb	3	22	1	0	1.294
90.532	0	feedback	rb	3	22	n/a	n/a	n/a
94.315	0	sound	rb	4	37	4	1	0.954
98.198	0	feedback	rb	4	37	n/a	n/a	n/a
101.814	0	sound	rb	1	7	1	1	1.15
105.08	0	feedback	rb	1	7	n/a	n/a	n/a
109.313	0	sound	rb	1	6	3	0	1.763
112.813	0	feedback	rb	1	6	n/a	n/a	n/a
119.312	0	sound	rb	3	25	1	0	0.908
122.695	0	feedback	rb	3	25	n/a	n/a	n/a
126.812	0	sound	rb	3	21	3	1	1.808
129.861	0	feedback	rb	3	21	n/a	n/a	n/a
134.311	0	sound	rb	2	14	3	0	1.66
137.294	0	feedback	rb	2	14	n/a	n/a	n/a
144.31	0	sound	rb	4	38	4	1	0.829
148.143	0	feedback	rb	4	38	n/a	n/a	n/a
151.793	0	sound	rb	2	15	2	1	1.234
155.709	0	feedback	rb	2	15	n/a	n/a	n/a
159.309	0	sound	rb	1	8	3	0	1.902
162.992	0	feedback	rb	1	8	n/a	n/a	n/a
166.841	0	sound	rb	2	16	1	0	1.513
171.041	0	feedback	rb	2	16	n/a	n/a	n/a
174.307	0	sound	rb	4	40	0	0	0
177.19	0	feedback	rb	4	40	n/a	n/a	n/a
184.323	0	sound	rb	1	4	2	0	0.967
188.606	0	feedback	rb	1	4	n/a	n/a	n/a
191.805	0	sound	rb	1	3	3	0	0.933
194.955	0	feedback	rb	1	3	n/a	n/a	n/a
199.305	0	sound	rb	3	24	1	0	1.801
203.638	0	feedback	rb	3	24	n/a	n/a	n/a
206.804	0	sound	rb	4	34	4	1	0.981
211.27	0	feedback	rb	4	34	n/a	n/a	n/a
216.836	0	sound	rb	3	29	2	0	1.821
219.819	0	feedback	rb	3	29	n/a	n/a	n/a
226.819	0	sound	rb	3	23	2	0	1.278
230.885	0	feedback	rb	3	23	n/a	n/a	n/a
234.285	0	sound	rb	3	27	2	0	1.276
238.168	0	feedback	rb	3	27	n/a	n/a	n/a
244.3	0	sound	rb	3	28	2	0	1.836
248.233	0	feedback	rb	3	28	n/a	n/a	n/a
254.316	0	sound	rb	2	17	3	0	1.196
258.732	0	feedback	rb	2	17	n/a	n/a	n/a
261.799	0	sound	rb	2	13	0	0	0
264.898	0	feedback	rb	2	13	n/a	n/a	n/a
269.298	0	sound	rb	2	11	3	0	1.83
273.064	0	feedback	rb	2	11	n/a	n/a	n/a
276.797	0	sound	rb	4	35	2	0	0.802
280.047	0	feedback	rb	4	35	n/a	n/a	n/a
284.297	0	sound	rb	4	39	4	1	0.854
287.796	0	feedback	rb	4	39	n/a	n/a	n/a
291.813	0	sound	rb	1	9	1	1	1.69
294.679	0	feedback	rb	1	9	n/a	n/a	n/a
301.795	0	sound	rb	3	30	2	0	1.82
305.595	0	feedback	rb	3	30	n/a	n/a	n/a
309.294	0	sound	rb	4	33	4	1	1.176
312.294	0	feedback	rb	4	33	n/a	n/a	n/a
316.81	0	sound	rb	1	2	1	1	1.828
320.427	0	feedback	rb	1	2	n/a	n/a	n/a
324.31	0	sound	rb	4	36	4	1	1.288
328.042	0	feedback	rb	4	36	n/a	n/a	n/a
331.792	0	sound	rb	3	26	1	0	1.75
335.975	0	feedback	rb	3	26	n/a	n/a	n/a
