onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.353	0	sound	rb	1	5	0	0	0
18.619	0	feedback	rb	1	5	n/a	n/a	n/a
21.819	0	sound	rb	1	4	1	1	0.988
25.535	0	feedback	rb	1	4	n/a	n/a	n/a
31.801	0	sound	rb	3	23	2	0	1.486
35.801	0	feedback	rb	3	23	n/a	n/a	n/a
39.334	0	sound	rb	1	6	4	0	1.176
42.05	0	feedback	rb	1	6	n/a	n/a	n/a
49.366	0	sound	rb	3	21	1	0	0.952
53.549	0	feedback	rb	3	21	n/a	n/a	n/a
56.815	0	sound	rb	3	25	1	0	0.815
60.048	0	feedback	rb	3	25	n/a	n/a	n/a
66.798	0	sound	rb	4	36	2	0	1.167
70.881	0	feedback	rb	4	36	n/a	n/a	n/a
74.314	0	sound	rb	2	18	1	0	1.227
77.913	0	feedback	rb	2	18	n/a	n/a	n/a
84.329	0	sound	rb	2	19	1	0	1.028
88.646	0	feedback	rb	2	19	n/a	n/a	n/a
91.812	0	sound	rb	2	16	1	0	1.424
94.495	0	feedback	rb	2	16	n/a	n/a	n/a
99.328	0	sound	rb	3	28	1	0	1.212
102.194	0	feedback	rb	3	28	n/a	n/a	n/a
106.81	0	sound	rb	1	3	0	0	0
109.693	0	feedback	rb	1	3	n/a	n/a	n/a
116.809	0	sound	rb	3	30	1	0	1.003
121.192	0	feedback	rb	3	30	n/a	n/a	n/a
124.309	0	sound	rb	4	39	1	0	0.982
128.508	0	feedback	rb	4	39	n/a	n/a	n/a
131.841	0	sound	rb	2	17	1	0	1.202
135.208	0	feedback	rb	2	17	n/a	n/a	n/a
141.807	0	sound	rb	4	32	1	0	1.868
144.623	0	feedback	rb	4	32	n/a	n/a	n/a
149.306	0	sound	rb	3	22	0	0	0
153.772	0	feedback	rb	3	22	n/a	n/a	n/a
156.805	0	sound	rb	2	11	1	0	1.229
160.638	0	feedback	rb	2	11	n/a	n/a	n/a
164.321	0	sound	rb	1	2	1	1	1.089
167.988	0	feedback	rb	1	2	n/a	n/a	n/a
171.787	0	sound	rb	1	7	2	0	0.807
175.787	0	feedback	rb	1	7	n/a	n/a	n/a
179.336	0	sound	rb	4	38	3	0	1.281
182.753	0	feedback	rb	4	38	n/a	n/a	n/a
186.836	0	sound	rb	4	35	4	1	1.573
189.852	0	feedback	rb	4	35	n/a	n/a	n/a
194.368	0	sound	rb	1	8	1	1	1.409
198.301	0	feedback	rb	1	8	n/a	n/a	n/a
201.818	0	sound	rb	2	13	2	1	1.503
204.967	0	feedback	rb	2	13	n/a	n/a	n/a
209.3	0	sound	rb	3	24	0	0	0
213.183	0	feedback	rb	3	24	n/a	n/a	n/a
216.816	0	sound	rb	4	37	4	1	1.248
220.566	0	feedback	rb	4	37	n/a	n/a	n/a
224.315	0	sound	rb	3	26	1	0	1.229
227.515	0	feedback	rb	3	26	n/a	n/a	n/a
231.815	0	sound	rb	2	12	4	0	0.785
235.547	0	feedback	rb	2	12	n/a	n/a	n/a
239.347	0	sound	rb	4	33	4	1	0.884
243.68	0	feedback	rb	4	33	n/a	n/a	n/a
246.796	0	sound	rb	1	1	1	1	0.907
251.279	0	feedback	rb	1	1	n/a	n/a	n/a
256.862	0	sound	rb	3	27	0	0	0
261.262	0	feedback	rb	3	27	n/a	n/a	n/a
264.295	0	sound	rb	2	15	4	0	1.847
268.228	0	feedback	rb	2	15	n/a	n/a	n/a
274.294	0	sound	rb	1	10	0	0	0
278.626	0	feedback	rb	1	10	n/a	n/a	n/a
284.293	0	sound	rb	4	40	1	0	1.257
286.859	0	feedback	rb	4	40	n/a	n/a	n/a
291.825	0	sound	rb	3	29	4	0	1.124
295.825	0	feedback	rb	3	29	n/a	n/a	n/a
299.308	0	sound	rb	4	31	4	1	1.113
303.674	0	feedback	rb	4	31	n/a	n/a	n/a
306.79	0	sound	rb	4	34	4	1	1.407
310.807	0	feedback	rb	4	34	n/a	n/a	n/a
314.29	0	sound	rb	1	9	2	0	1.483
318.239	0	feedback	rb	1	9	n/a	n/a	n/a
321.822	0	sound	rb	2	20	1	0	1.198
324.505	0	feedback	rb	2	20	n/a	n/a	n/a
329.321	0	sound	rb	2	14	1	0	1.283
332.754	0	feedback	rb	2	14	n/a	n/a	n/a
