onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.347	0	sound	ii	1	2	0	0	0
16.913	0	feedback	ii	1	2	n/a	n/a	n/a
24.313	0	sound	ii	3	27	2	0	1.07
28.545	0	feedback	ii	3	27	n/a	n/a	n/a
34.312	0	sound	ii	2	20	4	0	1.103
36.895	0	feedback	ii	2	20	n/a	n/a	n/a
44.327	0	sound	ii	2	17	2	1	0.959
48.577	0	feedback	ii	2	17	n/a	n/a	n/a
51.81	0	sound	ii	1	6	4	0	1.124
56.176	0	feedback	ii	1	6	n/a	n/a	n/a
59.309	0	sound	ii	3	23	3	1	0.817
63.376	0	feedback	ii	3	23	n/a	n/a	n/a
66.809	0	sound	ii	3	28	4	0	1.085
70.841	0	feedback	ii	3	28	n/a	n/a	n/a
74.341	0	sound	ii	2	11	4	0	1.457
78.057	0	feedback	ii	2	11	n/a	n/a	n/a
84.307	0	sound	ii	1	3	4	0	1.786
88.373	0	feedback	ii	1	3	n/a	n/a	n/a
91.823	0	sound	ii	1	7	1	1	1.142
95.539	0	feedback	ii	1	7	n/a	n/a	n/a
99.322	0	sound	ii	1	8	4	0	0.995
103.205	0	feedback	ii	1	8	n/a	n/a	n/a
106.821	0	sound	ii	4	32	3	0	0.832
110.071	0	feedback	ii	4	32	n/a	n/a	n/a
114.304	0	sound	ii	1	9	2	0	1.028
117.804	0	feedback	ii	1	9	n/a	n/a	n/a
121.82	0	sound	ii	2	12	3	0	0.928
125.186	0	feedback	ii	2	12	n/a	n/a	n/a
129.303	0	sound	ii	2	16	4	0	1.149
132.369	0	feedback	ii	2	16	n/a	n/a	n/a
136.802	0	sound	ii	1	4	1	1	1.642
139.802	0	feedback	ii	1	4	n/a	n/a	n/a
144.301	0	sound	ii	2	19	4	0	1.391
148.151	0	feedback	ii	2	19	n/a	n/a	n/a
151.8	0	sound	ii	4	40	3	0	0.787
155.7	0	feedback	ii	4	40	n/a	n/a	n/a
159.316	0	sound	ii	3	26	4	0	0.951
162.983	0	feedback	ii	3	26	n/a	n/a	n/a
166.816	0	sound	ii	4	39	4	1	1.315
171.032	0	feedback	ii	4	39	n/a	n/a	n/a
174.332	0	sound	ii	4	36	1	0	1.159
177.181	0	feedback	ii	4	36	n/a	n/a	n/a
184.297	0	sound	ii	4	35	1	0	1.049
188.614	0	feedback	ii	4	35	n/a	n/a	n/a
191.813	0	sound	ii	2	13	1	0	0.949
194.946	0	feedback	ii	2	13	n/a	n/a	n/a
199.296	0	sound	ii	3	29	4	0	0.986
203.629	0	feedback	ii	3	29	n/a	n/a	n/a
206.829	0	sound	ii	4	34	1	0	1.045
211.278	0	feedback	ii	4	34	n/a	n/a	n/a
214.295	0	sound	ii	4	38	1	0	1.546
217.311	0	feedback	ii	4	38	n/a	n/a	n/a
221.794	0	sound	ii	2	18	3	0	0.951
225.877	0	feedback	ii	2	18	n/a	n/a	n/a
231.81	0	sound	ii	2	14	1	0	1.439
235.676	0	feedback	ii	2	14	n/a	n/a	n/a
241.809	0	sound	ii	2	15	1	0	1.12
245.725	0	feedback	ii	2	15	n/a	n/a	n/a
251.808	0	sound	ii	1	1	4	0	0.872
256.241	0	feedback	ii	1	1	n/a	n/a	n/a
259.307	0	sound	ii	3	24	2	0	1.565
262.39	0	feedback	ii	3	24	n/a	n/a	n/a
266.84	0	sound	ii	1	5	4	0	1.056
270.573	0	feedback	ii	1	5	n/a	n/a	n/a
274.306	0	sound	ii	3	22	4	0	1.366
277.539	0	feedback	ii	3	22	n/a	n/a	n/a
281.788	0	sound	ii	3	25	2	0	1.068
285.288	0	feedback	ii	3	25	n/a	n/a	n/a
289.287	0	sound	ii	4	37	2	0	1.304
292.17	0	feedback	ii	4	37	n/a	n/a	n/a
296.787	0	sound	ii	3	30	2	0	0.948
300.586	0	feedback	ii	3	30	n/a	n/a	n/a
304.303	0	sound	ii	4	33	4	1	1.16
307.286	0	feedback	ii	4	33	n/a	n/a	n/a
311.819	0	sound	ii	3	21	4	0	1.204
315.435	0	feedback	ii	3	21	n/a	n/a	n/a
321.784	0	sound	ii	4	31	4	1	1.254
325.534	0	feedback	ii	4	31	n/a	n/a	n/a
329.3	0	sound	ii	1	10	1	1	1.034
333.467	0	feedback	ii	1	10	n/a	n/a	n/a
