onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.32	0	sound	rb	4	36	0	0	0
18.619	0	feedback	rb	4	36	n/a	n/a	n/a
21.819	0	sound	rb	2	13	1	0	0.82
25.519	0	feedback	rb	2	13	n/a	n/a	n/a
31.802	0	sound	rb	1	3	2	0	1.701
35.801	0	feedback	rb	1	3	n/a	n/a	n/a
41.817	0	sound	rb	1	4	0	0	0
44.534	0	feedback	rb	1	4	n/a	n/a	n/a
49.3	0	sound	rb	1	2	3	0	1.131
53.533	0	feedback	rb	1	2	n/a	n/a	n/a
56.816	0	sound	rb	4	35	0	0	0
60.049	0	feedback	rb	4	35	n/a	n/a	n/a
64.299	0	sound	rb	4	33	1	0	1.659
68.382	0	feedback	rb	4	33	n/a	n/a	n/a
74.298	0	sound	rb	2	14	4	0	1.548
77.897	0	feedback	rb	2	14	n/a	n/a	n/a
84.33	0	sound	rb	1	5	1	1	1.436
88.647	0	feedback	rb	1	5	n/a	n/a	n/a
91.813	0	sound	rb	1	1	1	1	1.553
94.479	0	feedback	rb	1	1	n/a	n/a	n/a
99.296	0	sound	rb	2	19	1	0	1.269
102.195	0	feedback	rb	2	19	n/a	n/a	n/a
106.812	0	sound	rb	3	29	2	0	1.513
109.695	0	feedback	rb	3	29	n/a	n/a	n/a
114.311	0	sound	rb	4	40	4	1	1.534
118.694	0	feedback	rb	4	40	n/a	n/a	n/a
121.81	0	sound	rb	3	26	2	0	1.803
125.993	0	feedback	rb	3	26	n/a	n/a	n/a
129.293	0	sound	rb	1	9	3	0	1.152
132.693	0	feedback	rb	1	9	n/a	n/a	n/a
136.792	0	sound	rb	3	22	2	0	1.549
139.625	0	feedback	rb	3	22	n/a	n/a	n/a
144.325	0	sound	rb	4	37	4	1	1.599
148.775	0	feedback	rb	4	37	n/a	n/a	n/a
154.307	0	sound	rb	2	18	2	1	1.401
158.124	0	feedback	rb	2	18	n/a	n/a	n/a
161.79	0	sound	rb	2	15	2	1	1.422
165.49	0	feedback	rb	2	15	n/a	n/a	n/a
169.306	0	sound	rb	1	10	2	0	1.466
173.289	0	feedback	rb	1	10	n/a	n/a	n/a
176.805	0	sound	rb	3	25	1	0	0.975
180.255	0	feedback	rb	3	25	n/a	n/a	n/a
184.321	0	sound	rb	2	11	0	0	0
187.338	0	feedback	rb	2	11	n/a	n/a	n/a
191.804	0	sound	rb	4	39	1	0	1.143
195.787	0	feedback	rb	4	39	n/a	n/a	n/a
201.803	0	sound	rb	1	7	4	0	1.872
204.953	0	feedback	rb	1	7	n/a	n/a	n/a
209.302	0	sound	rb	2	20	0	0	0
213.185	0	feedback	rb	2	20	n/a	n/a	n/a
216.802	0	sound	rb	3	23	0	0	0
220.551	0	feedback	rb	3	23	n/a	n/a	n/a
224.284	0	sound	rb	2	17	3	0	1.118
227.501	0	feedback	rb	2	17	n/a	n/a	n/a
231.817	0	sound	rb	3	21	4	0	1.817
235.55	0	feedback	rb	3	21	n/a	n/a	n/a
239.3	0	sound	rb	3	30	3	1	1.094
243.666	0	feedback	rb	3	30	n/a	n/a	n/a
246.799	0	sound	rb	1	8	3	0	0.979
251.282	0	feedback	rb	1	8	n/a	n/a	n/a
254.282	0	sound	rb	3	27	1	0	0.944
258.748	0	feedback	rb	3	27	n/a	n/a	n/a
264.298	0	sound	rb	4	38	3	0	1.4
268.231	0	feedback	rb	4	38	n/a	n/a	n/a
274.297	0	sound	rb	2	16	4	0	1.136
278.613	0	feedback	rb	2	16	n/a	n/a	n/a
281.779	0	sound	rb	1	6	0	0	0
284.346	0	feedback	rb	1	6	n/a	n/a	n/a
289.295	0	sound	rb	4	34	4	1	1.746
293.328	0	feedback	rb	4	34	n/a	n/a	n/a
299.295	0	sound	rb	4	31	0	0	0
303.677	0	feedback	rb	4	31	n/a	n/a	n/a
309.294	0	sound	rb	3	24	0	0	0
313.293	0	feedback	rb	3	24	n/a	n/a	n/a
316.793	0	sound	rb	4	32	0	0	0
320.726	0	feedback	rb	4	32	n/a	n/a	n/a
324.292	0	sound	rb	2	12	4	0	1.332
327.009	0	feedback	rb	2	12	n/a	n/a	n/a
331.792	0	sound	rb	3	28	2	0	1.536
335.258	0	feedback	rb	3	28	n/a	n/a	n/a
