onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.325	0	sound	rb	1	1	1	1	0.922
18.608	0	feedback	rb	1	1	n/a	n/a	n/a
24.307	0	sound	rb	2	15	2	1	1.388
28.023	0	feedback	rb	2	15	n/a	n/a	n/a
31.806	0	sound	rb	3	24	3	1	1.265
35.806	0	feedback	rb	3	24	n/a	n/a	n/a
41.839	0	sound	rb	4	37	4	1	0.976
44.555	0	feedback	rb	4	37	n/a	n/a	n/a
49.321	0	sound	rb	4	40	4	1	0.773
53.554	0	feedback	rb	4	40	n/a	n/a	n/a
56.821	0	sound	rb	4	32	4	1	1.169
60.037	0	feedback	rb	4	32	n/a	n/a	n/a
66.836	0	sound	rb	4	38	4	1	1.138
70.886	0	feedback	rb	4	38	n/a	n/a	n/a
74.302	0	sound	rb	2	18	4	0	0.92
77.902	0	feedback	rb	2	18	n/a	n/a	n/a
81.835	0	sound	rb	1	2	3	0	1.835
86.151	0	feedback	rb	1	2	n/a	n/a	n/a
89.334	0	sound	rb	4	33	2	0	1.735
91.984	0	feedback	rb	4	33	n/a	n/a	n/a
96.8	0	sound	rb	4	35	0	0	0
99.7	0	feedback	rb	4	35	n/a	n/a	n/a
104.316	0	sound	rb	1	7	2	0	1.777
107.199	0	feedback	rb	1	7	n/a	n/a	n/a
111.799	0	sound	rb	1	8	1	1	1.366
116.198	0	feedback	rb	1	8	n/a	n/a	n/a
119.315	0	sound	rb	3	25	1	0	1.169
123.514	0	feedback	rb	3	25	n/a	n/a	n/a
126.797	0	sound	rb	2	17	0	0	0
130.197	0	feedback	rb	2	17	n/a	n/a	n/a
134.33	0	sound	rb	2	13	4	0	1.786
137.13	0	feedback	rb	2	13	n/a	n/a	n/a
144.312	0	sound	rb	2	16	4	0	1.636
148.762	0	feedback	rb	2	16	n/a	n/a	n/a
154.311	0	sound	rb	3	27	2	0	1.164
158.128	0	feedback	rb	3	27	n/a	n/a	n/a
161.811	0	sound	rb	3	30	2	0	1.624
165.494	0	feedback	rb	3	30	n/a	n/a	n/a
169.31	0	sound	rb	3	29	4	0	1.085
173.293	0	feedback	rb	3	29	n/a	n/a	n/a
176.809	0	sound	rb	1	6	3	0	1.186
180.242	0	feedback	rb	1	6	n/a	n/a	n/a
184.292	0	sound	rb	4	34	0	0	0
187.342	0	feedback	rb	4	34	n/a	n/a	n/a
191.808	0	sound	rb	1	3	4	0	1.642
195.808	0	feedback	rb	1	3	n/a	n/a	n/a
199.324	0	sound	rb	3	23	1	0	1.086
202.457	0	feedback	rb	3	23	n/a	n/a	n/a
206.823	0	sound	rb	2	11	3	0	1.795
210.689	0	feedback	rb	2	11	n/a	n/a	n/a
216.789	0	sound	rb	2	12	4	0	1.34
220.539	0	feedback	rb	2	12	n/a	n/a	n/a
226.805	0	sound	rb	4	31	0	0	0
230.021	0	feedback	rb	4	31	n/a	n/a	n/a
234.321	0	sound	rb	4	36	1	0	1.528
238.054	0	feedback	rb	4	36	n/a	n/a	n/a
241.803	0	sound	rb	3	21	4	0	0.782
246.169	0	feedback	rb	3	21	n/a	n/a	n/a
249.302	0	sound	rb	2	14	0	0	0
253.785	0	feedback	rb	2	14	n/a	n/a	n/a
256.835	0	sound	rb	2	19	4	0	1.717
261.268	0	feedback	rb	2	19	n/a	n/a	n/a
264.301	0	sound	rb	3	28	2	0	1.315
268.217	0	feedback	rb	3	28	n/a	n/a	n/a
271.817	0	sound	rb	3	22	3	1	1.391
276.133	0	feedback	rb	3	22	n/a	n/a	n/a
279.3	0	sound	rb	2	20	0	0	0
281.849	0	feedback	rb	2	20	n/a	n/a	n/a
289.299	0	sound	rb	1	5	4	0	0.844
293.332	0	feedback	rb	1	5	n/a	n/a	n/a
299.298	0	sound	rb	1	4	1	1	1.093
303.664	0	feedback	rb	1	4	n/a	n/a	n/a
309.297	0	sound	rb	1	9	0	0	0
313.313	0	feedback	rb	1	9	n/a	n/a	n/a
316.829	0	sound	rb	3	26	2	0	1.154
320.746	0	feedback	rb	3	26	n/a	n/a	n/a
324.329	0	sound	rb	1	10	1	1	1.677
327.012	0	feedback	rb	1	10	n/a	n/a	n/a
331.811	0	sound	rb	4	39	4	1	1.699
335.244	0	feedback	rb	4	39	n/a	n/a	n/a
