onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.321	0	sound	rb	4	39	1	0	1.231
18.421	0	feedback	rb	4	39	n/a	n/a	n/a
21.804	0	sound	rb	2	16	1	0	1.003
25.337	0	feedback	rb	2	16	n/a	n/a	n/a
31.803	0	sound	rb	4	38	2	0	1.092
36.252	0	feedback	rb	4	38	n/a	n/a	n/a
39.319	0	sound	rb	4	33	4	1	0.784
42.152	0	feedback	rb	4	33	n/a	n/a	n/a
49.335	0	sound	rb	2	13	3	0	1.488
53.784	0	feedback	rb	2	13	n/a	n/a	n/a
59.3	0	sound	rb	4	40	4	1	0.947
62.067	0	feedback	rb	4	40	n/a	n/a	n/a
66.816	0	sound	rb	1	6	3	0	1.27
69.35	0	feedback	rb	1	6	n/a	n/a	n/a
74.316	0	sound	rb	1	7	1	1	0.81
78.449	0	feedback	rb	1	7	n/a	n/a	n/a
84.298	0	sound	rb	4	32	3	0	1.444
86.931	0	feedback	rb	4	32	n/a	n/a	n/a
94.314	0	sound	rb	1	9	2	0	0.972
98.347	0	feedback	rb	1	9	n/a	n/a	n/a
101.813	0	sound	rb	4	34	4	1	0.817
105.396	0	feedback	rb	4	34	n/a	n/a	n/a
109.313	0	sound	rb	3	22	2	0	0.844
113.112	0	feedback	rb	3	22	n/a	n/a	n/a
116.812	0	sound	rb	4	35	4	1	0.921
120.978	0	feedback	rb	4	35	n/a	n/a	n/a
124.311	0	sound	rb	4	31	4	1	0.958
127.628	0	feedback	rb	4	31	n/a	n/a	n/a
131.827	0	sound	rb	2	15	1	0	0.962
135.877	0	feedback	rb	2	15	n/a	n/a	n/a
139.293	0	sound	rb	1	5	3	0	1.008
142.826	0	feedback	rb	1	5	n/a	n/a	n/a
149.309	0	sound	rb	2	11	2	1	1.056
153.475	0	feedback	rb	2	11	n/a	n/a	n/a
156.808	0	sound	rb	3	27	3	1	0.964
161.175	0	feedback	rb	3	27	n/a	n/a	n/a
164.308	0	sound	rb	3	29	3	1	1.264
168.107	0	feedback	rb	3	29	n/a	n/a	n/a
174.324	0	sound	rb	1	8	2	0	1.2
178.023	0	feedback	rb	1	8	n/a	n/a	n/a
181.806	0	sound	rb	1	10	2	0	0.982
185.273	0	feedback	rb	1	10	n/a	n/a	n/a
189.322	0	sound	rb	3	23	2	0	1.018
193.255	0	feedback	rb	3	23	n/a	n/a	n/a
196.788	0	sound	rb	4	37	4	1	0.783
199.838	0	feedback	rb	4	37	n/a	n/a	n/a
204.304	0	sound	rb	4	36	4	1	0.859
208.02	0	feedback	rb	4	36	n/a	n/a	n/a
211.787	0	sound	rb	2	14	4	0	0.888
215.053	0	feedback	rb	2	14	n/a	n/a	n/a
219.32	0	sound	rb	3	24	1	0	1.443
222.386	0	feedback	rb	3	24	n/a	n/a	n/a
226.819	0	sound	rb	1	1	3	0	1.128
230.918	0	feedback	rb	1	1	n/a	n/a	n/a
234.302	0	sound	rb	1	2	1	1	1.181
237.635	0	feedback	rb	1	2	n/a	n/a	n/a
241.801	0	sound	rb	3	26	2	0	1.281
245.684	0	feedback	rb	3	26	n/a	n/a	n/a
249.284	0	sound	rb	3	30	3	1	1.15
252.533	0	feedback	rb	3	30	n/a	n/a	n/a
259.299	0	sound	rb	3	25	1	0	1.399
262.899	0	feedback	rb	3	25	n/a	n/a	n/a
269.298	0	sound	rb	2	17	4	0	0.84
273.765	0	feedback	rb	2	17	n/a	n/a	n/a
276.798	0	sound	rb	2	12	4	0	0.756
280.414	0	feedback	rb	2	12	n/a	n/a	n/a
284.297	0	sound	rb	2	20	4	0	0.816
288.43	0	feedback	rb	2	20	n/a	n/a	n/a
291.796	0	sound	rb	2	19	2	1	1.021
295.963	0	feedback	rb	2	19	n/a	n/a	n/a
299.296	0	sound	rb	1	3	1	1	1.233
303.229	0	feedback	rb	1	3	n/a	n/a	n/a
306.795	0	sound	rb	1	4	1	1	1.398
311.211	0	feedback	rb	1	4	n/a	n/a	n/a
314.294	0	sound	rb	3	21	2	0	1.323
317.811	0	feedback	rb	3	21	n/a	n/a	n/a
321.794	0	sound	rb	3	28	2	0	1.534
325.993	0	feedback	rb	3	28	n/a	n/a	n/a
331.793	0	sound	rb	2	18	2	1	1.319
335.776	0	feedback	rb	2	18	n/a	n/a	n/a
