onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.342	0	sound	rb	3	26	0	0	0
18.791	0	feedback	rb	3	26	n/a	n/a	n/a
21.807	0	sound	rb	4	38	4	1	0.792
26.074	0	feedback	rb	4	38	n/a	n/a	n/a
29.323	0	sound	rb	3	29	4	0	0.86
32.973	0	feedback	rb	3	29	n/a	n/a	n/a
36.806	0	sound	rb	4	31	4	1	0.825
40.472	0	feedback	rb	4	31	n/a	n/a	n/a
44.305	0	sound	rb	1	2	1	1	0.773
48.705	0	feedback	rb	1	2	n/a	n/a	n/a
54.305	0	sound	rb	1	1	3	0	1.277
58.404	0	feedback	rb	1	1	n/a	n/a	n/a
61.821	0	sound	rb	3	27	2	0	1.201
65.17	0	feedback	rb	3	27	n/a	n/a	n/a
69.303	0	sound	rb	2	15	1	0	0.895
72.12	0	feedback	rb	2	15	n/a	n/a	n/a
76.819	0	sound	rb	3	21	0	0	0
80.802	0	feedback	rb	3	21	n/a	n/a	n/a
84.302	0	sound	rb	4	39	4	1	0.928
86.885	0	feedback	rb	4	39	n/a	n/a	n/a
94.301	0	sound	rb	4	35	4	1	0.784
98.617	0	feedback	rb	4	35	n/a	n/a	n/a
101.8	0	sound	rb	4	37	4	1	0.805
105.7	0	feedback	rb	4	37	n/a	n/a	n/a
109.3	0	sound	rb	3	25	1	0	1.073
112.316	0	feedback	rb	3	25	n/a	n/a	n/a
116.799	0	sound	rb	3	30	3	1	1.51
121.249	0	feedback	rb	3	30	n/a	n/a	n/a
124.332	0	sound	rb	2	17	0	0	0
128.298	0	feedback	rb	2	17	n/a	n/a	n/a
131.798	0	sound	rb	2	16	2	1	0.894
135.864	0	feedback	rb	2	16	n/a	n/a	n/a
139.314	0	sound	rb	4	33	4	1	0.93
142.797	0	feedback	rb	4	33	n/a	n/a	n/a
146.796	0	sound	rb	4	36	4	1	0.752
151.063	0	feedback	rb	4	36	n/a	n/a	n/a
154.312	0	sound	rb	3	22	1	0	0.932
157.662	0	feedback	rb	3	22	n/a	n/a	n/a
164.311	0	sound	rb	1	3	1	1	0.957
167.545	0	feedback	rb	1	3	n/a	n/a	n/a
174.294	0	sound	rb	4	34	4	1	1.366
178.294	0	feedback	rb	4	34	n/a	n/a	n/a
181.793	0	sound	rb	4	32	4	1	0.882
185.393	0	feedback	rb	4	32	n/a	n/a	n/a
189.309	0	sound	rb	1	9	1	1	1.07
192.926	0	feedback	rb	1	9	n/a	n/a	n/a
199.292	0	sound	rb	2	12	4	0	1.231
203.575	0	feedback	rb	2	12	n/a	n/a	n/a
206.791	0	sound	rb	2	14	2	1	1.212
211.224	0	feedback	rb	2	14	n/a	n/a	n/a
214.307	0	sound	rb	3	28	3	1	1.8
217.157	0	feedback	rb	3	28	n/a	n/a	n/a
224.289	0	sound	rb	1	6	1	1	0.865
227.989	0	feedback	rb	1	6	n/a	n/a	n/a
231.789	0	sound	rb	1	4	1	1	0.869
235.772	0	feedback	rb	1	4	n/a	n/a	n/a
239.305	0	sound	rb	2	19	2	1	1.505
243.688	0	feedback	rb	2	19	n/a	n/a	n/a
246.787	0	sound	rb	2	11	0	0	0
250.82	0	feedback	rb	2	11	n/a	n/a	n/a
256.803	0	sound	rb	2	13	2	1	1.071
260.87	0	feedback	rb	2	13	n/a	n/a	n/a
264.303	0	sound	rb	3	23	1	0	0.946
268.052	0	feedback	rb	3	23	n/a	n/a	n/a
271.819	0	sound	rb	1	5	2	0	1.006
275.818	0	feedback	rb	1	5	n/a	n/a	n/a
281.801	0	sound	rb	2	20	2	1	1.328
285.417	0	feedback	rb	2	20	n/a	n/a	n/a
289.284	0	sound	rb	2	18	1	0	1.533
292.283	0	feedback	rb	2	18	n/a	n/a	n/a
299.316	0	sound	rb	1	10	2	0	0.797
303.666	0	feedback	rb	1	10	n/a	n/a	n/a
306.799	0	sound	rb	4	40	2	0	1.049
309.949	0	feedback	rb	4	40	n/a	n/a	n/a
316.798	0	sound	rb	3	24	0	0	0
319.314	0	feedback	rb	3	24	n/a	n/a	n/a
324.314	0	sound	rb	1	8	1	1	0.814
327.947	0	feedback	rb	1	8	n/a	n/a	n/a
331.797	0	sound	rb	1	7	1	1	1.011
335.513	0	feedback	rb	1	7	n/a	n/a	n/a
