onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.338	0	sound	ii	1	4	4	0	1.365
18.788	0	feedback	ii	1	4	n/a	n/a	n/a
21.837	0	sound	ii	3	28	4	0	0.826
26.07	0	feedback	ii	3	28	n/a	n/a	n/a
29.303	0	sound	ii	1	6	2	0	0.88
32.97	0	feedback	ii	1	6	n/a	n/a	n/a
36.819	0	sound	ii	4	39	4	1	0.948
40.486	0	feedback	ii	4	39	n/a	n/a	n/a
44.352	0	sound	ii	3	24	2	0	1.758
48.701	0	feedback	ii	3	24	n/a	n/a	n/a
51.834	0	sound	ii	4	35	3	0	1.156
55.901	0	feedback	ii	4	35	n/a	n/a	n/a
59.317	0	sound	ii	2	15	1	0	1.481
62.667	0	feedback	ii	2	15	n/a	n/a	n/a
66.816	0	sound	ii	1	1	2	0	1.31
69.616	0	feedback	ii	1	1	n/a	n/a	n/a
74.316	0	sound	ii	3	29	4	0	1.121
78.299	0	feedback	ii	3	29	n/a	n/a	n/a
84.298	0	sound	ii	3	23	4	0	1.411
86.864	0	feedback	ii	3	23	n/a	n/a	n/a
91.797	0	sound	ii	3	21	1	0	1.768
96.13	0	feedback	ii	3	21	n/a	n/a	n/a
99.297	0	sound	ii	3	27	4	0	1.18
103.196	0	feedback	ii	3	27	n/a	n/a	n/a
106.812	0	sound	ii	3	30	4	0	1.088
109.812	0	feedback	ii	3	30	n/a	n/a	n/a
114.312	0	sound	ii	2	13	2	1	1.18
118.745	0	feedback	ii	2	13	n/a	n/a	n/a
121.844	0	sound	ii	3	22	4	0	0.824
125.794	0	feedback	ii	3	22	n/a	n/a	n/a
129.31	0	sound	ii	2	16	1	0	1.126
133.377	0	feedback	ii	2	16	n/a	n/a	n/a
136.81	0	sound	ii	1	7	3	0	1.745
140.293	0	feedback	ii	1	7	n/a	n/a	n/a
144.292	0	sound	ii	2	14	3	0	1.535
148.558	0	feedback	ii	2	14	n/a	n/a	n/a
151.808	0	sound	ii	4	33	3	0	1.419
155.158	0	feedback	ii	4	33	n/a	n/a	n/a
159.291	0	sound	ii	1	2	3	0	1.168
162.54	0	feedback	ii	1	2	n/a	n/a	n/a
166.807	0	sound	ii	4	32	3	0	1.747
170.806	0	feedback	ii	4	32	n/a	n/a	n/a
176.806	0	sound	ii	1	8	2	0	1.308
180.405	0	feedback	ii	1	8	n/a	n/a	n/a
184.305	0	sound	ii	1	10	1	1	1.665
187.905	0	feedback	ii	1	10	n/a	n/a	n/a
194.304	0	sound	ii	3	26	4	0	1.194
198.587	0	feedback	ii	3	26	n/a	n/a	n/a
204.336	0	sound	ii	2	19	1	0	1.801
208.736	0	feedback	ii	2	19	n/a	n/a	n/a
211.802	0	sound	ii	2	11	2	1	1.439
214.652	0	feedback	ii	2	11	n/a	n/a	n/a
219.302	0	sound	ii	1	5	1	1	1.475
223.001	0	feedback	ii	1	5	n/a	n/a	n/a
226.817	0	sound	ii	2	12	3	0	1.399
230.784	0	feedback	ii	2	12	n/a	n/a	n/a
234.3	0	sound	ii	4	38	4	1	1.42
238.7	0	feedback	ii	4	38	n/a	n/a	n/a
241.799	0	sound	ii	2	20	3	0	0.785
245.816	0	feedback	ii	2	20	n/a	n/a	n/a
251.798	0	sound	ii	1	3	1	1	1.901
255.865	0	feedback	ii	1	3	n/a	n/a	n/a
259.298	0	sound	ii	1	9	1	1	1.909
263.064	0	feedback	ii	1	9	n/a	n/a	n/a
269.313	0	sound	ii	4	31	4	1	1.734
273.313	0	feedback	ii	4	31	n/a	n/a	n/a
276.796	0	sound	ii	2	17	4	0	1.739
280.412	0	feedback	ii	2	17	n/a	n/a	n/a
286.795	0	sound	ii	2	18	0	0	0
289.778	0	feedback	ii	2	18	n/a	n/a	n/a
296.794	0	sound	ii	4	34	3	0	1.46
301.177	0	feedback	ii	4	34	n/a	n/a	n/a
306.793	0	sound	ii	4	36	3	0	1.301
309.943	0	feedback	ii	4	36	n/a	n/a	n/a
314.292	0	sound	ii	4	40	4	1	1.146
316.809	0	feedback	ii	4	40	n/a	n/a	n/a
321.792	0	sound	ii	4	37	3	0	1.413
325.458	0	feedback	ii	4	37	n/a	n/a	n/a
331.807	0	sound	ii	3	25	3	1	1.126
335.507	0	feedback	ii	3	25	n/a	n/a	n/a
