onset	duration	trial_type	structure	category	item	stim.RESP	stim.ACC	stim.RT
14.311	0	sound	rb	4	36	4	1	0.952
18.777	0	feedback	rb	4	36	n/a	n/a	n/a
24.31	0	sound	rb	2	14	2	1	1.041
28.559	0	feedback	rb	2	14	n/a	n/a	n/a
31.792	0	sound	rb	1	2	1	1	1.558
35.459	0	feedback	rb	1	2	n/a	n/a	n/a
39.308	0	sound	rb	2	20	3	0	1.146
42.974	0	feedback	rb	2	20	n/a	n/a	n/a
46.824	0	sound	rb	4	37	4	1	0.95
51.19	0	feedback	rb	4	37	n/a	n/a	n/a
56.84	0	sound	rb	2	11	2	1	1.133
60.889	0	feedback	rb	2	11	n/a	n/a	n/a
64.289	0	sound	rb	3	28	3	1	1.388
67.655	0	feedback	rb	3	28	n/a	n/a	n/a
71.822	0	sound	rb	2	17	1	0	0.975
74.605	0	feedback	rb	2	17	n/a	n/a	n/a
81.804	0	sound	rb	3	21	1	0	1.585
85.787	0	feedback	rb	3	21	n/a	n/a	n/a
89.303	0	sound	rb	1	4	1	1	1.085
91.87	0	feedback	rb	1	4	n/a	n/a	n/a
96.819	0	sound	rb	4	32	2	0	1.265
101.119	0	feedback	rb	4	32	n/a	n/a	n/a
104.335	0	sound	rb	3	27	3	1	1.797
108.201	0	feedback	rb	3	27	n/a	n/a	n/a
114.301	0	sound	rb	3	23	1	0	1.374
117.317	0	feedback	rb	3	23	n/a	n/a	n/a
121.8	0	sound	rb	4	38	4	1	1.387
126.249	0	feedback	rb	4	38	n/a	n/a	n/a
129.332	0	sound	rb	2	18	3	0	1.167
133.299	0	feedback	rb	2	18	n/a	n/a	n/a
139.298	0	sound	rb	2	15	4	0	0.977
143.364	0	feedback	rb	2	15	n/a	n/a	n/a
149.33	0	sound	rb	1	8	3	0	1.336
152.78	0	feedback	rb	1	8	n/a	n/a	n/a
156.796	0	sound	rb	2	16	4	0	1.318
161.046	0	feedback	rb	2	16	n/a	n/a	n/a
164.312	0	sound	rb	3	26	3	1	1.21
167.645	0	feedback	rb	3	26	n/a	n/a	n/a
174.295	0	sound	rb	4	34	4	1	0.93
177.528	0	feedback	rb	4	34	n/a	n/a	n/a
181.81	0	sound	rb	3	22	3	1	1.247
185.793	0	feedback	rb	3	22	n/a	n/a	n/a
189.293	0	sound	rb	4	35	2	0	1.212
192.893	0	feedback	rb	4	35	n/a	n/a	n/a
196.792	0	sound	rb	1	6	0	0	0
200.409	0	feedback	rb	1	6	n/a	n/a	n/a
206.825	0	sound	rb	2	12	2	1	0.943
211.074	0	feedback	rb	2	12	n/a	n/a	n/a
214.307	0	sound	rb	1	9	1	1	1.285
218.723	0	feedback	rb	1	9	n/a	n/a	n/a
221.806	0	sound	rb	1	5	3	0	1.098
224.639	0	feedback	rb	1	5	n/a	n/a	n/a
229.306	0	sound	rb	1	7	2	0	1.309
232.989	0	feedback	rb	1	7	n/a	n/a	n/a
236.788	0	sound	rb	4	40	4	1	1.187
240.771	0	feedback	rb	4	40	n/a	n/a	n/a
246.804	0	sound	rb	4	39	4	1	1.131
251.187	0	feedback	rb	4	39	n/a	n/a	n/a
254.303	0	sound	rb	3	24	3	1	1.568
258.303	0	feedback	rb	3	24	n/a	n/a	n/a
261.786	0	sound	rb	3	25	1	0	1.092
265.852	0	feedback	rb	3	25	n/a	n/a	n/a
269.302	0	sound	rb	1	3	1	1	1.176
273.051	0	feedback	rb	1	3	n/a	n/a	n/a
276.784	0	sound	rb	1	10	1	1	1.35
280.8	0	feedback	rb	1	10	n/a	n/a	n/a
284.3	0	sound	rb	2	13	2	1	0.929
287.9	0	feedback	rb	2	13	n/a	n/a	n/a
291.816	0	sound	rb	1	1	3	0	1.621
294.782	0	feedback	rb	1	1	n/a	n/a	n/a
299.282	0	sound	rb	4	31	4	1	1.115
303.665	0	feedback	rb	4	31	n/a	n/a	n/a
306.781	0	sound	rb	4	33	4	1	1.024
309.947	0	feedback	rb	4	33	n/a	n/a	n/a
314.314	0	sound	rb	3	29	4	0	1.762
316.797	0	feedback	rb	3	29	n/a	n/a	n/a
321.78	0	sound	rb	2	19	2	1	1.504
325.446	0	feedback	rb	2	19	n/a	n/a	n/a
329.346	0	sound	rb	3	30	1	0	0.97
332.995	0	feedback	rb	3	30	n/a	n/a	n/a
